date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2012-52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,8.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0
2013-01,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-02,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-03,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-04,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-05,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-06,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-07,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-08,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-09,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-10,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-11,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-12,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-13,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-14,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0
2013-15,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0
2013-16,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0
2013-17,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0
2013-18,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0
2013-19,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0
2013-20,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0
2013-21,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0
2013-22,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0
2013-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0
2013-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0
2013-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0
2013-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0
2013-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,47.0
2013-28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2013-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2013-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2013-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,35.0,8.0,0.0,8.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,76.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2013-32,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0
2013-33,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,16.0,39.0,6.0,0.0,6.0,17.0,3.0,33.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,33.0,5.0,9.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,54.0
