date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,flu iowa,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,flu in iowa,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature
2012-47,27.0,0.0,0.0,3.0,0.0,0.0,23.0,1.0,0.0,9.0,27.0,9.0,0.0,0.0,26.0,0.0,26.0,29.0,0.0,20.0,0.0,25.0,25.0,0.0,0.0,8.0,16.0,0.0,24.0,0.0,5.0,23.0,5.0,67.0,10.0,19.0,0.0,2.0,0.0,18.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,30.0,30.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,6.0,6.0,78.0,22.0,18.0,4.0,6.0,2.0,39.0,0.0,0.0,39.0,0.0,33.0,13.0,0.0,15.0,15.0,15.0,0.0,14.0,0.0,14.0,0.0,13.0,0.0,82.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,73.0
2012-48,27.0,0.0,0.0,3.0,0.0,0.0,23.0,1.0,0.0,9.0,27.0,9.0,0.0,0.0,26.0,0.0,26.0,29.0,0.0,20.0,0.0,25.0,25.0,0.0,0.0,8.0,16.0,0.0,24.0,0.0,5.0,23.0,5.0,67.0,10.0,19.0,0.0,2.0,0.0,18.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,30.0,30.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,6.0,6.0,78.0,22.0,18.0,4.0,6.0,2.0,39.0,0.0,0.0,39.0,0.0,33.0,13.0,0.0,15.0,15.0,15.0,0.0,14.0,0.0,14.0,0.0,13.0,0.0,82.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,73.0
2012-49,16.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,28.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,15.0,10.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,5.0,5.0,35.0,10.0,20.0,0.0,0.0,2.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,95.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,28.0,56.0,0.0,6.0,35.0,6.0,2.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,9.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,55.0
2012-50,16.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,28.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,15.0,10.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,5.0,5.0,35.0,10.0,20.0,0.0,0.0,2.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,95.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,28.0,56.0,0.0,6.0,35.0,6.0,2.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,9.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,55.0
2012-51,16.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,28.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,15.0,10.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,5.0,5.0,35.0,10.0,20.0,0.0,0.0,2.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,95.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,28.0,56.0,0.0,6.0,35.0,6.0,2.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,9.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,55.0
2012-52,16.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,28.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,15.0,10.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,5.0,5.0,35.0,10.0,20.0,0.0,0.0,2.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,95.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,28.0,56.0,0.0,6.0,35.0,6.0,2.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,9.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,55.0
2013-01,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-02,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-03,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-04,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-05,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-06,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-07,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-08,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-09,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-10,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-11,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-12,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-13,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-14,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,5.0,27.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,29.0,12.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,60.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,63.0
2013-15,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,47.0,6.0,9.0,6.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,10.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,13.0,27.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2013-16,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,47.0,6.0,9.0,6.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,10.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,13.0,27.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2013-17,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,47.0,6.0,9.0,6.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,10.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,13.0,27.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2013-18,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,47.0,6.0,9.0,6.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,10.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,13.0,27.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2013-19,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2013-20,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2013-21,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2013-22,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2013-23,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,25.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2013-24,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,25.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2013-25,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,25.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2013-26,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,25.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2013-27,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,25.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
