date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,oklahoma flu,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu in oklahoma,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,34.0,0.0,0.0,14.0,0.0,0.0,42.0,2.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,13.0,25.0,8.0,0.0,4.0,0.0,7.0,11.0,0.0,9.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,22.0,5.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,30.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0
2015-11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,34.0,0.0,0.0,14.0,0.0,0.0,42.0,2.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,13.0,25.0,8.0,0.0,4.0,0.0,7.0,11.0,0.0,9.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,22.0,5.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,30.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0
2015-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,34.0,0.0,0.0,14.0,0.0,0.0,42.0,2.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,13.0,25.0,8.0,0.0,4.0,0.0,7.0,11.0,0.0,9.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,22.0,5.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,30.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0
2015-13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,34.0,0.0,0.0,14.0,0.0,0.0,42.0,2.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,13.0,25.0,8.0,0.0,4.0,0.0,7.0,11.0,0.0,9.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,22.0,5.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,30.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0
2015-14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,34.0,0.0,0.0,14.0,0.0,0.0,42.0,2.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,10.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,10.0,13.0,25.0,8.0,0.0,4.0,0.0,7.0,11.0,0.0,9.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,22.0,5.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,30.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0
2015-15,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.0,0.0,14.0,1.0,0.0,28.0,2.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,8.0,35.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,38.0,9.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,30.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0
2015-16,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.0,0.0,14.0,1.0,0.0,28.0,2.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,8.0,35.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,38.0,9.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,30.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0
2015-17,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.0,0.0,14.0,1.0,0.0,28.0,2.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,8.0,35.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,38.0,9.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,30.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0
2015-18,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.0,0.0,14.0,1.0,0.0,28.0,2.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,8.0,35.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,38.0,9.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,30.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0
2015-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,35.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,27.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2015-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,35.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,27.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2015-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,35.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,27.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2015-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,35.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,27.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2015-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,28.0,3.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,35.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,27.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
2015-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,28.0,0.0,0.0,2.0,0.0,31.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2015-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,28.0,0.0,0.0,2.0,0.0,31.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2015-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,28.0,0.0,0.0,2.0,0.0,31.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2015-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,28.0,0.0,0.0,2.0,0.0,31.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2015-28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,36.0,4.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,6.0,6.0,25.0,55.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2015-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,36.0,4.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,6.0,6.0,25.0,55.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2015-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,36.0,4.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,6.0,6.0,25.0,55.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2015-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,36.0,4.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,6.0,6.0,25.0,55.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2015-32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,15.0,64.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,16.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,30.0,12.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,74.0
2015-33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,15.0,64.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,16.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,30.0,12.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,74.0
2015-34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,15.0,64.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,16.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,30.0,12.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,74.0
2015-35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,15.0,64.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,16.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,30.0,12.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,74.0
2015-36,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,2.0,0.0,48.0,2.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,15.0,64.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,16.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,30.0,12.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,74.0
2015-37,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0
2015-38,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0
2015-39,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0
2015-40,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0
2015-41,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0
2015-42,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0
2015-43,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0
