date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,flu utah,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,food poisoning,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu in utah,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2012-52,17.0,0.0,0.0,52.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,18.0,37.0,0.0,18.0,17.0,0.0,0.0,6.0,17.0,0.0,13.0,0.0,9.0,0.0,0.0,43.0,7.0,0.0,5.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,56.0,0.0,19.0,19.0,14.0,0.0,27.0,12.0,0.0,16.0,16.0,0.0,0.0,0.0,57.0,0.0,17.0,0.0,0.0,17.0,0.0,22.0,22.0,22.0,0.0,0.0,13.0,0.0,0.0,21.0,34.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0,78.0
2013-01,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-02,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-03,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-04,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-05,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-06,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-07,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-08,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-09,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-10,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-11,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-12,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-13,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-14,14.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,63.0,0.0,0.0,0.0,13.0,54.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,31.0,0.0,0.0,16.0,0.0,32.0,16.0,39.0,0.0,33.0,0.0,39.0,0.0,13.0,0.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,19.0,0.0,0.0,11.0,0.0,11.0,40.0,0.0,11.0,18.0,17.0,44.0,0.0,10.0,10.0,35.0
2013-15,10.0,0.0,45.0,45.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,21.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,36.0,27.0,0.0,10.0,0.0,67.0
2013-16,10.0,0.0,45.0,45.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,21.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,36.0,27.0,0.0,10.0,0.0,67.0
2013-17,10.0,0.0,45.0,45.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,21.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,36.0,27.0,0.0,10.0,0.0,67.0
2013-18,10.0,0.0,45.0,45.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,21.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,36.0,27.0,0.0,10.0,0.0,67.0
2013-19,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,17.0,0.0,0.0,6.0,2.0,0.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,72.0,0.0,36.0,15.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,18.0,0.0,36.0,18.0,25.0,0.0,52.0,4.0,30.0,0.0,15.0,0.0,16.0,0.0,31.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,74.0
2013-20,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,17.0,0.0,0.0,6.0,2.0,0.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,72.0,0.0,36.0,15.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,18.0,0.0,36.0,18.0,25.0,0.0,52.0,4.0,30.0,0.0,15.0,0.0,16.0,0.0,31.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,74.0
2013-21,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,17.0,0.0,0.0,6.0,2.0,0.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,72.0,0.0,36.0,15.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,18.0,0.0,36.0,18.0,25.0,0.0,52.0,4.0,30.0,0.0,15.0,0.0,16.0,0.0,31.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,74.0
2013-22,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,17.0,0.0,0.0,6.0,2.0,0.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,72.0,0.0,36.0,15.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,18.0,0.0,36.0,18.0,25.0,0.0,52.0,4.0,30.0,0.0,15.0,0.0,16.0,0.0,31.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,74.0
2013-23,6.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,26.0,0.0,13.0,0.0,23.0,3.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,47.0
2013-24,6.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,26.0,0.0,13.0,0.0,23.0,3.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,47.0
2013-25,6.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,26.0,0.0,13.0,0.0,23.0,3.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,47.0
2013-26,6.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,26.0,0.0,13.0,0.0,23.0,3.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,47.0
2013-27,6.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,26.0,0.0,13.0,0.0,23.0,3.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,0.0,0.0,8.0,0.0,47.0
2013-28,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,21.0,0.0,11.0,2.0,2.0,0.0,0.0,10.0,5.0,7.0,10.0,5.0,0.0,0.0,35.0,7.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,21.0,9.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,11.0,16.0,11.0,14.0,0.0,34.0,2.0,9.0,0.0,0.0,0.0,10.0,0.0,28.0,10.0,10.0,0.0,14.0,14.0,0.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,12.0,0.0,0.0,0.0,7.0,48.0
2013-29,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,21.0,0.0,11.0,2.0,2.0,0.0,0.0,10.0,5.0,7.0,10.0,5.0,0.0,0.0,35.0,7.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,21.0,9.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,11.0,16.0,11.0,14.0,0.0,34.0,2.0,9.0,0.0,0.0,0.0,10.0,0.0,28.0,10.0,10.0,0.0,14.0,14.0,0.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,12.0,0.0,0.0,0.0,7.0,48.0
2013-30,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,21.0,0.0,11.0,2.0,2.0,0.0,0.0,10.0,5.0,7.0,10.0,5.0,0.0,0.0,35.0,7.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,21.0,9.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,11.0,16.0,11.0,14.0,0.0,34.0,2.0,9.0,0.0,0.0,0.0,10.0,0.0,28.0,10.0,10.0,0.0,14.0,14.0,0.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,12.0,0.0,0.0,0.0,7.0,48.0
2013-31,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,21.0,0.0,11.0,2.0,2.0,0.0,0.0,10.0,5.0,7.0,10.0,5.0,0.0,0.0,35.0,7.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,21.0,9.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,11.0,16.0,11.0,14.0,0.0,34.0,2.0,9.0,0.0,0.0,0.0,10.0,0.0,28.0,10.0,10.0,0.0,14.0,14.0,0.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,12.0,0.0,0.0,0.0,7.0,48.0
2013-32,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,39.0,0.0,4.0,0.0,0.0,0.0,1.0,40.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,5.0,17.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,18.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,16.0,0.0,10.0,2.0,28.0,2.0,9.0,0.0,9.0,9.0,9.0,0.0,33.0,0.0,10.0,0.0,0.0,24.0,13.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,12.0,0.0,7.0,7.0,48.0
2013-33,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,39.0,0.0,4.0,0.0,0.0,0.0,1.0,40.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,5.0,17.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,18.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,16.0,0.0,10.0,2.0,28.0,2.0,9.0,0.0,9.0,9.0,9.0,0.0,33.0,0.0,10.0,0.0,0.0,24.0,13.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,12.0,0.0,7.0,7.0,48.0
