date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,oscillococcinum,bronchitis,contagious flu,flu fever,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,reduce fever,influenza symptoms,how long contagious,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,thermoscan,flu treatment,the flu virus,how long does flu last,human temperature,is flu contagious,cold or flu,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,how long flu,fever cough,ear thermometer
2010-40,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2010-41,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2010-42,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2010-43,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2010-44,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2010-45,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-46,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-47,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-48,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-49,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2010-50,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2010-51,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2010-52,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-01,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-02,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-03,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-04,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-05,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-06,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-07,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-08,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-09,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-10,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-11,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-12,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-13,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
2011-14,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0
2011-15,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0
2011-16,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0
2011-17,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0
2011-18,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2011-19,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2011-20,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2011-21,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2011-22,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2011-23,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-24,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-25,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-26,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-27,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-28,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-29,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-30,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-31,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-32,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-33,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-34,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-35,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-36,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0
2011-37,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0
2011-38,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0
2011-39,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0
2011-40,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-41,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-42,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-43,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-44,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-45,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0
2011-46,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0
2011-47,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0
2011-48,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0
2011-49,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0
2011-50,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0
2011-51,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0
2011-52,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0
2012-01,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
