date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu arkansas,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2012-46,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0
2012-47,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0
2012-48,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0
2012-49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2012-50,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2012-51,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2012-52,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2013-01,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-02,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-03,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-04,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-05,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-06,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-07,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-08,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-09,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-10,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-11,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-12,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-13,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-14,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0
2013-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0
2013-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0
2013-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0
2013-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0
2013-19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2013-20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2013-21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2013-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2013-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2013-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2013-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2013-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2013-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
