date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu in idaho,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,dog flu,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,h1n1 flu
2012-48,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,25.0,0.0,0.0,28.0,4.0,0.0,4.0,12.0,0.0,12.0,0.0,15.0,0.0,0.0,77.0,23.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,28.0,28.0,0.0,7.0,0.0,20.0,0.0
2012-49,14.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,28.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0
2012-50,14.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,28.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0
2012-51,14.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,28.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0
2012-52,14.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,28.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0
2013-01,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-02,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-03,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-04,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-05,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-06,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-07,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-08,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-09,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-10,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-11,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-12,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-13,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-14,13.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,16.0,6.0,9.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,36.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0
2013-15,10.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,6.0,0.0,52.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0
2013-16,10.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,6.0,0.0,52.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0
2013-17,10.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,6.0,0.0,52.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0
2013-18,10.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,6.0,0.0,52.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0
2013-19,9.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2013-20,9.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2013-21,9.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2013-22,9.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2013-23,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-24,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-26,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-27,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-28,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2013-29,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
