date,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature
2019-11,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-12,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-13,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-14,22.0,0.0,55.0,39.0,27.0,13.0,44.0,25.0,14.0,0.0,39.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,73.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,44.0,0.0,38.0
2019-15,17.0,0.0,61.0,40.0,27.0,0.0,0.0,21.0,9.0,0.0,26.0,0.0,15.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,30.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,37.0,52.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,39.0
2019-16,17.0,0.0,61.0,40.0,27.0,0.0,0.0,21.0,9.0,0.0,26.0,0.0,15.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,30.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,37.0,52.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,39.0
2019-17,17.0,0.0,61.0,40.0,27.0,0.0,0.0,21.0,9.0,0.0,26.0,0.0,15.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,30.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,37.0,52.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,39.0
2019-18,17.0,0.0,61.0,40.0,27.0,0.0,0.0,21.0,9.0,0.0,26.0,0.0,15.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,30.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,37.0,52.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,39.0
2019-19,9.0,0.0,34.0,0.0,0.0,14.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-20,9.0,0.0,34.0,0.0,0.0,14.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-21,9.0,0.0,34.0,0.0,0.0,14.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-22,9.0,0.0,34.0,0.0,0.0,14.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-23,8.0,0.0,33.0,0.0,28.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-24,8.0,0.0,33.0,0.0,28.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-25,8.0,0.0,33.0,0.0,28.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-26,8.0,0.0,33.0,0.0,28.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-27,8.0,0.0,33.0,0.0,28.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
2019-28,13.0,0.0,45.0,0.0,0.0,13.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,21.0,0.0,0.0,0.0,44.0,0.0,0.0
2019-29,13.0,0.0,45.0,0.0,0.0,13.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,21.0,0.0,0.0,0.0,44.0,0.0,0.0
2019-30,13.0,0.0,45.0,0.0,0.0,13.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,21.0,0.0,0.0,0.0,44.0,0.0,0.0
2019-31,13.0,0.0,45.0,0.0,0.0,13.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,21.0,0.0,0.0,0.0,44.0,0.0,0.0
