date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,flu report,swine flu symptoms,oscillococcinum,bronchitis,contagious flu,cdc flu,flu fever,vermont flu,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,flu vs cold,taking temperature,uvm flu shots,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,flu symptoms 2017,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,flu and fever,signs of flu,flu care,flu children,thermoscan,flu treatment,cdc flu map,the flu virus,how long does flu last,human temperature,how long is flu contagious,is flu contagious,how long is the flu contagious,cold or flu,flu map,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,signs of the flu,how long flu,flu or cold,fever cough,ear thermometer
2013-27,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0
2013-28,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0
2013-29,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0
2013-30,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0
2013-31,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0
2013-32,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2013-33,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2013-34,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2013-35,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2013-36,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-37,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-38,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-39,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-40,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2013-41,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-42,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-43,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-44,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-45,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0
2013-46,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0
2013-47,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0
2013-48,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0
2013-49,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-50,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-51,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-52,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-13,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-14,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-15,4.0,23.0,25.0,0.0,0.0,35.0,0.0,0.0,64.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0,0.0,16.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0
2014-16,4.0,23.0,25.0,0.0,0.0,35.0,0.0,0.0,64.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0,0.0,16.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0
2014-17,4.0,23.0,25.0,0.0,0.0,35.0,0.0,0.0,64.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0,0.0,16.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0
2014-18,4.0,23.0,25.0,0.0,0.0,35.0,0.0,0.0,64.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0,0.0,16.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0
2014-19,3.0,0.0,0.0,0.0,0.0,82.0,0.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0
2014-20,3.0,0.0,0.0,0.0,0.0,82.0,0.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0
2014-21,3.0,0.0,0.0,0.0,0.0,82.0,0.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0
2014-22,3.0,0.0,0.0,0.0,0.0,82.0,0.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,39.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,55.0,0.0,15.0,0.0,0.0,0.0
2014-23,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,76.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
2014-24,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,76.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
