date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2015-08,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-09,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-10,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-11,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-12,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-13,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-14,9.0,4.0,4.0,6.0,8.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,5.0,19.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,31.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,24.0,0.0,0.0,20.0,51.0,0.0,5.0,8.0,27.0,5.0,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,11.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0
2015-15,11.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,34.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,29.0,0.0,7.0,7.0,30.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,7.0,0.0,14.0,48.0,0.0,4.0,2.0,31.0,0.0,0.0,31.0,0.0,26.0,26.0,25.0
2015-16,11.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,34.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,29.0,0.0,7.0,7.0,30.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,7.0,0.0,14.0,48.0,0.0,4.0,2.0,31.0,0.0,0.0,31.0,0.0,26.0,26.0,25.0
2015-17,11.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,34.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,29.0,0.0,7.0,7.0,30.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,7.0,0.0,14.0,48.0,0.0,4.0,2.0,31.0,0.0,0.0,31.0,0.0,26.0,26.0,25.0
2015-18,11.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,34.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,29.0,0.0,7.0,7.0,30.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,7.0,0.0,14.0,48.0,0.0,4.0,2.0,31.0,0.0,0.0,31.0,0.0,26.0,26.0,25.0
2015-19,9.0,0.0,0.0,24.0,0.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,26.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,38.0,0.0,0.0,0.0,56.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,18.0,40.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,34.0,34.0,0.0
2015-20,9.0,0.0,0.0,24.0,0.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,26.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,38.0,0.0,0.0,0.0,56.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,18.0,40.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,34.0,34.0,0.0
2015-21,9.0,0.0,0.0,24.0,0.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,26.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,38.0,0.0,0.0,0.0,56.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,18.0,40.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,34.0,34.0,0.0
2015-22,9.0,0.0,0.0,24.0,0.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,26.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,38.0,0.0,0.0,0.0,56.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,18.0,40.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,34.0,34.0,0.0
2015-23,9.0,0.0,0.0,24.0,0.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,26.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,38.0,0.0,0.0,0.0,56.0,19.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,18.0,40.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,34.0,34.0,0.0
2015-24,7.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,49.0,0.0,0.0,0.0,56.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2015-25,7.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,49.0,0.0,0.0,0.0,56.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2015-26,7.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,49.0,0.0,0.0,0.0,56.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2015-27,7.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,49.0,0.0,0.0,0.0,56.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2015-28,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,2.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,37.0,0.0,0.0,9.0,23.0,0.0,4.0,4.0,0.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,0.0,3.0,0.0,20.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0
2015-29,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,2.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,37.0,0.0,0.0,9.0,23.0,0.0,4.0,4.0,0.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,0.0,3.0,0.0,20.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0
2015-30,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,2.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,37.0,0.0,0.0,9.0,23.0,0.0,4.0,4.0,0.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,0.0,3.0,0.0,20.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0
2015-31,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,2.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,37.0,0.0,0.0,9.0,23.0,0.0,4.0,4.0,0.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,0.0,3.0,0.0,20.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0
2015-32,17.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,24.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,35.0,0.0,17.0,0.0,23.0,0.0,0.0,30.0,15.0,0.0,15.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,11.0,44.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,13.0,17.0,0.0,13.0,31.0,2.0,10.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,30.0
2015-33,17.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,24.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,35.0,0.0,17.0,0.0,23.0,0.0,0.0,30.0,15.0,0.0,15.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,11.0,44.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,13.0,17.0,0.0,13.0,31.0,2.0,10.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,30.0
2015-34,17.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,24.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,35.0,0.0,17.0,0.0,23.0,0.0,0.0,30.0,15.0,0.0,15.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,11.0,44.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,13.0,17.0,0.0,13.0,31.0,2.0,10.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,30.0
2015-35,17.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,24.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,35.0,0.0,17.0,0.0,23.0,0.0,0.0,30.0,15.0,0.0,15.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,11.0,44.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,13.0,17.0,0.0,13.0,31.0,2.0,10.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,30.0
2015-36,17.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,24.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,35.0,0.0,17.0,0.0,23.0,0.0,0.0,30.0,15.0,0.0,15.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,23.0,11.0,44.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,13.0,17.0,0.0,13.0,31.0,2.0,10.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,30.0
2015-37,27.0,0.0,6.0,9.0,0.0,2.0,18.0,0.0,0.0,8.0,45.0,6.0,0.0,1.0,0.0,0.0,52.0,8.0,24.0,0.0,0.0,12.0,1.0,0.0,7.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,15.0,15.0,0.0,15.0,31.0,31.0,0.0,0.0,0.0,13.0,26.0,19.0,2.0,0.0,66.0,0.0,0.0,0.0,17.0,0.0,4.0,6.0,47.0,6.0,65.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,16.0,16.0,16.0,3.0,19.0,0.0,0.0,0.0,17.0,0.0,13.0,34.0,0.0,12.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
2015-38,27.0,0.0,6.0,9.0,0.0,2.0,18.0,0.0,0.0,8.0,45.0,6.0,0.0,1.0,0.0,0.0,52.0,8.0,24.0,0.0,0.0,12.0,1.0,0.0,7.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,15.0,15.0,0.0,15.0,31.0,31.0,0.0,0.0,0.0,13.0,26.0,19.0,2.0,0.0,66.0,0.0,0.0,0.0,17.0,0.0,4.0,6.0,47.0,6.0,65.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,16.0,16.0,16.0,3.0,19.0,0.0,0.0,0.0,17.0,0.0,13.0,34.0,0.0,12.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
2015-39,27.0,0.0,6.0,9.0,0.0,2.0,18.0,0.0,0.0,8.0,45.0,6.0,0.0,1.0,0.0,0.0,52.0,8.0,24.0,0.0,0.0,12.0,1.0,0.0,7.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,15.0,15.0,0.0,15.0,31.0,31.0,0.0,0.0,0.0,13.0,26.0,19.0,2.0,0.0,66.0,0.0,0.0,0.0,17.0,0.0,4.0,6.0,47.0,6.0,65.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,16.0,16.0,16.0,3.0,19.0,0.0,0.0,0.0,17.0,0.0,13.0,34.0,0.0,12.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
2015-40,27.0,0.0,6.0,9.0,0.0,2.0,18.0,0.0,0.0,8.0,45.0,6.0,0.0,1.0,0.0,0.0,52.0,8.0,24.0,0.0,0.0,12.0,1.0,0.0,7.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,15.0,15.0,0.0,15.0,31.0,31.0,0.0,0.0,0.0,13.0,26.0,19.0,2.0,0.0,66.0,0.0,0.0,0.0,17.0,0.0,4.0,6.0,47.0,6.0,65.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,16.0,16.0,16.0,3.0,19.0,0.0,0.0,0.0,17.0,0.0,13.0,34.0,0.0,12.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
2015-41,22.0,0.0,0.0,7.0,0.0,2.0,15.0,0.0,0.0,5.0,22.0,3.0,3.0,0.0,0.0,0.0,54.0,44.0,9.0,0.0,0.0,9.0,2.0,0.0,5.0,40.0,0.0,34.0,0.0,4.0,0.0,4.0,0.0,19.0,38.0,0.0,0.0,0.0,22.0,0.0,2.0,25.0,17.0,33.0,33.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,1.0,53.0,0.0,0.0,0.0,19.0,0.0,5.0,26.0,61.0,9.0,45.0,13.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,15.0,0.0,2.0,0.0,0.0,9.0,14.0,72.0,3.0,8.0,5.0,20.0,0.0,20.0,0.0,0.0,0.0,34.0,0.0
