date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2015-03,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-04,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-05,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-06,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-07,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-08,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-09,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-10,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-11,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-12,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-13,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-14,12.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,1.0,0.0,0.0,12.0,9.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,13.0,0.0,0.0,20.0,85.0,20.0,20.0,0.0,2.0,0.0,0.0,27.0,40.0,13.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,1.0,42.0,0.0,0.0,17.0,0.0,13.0,7.0,29.0,8.0,3.0,11.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,66.0,1.0,8.0,0.0,8.0,0.0,0.0,57.0,0.0,3.0,12.0,0.0,24.0,12.0,0.0,10.0,0.0,65.0
2015-15,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,13.0,0.0,0.0,10.0,45.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,90.0,0.0,10.0,0.0,0.0,27.0,36.0,1.0,32.0,0.0,0.0,30.0,0.0,27.0,0.0,16.0,4.0,11.0,4.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,55.0
2015-16,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,13.0,0.0,0.0,10.0,45.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,90.0,0.0,10.0,0.0,0.0,27.0,36.0,1.0,32.0,0.0,0.0,30.0,0.0,27.0,0.0,16.0,4.0,11.0,4.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,55.0
2015-17,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,13.0,0.0,0.0,10.0,45.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,90.0,0.0,10.0,0.0,0.0,27.0,36.0,1.0,32.0,0.0,0.0,30.0,0.0,27.0,0.0,16.0,4.0,11.0,4.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,55.0
2015-18,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,13.0,0.0,0.0,10.0,45.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,90.0,0.0,10.0,0.0,0.0,27.0,36.0,1.0,32.0,0.0,0.0,30.0,0.0,27.0,0.0,16.0,4.0,11.0,4.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,55.0
2015-19,7.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,38.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,8.0,8.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
2015-20,7.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,38.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,8.0,8.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
2015-21,7.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,38.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,8.0,8.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
2015-22,7.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,38.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,8.0,8.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
2015-23,7.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,4.0,7.0,9.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,38.0,0.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,8.0,8.0,0.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0
2015-24,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,40.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,38.0,0.0,0.0,34.0,0.0,7.0,7.0,8.0,5.0,3.0,7.0,0.0,5.0,0.0,5.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,73.0
2015-25,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,40.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,38.0,0.0,0.0,34.0,0.0,7.0,7.0,8.0,5.0,3.0,7.0,0.0,5.0,0.0,5.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,73.0
2015-26,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,40.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,38.0,0.0,0.0,34.0,0.0,7.0,7.0,8.0,5.0,3.0,7.0,0.0,5.0,0.0,5.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,73.0
2015-27,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,40.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,38.0,0.0,0.0,34.0,0.0,7.0,7.0,8.0,5.0,3.0,7.0,0.0,5.0,0.0,5.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,73.0
2015-28,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,41.0,2.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,20.0,0.0,7.0,0.0,13.0,3.0,0.0,14.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2015-29,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,41.0,2.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,20.0,0.0,7.0,0.0,13.0,3.0,0.0,14.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2015-30,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,41.0,2.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,20.0,0.0,7.0,0.0,13.0,3.0,0.0,14.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2015-31,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,41.0,2.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,20.0,0.0,7.0,0.0,13.0,3.0,0.0,14.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2015-32,18.0,0.0,0.0,13.0,0.0,16.0,16.0,0.0,16.0,37.0,0.0,6.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,19.0,13.0,13.0,20.0,59.0,0.0,29.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,35.0,18.0,1.0,42.0,0.0,0.0,29.0,0.0,13.0,19.0,8.0,3.0,3.0,43.0,0.0,9.0,0.0,4.0,66.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,56.0,0.0,0.0,30.0,8.0,0.0,0.0,51.0,0.0,4.0,0.0,12.0,24.0,12.0,0.0,0.0,5.0,73.0
2015-33,18.0,0.0,0.0,13.0,0.0,16.0,16.0,0.0,16.0,37.0,0.0,6.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,19.0,13.0,13.0,20.0,59.0,0.0,29.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,35.0,18.0,1.0,42.0,0.0,0.0,29.0,0.0,13.0,19.0,8.0,3.0,3.0,43.0,0.0,9.0,0.0,4.0,66.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,56.0,0.0,0.0,30.0,8.0,0.0,0.0,51.0,0.0,4.0,0.0,12.0,24.0,12.0,0.0,0.0,5.0,73.0
2015-34,18.0,0.0,0.0,13.0,0.0,16.0,16.0,0.0,16.0,37.0,0.0,6.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,19.0,13.0,13.0,20.0,59.0,0.0,29.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,35.0,18.0,1.0,42.0,0.0,0.0,29.0,0.0,13.0,19.0,8.0,3.0,3.0,43.0,0.0,9.0,0.0,4.0,66.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,56.0,0.0,0.0,30.0,8.0,0.0,0.0,51.0,0.0,4.0,0.0,12.0,24.0,12.0,0.0,0.0,5.0,73.0
2015-35,18.0,0.0,0.0,13.0,0.0,16.0,16.0,0.0,16.0,37.0,0.0,6.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,19.0,13.0,13.0,20.0,59.0,0.0,29.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,35.0,18.0,1.0,42.0,0.0,0.0,29.0,0.0,13.0,19.0,8.0,3.0,3.0,43.0,0.0,9.0,0.0,4.0,66.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,56.0,0.0,0.0,30.0,8.0,0.0,0.0,51.0,0.0,4.0,0.0,12.0,24.0,12.0,0.0,0.0,5.0,73.0
2015-36,18.0,0.0,0.0,13.0,0.0,16.0,16.0,0.0,16.0,37.0,0.0,6.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,19.0,13.0,13.0,20.0,59.0,0.0,29.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,35.0,18.0,1.0,42.0,0.0,0.0,29.0,0.0,13.0,19.0,8.0,3.0,3.0,43.0,0.0,9.0,0.0,4.0,66.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,56.0,0.0,0.0,30.0,8.0,0.0,0.0,51.0,0.0,4.0,0.0,12.0,24.0,12.0,0.0,0.0,5.0,73.0
