date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,symptoms of bronchitis,oscillococcinum,bronchitis,contagious flu,flu fever,influenza,influenza incubation period,stomach flu symptoms,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,dog flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,i have the flu,fever flu,how long does the flu last,cold vs flu,cure the flu,signs of flu,flu care,flu children,influenza a and b,thermoscan,flu treatment,influenza a,cdc flu map,the flu virus,how long does flu last,human temperature,is flu contagious,flu symptoms,flu symptoms in kids,flu symptoms 2019,dangerous fever,body temperature,flu cough,keto flu,how long flu,fever cough,ear thermometer
2012-37,34.0,33.0,41.0,48.0,0.0,31.0,26.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,44.0,26.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,46.0,0.0,0.0,29.0,22.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,46.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0
2012-38,34.0,33.0,41.0,48.0,0.0,31.0,26.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,44.0,26.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,46.0,0.0,0.0,29.0,22.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,46.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0
2012-39,34.0,33.0,41.0,48.0,0.0,31.0,26.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,44.0,26.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,46.0,0.0,0.0,29.0,22.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,46.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0
2012-40,34.0,33.0,41.0,48.0,0.0,31.0,26.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,44.0,26.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,58.0,52.0,46.0,0.0,0.0,29.0,22.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,46.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,0.0,33.0,0.0,0.0
2012-41,26.0,0.0,33.0,12.0,0.0,0.0,20.0,34.0,0.0,0.0,0.0,51.0,40.0,64.0,8.0,0.0,0.0,26.0,40.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,56.0,0.0,0.0,23.0,7.0,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0.0,0.0,34.0,34.0,0.0
2012-42,26.0,0.0,33.0,12.0,0.0,0.0,20.0,34.0,0.0,0.0,0.0,51.0,40.0,64.0,8.0,0.0,0.0,26.0,40.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,56.0,0.0,0.0,23.0,7.0,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0.0,0.0,34.0,34.0,0.0
2012-43,26.0,0.0,33.0,12.0,0.0,0.0,20.0,34.0,0.0,0.0,0.0,51.0,40.0,64.0,8.0,0.0,0.0,26.0,40.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,56.0,0.0,0.0,23.0,7.0,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0.0,0.0,34.0,34.0,0.0
2012-44,26.0,0.0,33.0,12.0,0.0,0.0,20.0,34.0,0.0,0.0,0.0,51.0,40.0,64.0,8.0,0.0,0.0,26.0,40.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,56.0,0.0,0.0,23.0,7.0,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0.0,0.0,34.0,34.0,0.0
2012-45,29.0,33.0,33.0,20.0,0.0,0.0,6.0,34.0,0.0,0.0,50.0,44.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,26.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,58.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0
2012-46,29.0,33.0,33.0,20.0,0.0,0.0,6.0,34.0,0.0,0.0,50.0,44.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,26.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,58.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0
2012-47,29.0,33.0,33.0,20.0,0.0,0.0,6.0,34.0,0.0,0.0,50.0,44.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,26.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,58.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0
2012-48,29.0,33.0,33.0,20.0,0.0,0.0,6.0,34.0,0.0,0.0,50.0,44.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,26.0,26.0,80.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,58.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0
2012-49,13.0,0.0,53.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,0.0,0.0,31.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2012-50,13.0,0.0,53.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,0.0,0.0,31.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2012-51,13.0,0.0,53.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,0.0,0.0,31.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2012-52,13.0,0.0,53.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,0.0,0.0,31.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2013-01,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-02,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-03,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-04,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-05,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-06,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-07,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-08,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-09,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-10,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-11,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-12,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-13,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-14,17.0,0.0,36.0,7.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,45.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,30.0,0.0
2013-15,6.0,32.0,16.0,15.0,16.0,0.0,5.0,0.0,0.0,55.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,100.0,0.0
2013-16,6.0,32.0,16.0,15.0,16.0,0.0,5.0,0.0,0.0,55.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,100.0,0.0
2013-17,6.0,32.0,16.0,15.0,16.0,0.0,5.0,0.0,0.0,55.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,100.0,0.0
2013-18,6.0,32.0,16.0,15.0,16.0,0.0,5.0,0.0,0.0,55.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,100.0,0.0
2013-19,7.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0
2013-20,7.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0
2013-21,7.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0
2013-22,7.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0
2013-23,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-24,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-25,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-26,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-27,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-28,11.0,0.0,15.0,11.0,0.0,30.0,11.0,0.0,0.0,55.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2013-29,11.0,0.0,15.0,11.0,0.0,30.0,11.0,0.0,0.0,55.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2013-30,11.0,0.0,15.0,11.0,0.0,30.0,11.0,0.0,0.0,55.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2013-31,11.0,0.0,15.0,11.0,0.0,30.0,11.0,0.0,0.0,55.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2013-32,23.0,0.0,22.0,36.0,0.0,0.0,16.0,60.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,40.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,60.0,31.0,0.0
2013-33,23.0,0.0,22.0,36.0,0.0,0.0,16.0,60.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,40.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,60.0,31.0,0.0
2013-34,23.0,0.0,22.0,36.0,0.0,0.0,16.0,60.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,40.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,60.0,31.0,0.0
2013-35,23.0,0.0,22.0,36.0,0.0,0.0,16.0,60.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,40.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,60.0,31.0,0.0
2013-36,34.0,55.0,20.0,34.0,0.0,0.0,43.0,28.0,0.0,0.0,0.0,36.0,0.0,54.0,7.0,0.0,73.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,47.0,38.0,0.0,0.0,0.0,19.0,5.0,23.0,0.0,0.0,54.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,38.0,0.0,20.0,0.0,0.0,0.0,45.0,0.0,0.0,28.0,58.0,0.0
