date,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu
2012-15,21.0,23.0,0.0,24.0,57.0,42.0,36.0,91.0,0.0,17.0,16.0,0.0,39.0,60.0,0.0,0.0,91.0,77.0,0.0,52.0,0.0,69.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,52.0,22.0,41.0,0.0,28.0,0.0,37.0,0.0,9.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,0.0,72.0,68.0,46.0,0.0,46.0,0.0,99.0,0.0,0.0,49.0,34.0,21.0
2012-16,21.0,23.0,0.0,24.0,57.0,42.0,36.0,91.0,0.0,17.0,16.0,0.0,39.0,60.0,0.0,0.0,91.0,77.0,0.0,52.0,0.0,69.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,52.0,22.0,41.0,0.0,28.0,0.0,37.0,0.0,9.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,0.0,72.0,68.0,46.0,0.0,46.0,0.0,99.0,0.0,0.0,49.0,34.0,21.0
2012-17,21.0,23.0,0.0,24.0,57.0,42.0,36.0,91.0,0.0,17.0,16.0,0.0,39.0,60.0,0.0,0.0,91.0,77.0,0.0,52.0,0.0,69.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,52.0,22.0,41.0,0.0,28.0,0.0,37.0,0.0,9.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,0.0,72.0,68.0,46.0,0.0,46.0,0.0,99.0,0.0,0.0,49.0,34.0,21.0
2012-18,21.0,23.0,0.0,24.0,57.0,42.0,36.0,91.0,0.0,17.0,16.0,0.0,39.0,60.0,0.0,0.0,91.0,77.0,0.0,52.0,0.0,69.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,52.0,22.0,41.0,0.0,28.0,0.0,37.0,0.0,9.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,0.0,72.0,68.0,46.0,0.0,46.0,0.0,99.0,0.0,0.0,49.0,34.0,21.0
2012-19,17.0,22.0,0.0,0.0,50.0,0.0,52.0,0.0,44.0,14.0,34.0,0.0,0.0,0.0,24.0,0.0,0.0,37.0,0.0,25.0,41.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,43.0,0.0,100.0,44.0,0.0,56.0,27.0,0.0,27.0,0.0,0.0,41.0,0.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,76.0,0.0,48.0,33.0,0.0
2012-20,17.0,22.0,0.0,0.0,50.0,0.0,52.0,0.0,44.0,14.0,34.0,0.0,0.0,0.0,24.0,0.0,0.0,37.0,0.0,25.0,41.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,43.0,0.0,100.0,44.0,0.0,56.0,27.0,0.0,27.0,0.0,0.0,41.0,0.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,76.0,0.0,48.0,33.0,0.0
2012-21,17.0,22.0,0.0,0.0,50.0,0.0,52.0,0.0,44.0,14.0,34.0,0.0,0.0,0.0,24.0,0.0,0.0,37.0,0.0,25.0,41.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,43.0,0.0,100.0,44.0,0.0,56.0,27.0,0.0,27.0,0.0,0.0,41.0,0.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,76.0,0.0,48.0,33.0,0.0
2012-22,17.0,22.0,0.0,0.0,50.0,0.0,52.0,0.0,44.0,14.0,34.0,0.0,0.0,0.0,24.0,0.0,0.0,37.0,0.0,25.0,41.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,43.0,0.0,100.0,44.0,0.0,56.0,27.0,0.0,27.0,0.0,0.0,41.0,0.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,76.0,0.0,48.0,33.0,0.0
2012-23,11.0,20.0,0.0,0.0,27.0,19.0,31.0,53.0,0.0,13.0,20.0,0.0,0.0,0.0,22.0,0.0,53.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,35.0,28.0,70.0,0.0,16.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2012-24,11.0,20.0,0.0,0.0,27.0,19.0,31.0,53.0,0.0,13.0,20.0,0.0,0.0,0.0,22.0,0.0,53.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,35.0,28.0,70.0,0.0,16.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2012-25,11.0,20.0,0.0,0.0,27.0,19.0,31.0,53.0,0.0,13.0,20.0,0.0,0.0,0.0,22.0,0.0,53.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,35.0,28.0,70.0,0.0,16.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2012-26,11.0,20.0,0.0,0.0,27.0,19.0,31.0,53.0,0.0,13.0,20.0,0.0,0.0,0.0,22.0,0.0,53.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,35.0,28.0,70.0,0.0,16.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2012-27,21.0,0.0,0.0,0.0,46.0,18.0,60.0,0.0,0.0,29.0,27.0,36.0,17.0,0.0,20.0,36.0,0.0,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,24.0,24.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0,38.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,37.0,0.0,35.0,42.0,33.0,0.0,42.0,43.0,0.0
2012-28,21.0,0.0,0.0,0.0,46.0,18.0,60.0,0.0,0.0,29.0,27.0,36.0,17.0,0.0,20.0,36.0,0.0,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,24.0,24.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0,38.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,37.0,0.0,35.0,42.0,33.0,0.0,42.0,43.0,0.0
2012-29,21.0,0.0,0.0,0.0,46.0,18.0,60.0,0.0,0.0,29.0,27.0,36.0,17.0,0.0,20.0,36.0,0.0,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,24.0,24.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0,38.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,37.0,0.0,35.0,42.0,33.0,0.0,42.0,43.0,0.0
2012-30,21.0,0.0,0.0,0.0,46.0,18.0,60.0,0.0,0.0,29.0,27.0,36.0,17.0,0.0,20.0,36.0,0.0,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,24.0,24.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0,38.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,37.0,0.0,35.0,42.0,33.0,0.0,42.0,43.0,0.0
2012-31,21.0,0.0,0.0,0.0,46.0,18.0,60.0,0.0,0.0,29.0,27.0,36.0,17.0,0.0,20.0,36.0,0.0,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,24.0,24.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0,38.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,37.0,0.0,35.0,42.0,33.0,0.0,42.0,43.0,0.0
2012-32,25.0,0.0,0.0,20.0,56.0,35.0,30.0,0.0,0.0,38.0,19.0,0.0,16.0,50.0,21.0,0.0,0.0,32.0,0.0,66.0,0.0,38.0,0.0,36.0,0.0,36.0,21.0,0.0,39.0,64.0,0.0,0.0,54.0,20.0,35.0,0.0,0.0,42.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,39.0,0.0,8.0,0.0,31.0,0.0,0.0,57.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0
2012-33,25.0,0.0,0.0,20.0,56.0,35.0,30.0,0.0,0.0,38.0,19.0,0.0,16.0,50.0,21.0,0.0,0.0,32.0,0.0,66.0,0.0,38.0,0.0,36.0,0.0,36.0,21.0,0.0,39.0,64.0,0.0,0.0,54.0,20.0,35.0,0.0,0.0,42.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,39.0,0.0,8.0,0.0,31.0,0.0,0.0,57.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0
2012-34,25.0,0.0,0.0,20.0,56.0,35.0,30.0,0.0,0.0,38.0,19.0,0.0,16.0,50.0,21.0,0.0,0.0,32.0,0.0,66.0,0.0,38.0,0.0,36.0,0.0,36.0,21.0,0.0,39.0,64.0,0.0,0.0,54.0,20.0,35.0,0.0,0.0,42.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,39.0,0.0,8.0,0.0,31.0,0.0,0.0,57.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0
2012-35,25.0,0.0,0.0,20.0,56.0,35.0,30.0,0.0,0.0,38.0,19.0,0.0,16.0,50.0,21.0,0.0,0.0,32.0,0.0,66.0,0.0,38.0,0.0,36.0,0.0,36.0,21.0,0.0,39.0,64.0,0.0,0.0,54.0,20.0,35.0,0.0,0.0,42.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,39.0,0.0,8.0,0.0,31.0,0.0,0.0,57.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,43.0,0.0
2012-36,25.0,21.0,0.0,0.0,47.0,38.0,32.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,57.0,28.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,62.0,0.0
2012-37,25.0,21.0,0.0,0.0,47.0,38.0,32.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,57.0,28.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,62.0,0.0
2012-38,25.0,21.0,0.0,0.0,47.0,38.0,32.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,57.0,28.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,62.0,0.0
2012-39,25.0,21.0,0.0,0.0,47.0,38.0,32.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,57.0,28.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,62.0,0.0
2012-40,25.0,21.0,0.0,0.0,47.0,38.0,32.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,57.0,28.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,62.0,0.0
2012-41,19.0,22.0,100.0,0.0,68.0,20.0,66.0,0.0,42.0,19.0,24.0,0.0,18.0,0.0,45.0,0.0,84.0,0.0,0.0,25.0,40.0,63.0,47.0,0.0,0.0,25.0,16.0,20.0,43.0,0.0,0.0,0.0,40.0,22.0,38.0,0.0,20.0,0.0,0.0,43.0,0.0,43.0,0.0,27.0,63.0,29.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,85.0,0.0,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,21.0,0.0,88.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0
2012-42,19.0,22.0,100.0,0.0,68.0,20.0,66.0,0.0,42.0,19.0,24.0,0.0,18.0,0.0,45.0,0.0,84.0,0.0,0.0,25.0,40.0,63.0,47.0,0.0,0.0,25.0,16.0,20.0,43.0,0.0,0.0,0.0,40.0,22.0,38.0,0.0,20.0,0.0,0.0,43.0,0.0,43.0,0.0,27.0,63.0,29.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,85.0,0.0,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,21.0,0.0,88.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0
2012-43,19.0,22.0,100.0,0.0,68.0,20.0,66.0,0.0,42.0,19.0,24.0,0.0,18.0,0.0,45.0,0.0,84.0,0.0,0.0,25.0,40.0,63.0,47.0,0.0,0.0,25.0,16.0,20.0,43.0,0.0,0.0,0.0,40.0,22.0,38.0,0.0,20.0,0.0,0.0,43.0,0.0,43.0,0.0,27.0,63.0,29.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,85.0,0.0,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,21.0,0.0,88.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0
2012-44,19.0,22.0,100.0,0.0,68.0,20.0,66.0,0.0,42.0,19.0,24.0,0.0,18.0,0.0,45.0,0.0,84.0,0.0,0.0,25.0,40.0,63.0,47.0,0.0,0.0,25.0,16.0,20.0,43.0,0.0,0.0,0.0,40.0,22.0,38.0,0.0,20.0,0.0,0.0,43.0,0.0,43.0,0.0,27.0,63.0,29.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,85.0,0.0,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,21.0,0.0,88.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0
2012-45,29.0,0.0,0.0,0.0,59.0,20.0,66.0,0.0,0.0,37.0,27.0,0.0,18.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,20.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,20.0,0.0,41.0,44.0,0.0,21.0,38.0,27.0,63.0,29.0,90.0,0.0,0.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,64.0,17.0,37.0,40.0,0.0,0.0,0.0,0.0,100.0,42.0,42.0,0.0,43.0,0.0,90.0,0.0,0.0,46.0,24.0,0.0
2012-46,29.0,0.0,0.0,0.0,59.0,20.0,66.0,0.0,0.0,37.0,27.0,0.0,18.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,20.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,20.0,0.0,41.0,44.0,0.0,21.0,38.0,27.0,63.0,29.0,90.0,0.0,0.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,64.0,17.0,37.0,40.0,0.0,0.0,0.0,0.0,100.0,42.0,42.0,0.0,43.0,0.0,90.0,0.0,0.0,46.0,24.0,0.0
2012-47,29.0,0.0,0.0,0.0,59.0,20.0,66.0,0.0,0.0,37.0,27.0,0.0,18.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,20.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,20.0,0.0,41.0,44.0,0.0,21.0,38.0,27.0,63.0,29.0,90.0,0.0,0.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,64.0,17.0,37.0,40.0,0.0,0.0,0.0,0.0,100.0,42.0,42.0,0.0,43.0,0.0,90.0,0.0,0.0,46.0,24.0,0.0
2012-48,29.0,0.0,0.0,0.0,59.0,20.0,66.0,0.0,0.0,37.0,27.0,0.0,18.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,20.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,20.0,0.0,41.0,44.0,0.0,21.0,38.0,27.0,63.0,29.0,90.0,0.0,0.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,64.0,17.0,37.0,40.0,0.0,0.0,0.0,0.0,100.0,42.0,42.0,0.0,43.0,0.0,90.0,0.0,0.0,46.0,24.0,0.0
2012-49,22.0,23.0,0.0,0.0,37.0,43.0,36.0,0.0,0.0,14.0,23.0,43.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,43.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,28.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,42.0,0.0,47.0,0.0,87.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,35.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,26.0,22.0
2012-50,22.0,23.0,0.0,0.0,37.0,43.0,36.0,0.0,0.0,14.0,23.0,43.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,43.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,28.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,42.0,0.0,47.0,0.0,87.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,35.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,26.0,22.0
2012-51,22.0,23.0,0.0,0.0,37.0,43.0,36.0,0.0,0.0,14.0,23.0,43.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,43.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,28.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,42.0,0.0,47.0,0.0,87.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,35.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,26.0,22.0
2012-52,22.0,23.0,0.0,0.0,37.0,43.0,36.0,0.0,0.0,14.0,23.0,43.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,43.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,28.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,42.0,0.0,47.0,0.0,87.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,35.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,26.0,22.0
2013-01,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-02,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-03,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
