date,north_dakota_flu,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature,target
2012-38,0.0001,43.0,0.0,67.0,0.0,0.0,0.0,75.0,31.0,10.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,0.0,0.0,74.0,0.0,46.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,43.0,0.0,0.0,0.0,47.0,0.0,0.0,43.0,0.0,52.0,56.0,0.2051280000000001
2012-39,0.2051280000000001,43.0,0.0,67.0,0.0,0.0,0.0,75.0,31.0,10.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,0.0,0.0,74.0,0.0,46.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,43.0,0.0,0.0,0.0,47.0,0.0,0.0,43.0,0.0,52.0,56.0,1.34814
2012-40,1.34814,43.0,0.0,67.0,0.0,0.0,0.0,75.0,31.0,10.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,0.0,0.0,74.0,0.0,46.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,43.0,0.0,0.0,0.0,47.0,0.0,0.0,43.0,0.0,52.0,56.0,1.35952
2012-41,1.35952,24.0,0.0,49.0,22.0,0.0,0.0,0.0,19.0,43.0,0.0,22.0,0.0,25.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,37.0,0.0,0.0,0.0,19.0,0.855513
2012-42,0.855513,24.0,0.0,49.0,22.0,0.0,0.0,0.0,19.0,43.0,0.0,22.0,0.0,25.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,37.0,0.0,0.0,0.0,19.0,0.8233530000000001
2012-43,0.8233530000000001,24.0,0.0,49.0,22.0,0.0,0.0,0.0,19.0,43.0,0.0,22.0,0.0,25.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,37.0,0.0,0.0,0.0,19.0,0.627803
2012-44,0.627803,24.0,0.0,49.0,22.0,0.0,0.0,0.0,19.0,43.0,0.0,22.0,0.0,25.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,37.0,0.0,0.0,0.0,19.0,1.48213
2012-45,1.48213,33.0,80.0,95.0,45.0,69.0,22.0,0.0,39.0,48.0,0.0,45.0,38.0,25.0,0.0,0.0,85.0,35.0,0.0,0.0,0.0,0.0,13.0,44.0,0.0,0.0,30.0,44.0,0.0,38.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,53.0,0.0,0.0,100.0,0.0,18.0,42.0,0.0,0.0,87.0,0.0,0.0,100.0,59.0,0.0,0.0,44.0,76.0,0.0,19.0,1.4890299999999999
2012-46,1.4890299999999999,33.0,80.0,95.0,45.0,69.0,22.0,0.0,39.0,48.0,0.0,45.0,38.0,25.0,0.0,0.0,85.0,35.0,0.0,0.0,0.0,0.0,13.0,44.0,0.0,0.0,30.0,44.0,0.0,38.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,53.0,0.0,0.0,100.0,0.0,18.0,42.0,0.0,0.0,87.0,0.0,0.0,100.0,59.0,0.0,0.0,44.0,76.0,0.0,19.0,1.81818
2012-47,1.81818,33.0,80.0,95.0,45.0,69.0,22.0,0.0,39.0,48.0,0.0,45.0,38.0,25.0,0.0,0.0,85.0,35.0,0.0,0.0,0.0,0.0,13.0,44.0,0.0,0.0,30.0,44.0,0.0,38.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,53.0,0.0,0.0,100.0,0.0,18.0,42.0,0.0,0.0,87.0,0.0,0.0,100.0,59.0,0.0,0.0,44.0,76.0,0.0,19.0,0.8757959999999999
2012-48,0.8757959999999999,33.0,80.0,95.0,45.0,69.0,22.0,0.0,39.0,48.0,0.0,45.0,38.0,25.0,0.0,0.0,85.0,35.0,0.0,0.0,0.0,0.0,13.0,44.0,0.0,0.0,30.0,44.0,0.0,38.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,53.0,0.0,0.0,100.0,0.0,18.0,42.0,0.0,0.0,87.0,0.0,0.0,100.0,59.0,0.0,0.0,44.0,76.0,0.0,19.0,1.14449
2012-49,1.14449,21.0,0.0,69.0,0.0,100.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,31.0,1.58465
2012-50,1.58465,21.0,0.0,69.0,0.0,100.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2630099999999995
2012-51,4.2630099999999995,21.0,0.0,69.0,0.0,100.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,31.0,5.16252
2012-52,5.16252,21.0,0.0,69.0,0.0,100.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0
2013-01,5.0,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0091399999999995
2013-02,7.0091399999999995,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74185
2013-03,5.74185,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80813
2013-04,6.80813,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5419
2013-05,4.5419,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5993
2013-06,4.5993,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76053
2013-07,7.76053,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7086799999999998
2013-08,2.7086799999999998,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08997
2013-09,6.08997,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6067599999999995
2013-10,5.6067599999999995,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60109
2013-11,5.60109,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32671
2013-12,3.32671,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39648
2013-13,4.39648,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14343
2013-14,4.14343,13.0,69.0,28.0,59.0,40.0,0.0,0.0,24.0,42.0,0.0,59.0,0.0,22.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,37.0,0.0,0.0,24.0,36.0,0.0,0.0,38.0,54.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6781599999999997
2013-15,3.6781599999999997,6.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,5.08475
2013-16,5.08475,6.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,4.65919
2013-17,4.65919,6.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,4.41413
2013-18,4.41413,6.0,0.0,26.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,3.71041
2013-19,3.71041,14.0,0.0,19.0,24.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,80.0,2.21811
2013-20,2.21811,14.0,0.0,19.0,24.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,80.0,2.28938
2013-21,2.28938,14.0,0.0,19.0,24.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,80.0,2.2351799999999997
2013-22,2.2351799999999997,14.0,0.0,19.0,24.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,80.0,2.3519900000000002
2013-23,2.3519900000000002,8.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,37.0,44.0,0.0,0.0,38.0,2.3361
2013-24,2.3361,8.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,37.0,44.0,0.0,0.0,38.0,2.0474099999999997
2013-25,2.0474099999999997,8.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,37.0,44.0,0.0,0.0,38.0,1.95465
2013-26,1.95465,8.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,37.0,44.0,0.0,0.0,38.0,2.68123
2013-27,2.68123,8.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,37.0,44.0,0.0,0.0,38.0,1.54405
2013-28,1.54405,4.0,0.0,52.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,2.41411
2013-29,2.41411,4.0,0.0,52.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,3.19767
2013-30,3.19767,4.0,0.0,52.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,1.5579399999999999
2013-31,1.5579399999999999,4.0,0.0,52.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0001
2013-32,0.0001,20.0,0.0,61.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0001
2013-33,0.0001,20.0,0.0,61.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0001
2013-34,0.0001,20.0,0.0,61.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0001
2013-35,0.0001,20.0,0.0,61.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0001
2013-36,0.0001,42.0,0.0,38.0,19.0,0.0,18.0,0.0,10.0,8.0,0.0,28.0,0.0,42.0,0.0,0.0,23.0,0.0,78.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,63.0,0.0,39.0,0.265252
2013-37,0.265252,42.0,0.0,38.0,19.0,0.0,18.0,0.0,10.0,8.0,0.0,28.0,0.0,42.0,0.0,0.0,23.0,0.0,78.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,63.0,0.0,39.0,0.0001
2013-38,0.0001,42.0,0.0,38.0,19.0,0.0,18.0,0.0,10.0,8.0,0.0,28.0,0.0,42.0,0.0,0.0,23.0,0.0,78.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,63.0,0.0,39.0,0.0001
