date,california_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2013-48,2.59558,22.0,14.0,14.0,14.0,7.0,1.0,2.0,8.0,11.0,37.0,43.0,7.0,17.0,0.0,53.0,7.0,4.0,0.0,0.0,19.0,15.0,0.0,23.0,2.0,15.0,33.0,1.0,1.0,7.0,4.0,6.0,49.0,11.0,9.0,23.0,12.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,6.0,53.0,16.0,1.0,13.0,6.0,14.0,12.0,13.0,2.0,5.0,8.0,47.0,0.0,0.0,71.0,1.0,7.0,11.0,16.0,4.0,1.0,0.0,0.0,77.0,7.0,2.0,16.0,32.0,17.0,26.0,6.0,18.0,0.0,74.0,0.0,0.0,3.0,2.0,8.0,17.0,58.0,1.0,12.0,5.0,21.0,13.0,31.0,49.0,1.0,4.0,5.0,56.0,2.32553,2.77058,5.10491,5.048719999999999
2013-49,2.32553,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,2.77058,3.1557,5.1101,4.28707
2013-50,2.77058,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,3.1557,5.10491,4.61744,3.8378099999999997
2013-51,3.1557,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,5.10491,5.1101,4.57287,3.46235
2013-52,5.10491,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,5.1101,4.61744,5.048719999999999,3.3871900000000004
2014-01,5.1101,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,4.61744,4.57287,4.28707,3.03955
2014-02,4.61744,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,4.57287,5.048719999999999,3.8378099999999997,2.72134
2014-03,4.57287,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,5.048719999999999,4.28707,3.46235,2.31375
2014-04,5.048719999999999,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,4.28707,3.8378099999999997,3.3871900000000004,2.39688
2014-05,4.28707,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,3.8378099999999997,3.46235,3.03955,1.9926099999999998
2014-06,3.8378099999999997,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,3.46235,3.3871900000000004,2.72134,2.01378
2014-07,3.46235,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,3.3871900000000004,3.03955,2.31375,1.84637
2014-08,3.3871900000000004,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,3.03955,2.72134,2.39688,1.8729099999999999
2014-09,3.03955,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,2.72134,2.31375,1.9926099999999998,1.83302
2014-10,2.72134,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,2.31375,2.39688,2.01378,1.6924099999999995
2014-11,2.31375,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,2.39688,1.9926099999999998,1.84637,1.72803
2014-12,2.39688,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,1.9926099999999998,2.01378,1.8729099999999999,1.8020599999999998
2014-13,1.9926099999999998,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,2.01378,1.84637,1.83302,2.0838
2014-14,2.01378,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0,1.84637,1.8729099999999999,1.6924099999999995,1.86448
2014-15,1.84637,8.0,7.0,20.0,0.0,0.0,0.0,2.0,4.0,2.0,23.0,36.0,0.0,17.0,0.0,36.0,3.0,2.0,0.0,0.0,7.0,6.0,0.0,9.0,2.0,7.0,13.0,0.0,0.0,1.0,1.0,4.0,29.0,6.0,7.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,54.0,4.0,3.0,5.0,0.0,9.0,13.0,12.0,5.0,2.0,9.0,58.0,0.0,0.0,56.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,78.0,2.0,1.0,9.0,39.0,3.0,9.0,2.0,14.0,0.0,80.0,0.0,0.0,3.0,1.0,3.0,5.0,37.0,0.0,5.0,2.0,7.0,6.0,8.0,19.0,1.0,3.0,1.0,76.0,1.8729099999999999,1.83302,1.72803,1.88064
2014-16,1.8729099999999999,8.0,7.0,20.0,0.0,0.0,0.0,2.0,4.0,2.0,23.0,36.0,0.0,17.0,0.0,36.0,3.0,2.0,0.0,0.0,7.0,6.0,0.0,9.0,2.0,7.0,13.0,0.0,0.0,1.0,1.0,4.0,29.0,6.0,7.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,54.0,4.0,3.0,5.0,0.0,9.0,13.0,12.0,5.0,2.0,9.0,58.0,0.0,0.0,56.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,78.0,2.0,1.0,9.0,39.0,3.0,9.0,2.0,14.0,0.0,80.0,0.0,0.0,3.0,1.0,3.0,5.0,37.0,0.0,5.0,2.0,7.0,6.0,8.0,19.0,1.0,3.0,1.0,76.0,1.83302,1.6924099999999995,1.8020599999999998,1.8058400000000001
2014-17,1.83302,8.0,7.0,20.0,0.0,0.0,0.0,2.0,4.0,2.0,23.0,36.0,0.0,17.0,0.0,36.0,3.0,2.0,0.0,0.0,7.0,6.0,0.0,9.0,2.0,7.0,13.0,0.0,0.0,1.0,1.0,4.0,29.0,6.0,7.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,54.0,4.0,3.0,5.0,0.0,9.0,13.0,12.0,5.0,2.0,9.0,58.0,0.0,0.0,56.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,78.0,2.0,1.0,9.0,39.0,3.0,9.0,2.0,14.0,0.0,80.0,0.0,0.0,3.0,1.0,3.0,5.0,37.0,0.0,5.0,2.0,7.0,6.0,8.0,19.0,1.0,3.0,1.0,76.0,1.6924099999999995,1.72803,2.0838,1.77155
2014-18,1.6924099999999995,8.0,7.0,20.0,0.0,0.0,0.0,2.0,4.0,2.0,23.0,36.0,0.0,17.0,0.0,36.0,3.0,2.0,0.0,0.0,7.0,6.0,0.0,9.0,2.0,7.0,13.0,0.0,0.0,1.0,1.0,4.0,29.0,6.0,7.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,54.0,4.0,3.0,5.0,0.0,9.0,13.0,12.0,5.0,2.0,9.0,58.0,0.0,0.0,56.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,78.0,2.0,1.0,9.0,39.0,3.0,9.0,2.0,14.0,0.0,80.0,0.0,0.0,3.0,1.0,3.0,5.0,37.0,0.0,5.0,2.0,7.0,6.0,8.0,19.0,1.0,3.0,1.0,76.0,1.72803,1.8020599999999998,1.86448,1.76479
2014-19,1.72803,7.0,0.0,23.0,8.0,15.0,0.0,1.0,1.0,3.0,23.0,19.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,6.0,5.0,0.0,7.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,35.0,3.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,52.0,6.0,2.0,3.0,0.0,7.0,8.0,6.0,3.0,0.0,11.0,51.0,0.0,0.0,50.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,74.0,1.0,1.0,3.0,30.0,4.0,11.0,2.0,13.0,0.0,77.0,0.0,0.0,2.0,0.0,2.0,5.0,31.0,0.0,5.0,1.0,4.0,1.0,9.0,11.0,4.0,4.0,2.0,57.0,1.8020599999999998,2.0838,1.88064,1.80666
2014-20,1.8020599999999998,7.0,0.0,23.0,8.0,15.0,0.0,1.0,1.0,3.0,23.0,19.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,6.0,5.0,0.0,7.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,35.0,3.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,52.0,6.0,2.0,3.0,0.0,7.0,8.0,6.0,3.0,0.0,11.0,51.0,0.0,0.0,50.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,74.0,1.0,1.0,3.0,30.0,4.0,11.0,2.0,13.0,0.0,77.0,0.0,0.0,2.0,0.0,2.0,5.0,31.0,0.0,5.0,1.0,4.0,1.0,9.0,11.0,4.0,4.0,2.0,57.0,2.0838,1.86448,1.8058400000000001,1.49365
2014-21,2.0838,7.0,0.0,23.0,8.0,15.0,0.0,1.0,1.0,3.0,23.0,19.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,6.0,5.0,0.0,7.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,35.0,3.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,52.0,6.0,2.0,3.0,0.0,7.0,8.0,6.0,3.0,0.0,11.0,51.0,0.0,0.0,50.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,74.0,1.0,1.0,3.0,30.0,4.0,11.0,2.0,13.0,0.0,77.0,0.0,0.0,2.0,0.0,2.0,5.0,31.0,0.0,5.0,1.0,4.0,1.0,9.0,11.0,4.0,4.0,2.0,57.0,1.86448,1.88064,1.77155,1.48858
2014-22,1.86448,7.0,0.0,23.0,8.0,15.0,0.0,1.0,1.0,3.0,23.0,19.0,0.0,0.0,0.0,31.0,2.0,3.0,0.0,0.0,6.0,5.0,0.0,7.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,35.0,3.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,52.0,6.0,2.0,3.0,0.0,7.0,8.0,6.0,3.0,0.0,11.0,51.0,0.0,0.0,50.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,74.0,1.0,1.0,3.0,30.0,4.0,11.0,2.0,13.0,0.0,77.0,0.0,0.0,2.0,0.0,2.0,5.0,31.0,0.0,5.0,1.0,4.0,1.0,9.0,11.0,4.0,4.0,2.0,57.0,1.88064,1.8058400000000001,1.76479,1.2652299999999999
2014-23,1.88064,6.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,18.0,30.0,0.0,7.0,0.0,30.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,30.0,6.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,39.0,7.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,9.0,23.0,0.0,0.0,48.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,77.0,1.0,1.0,5.0,27.0,6.0,5.0,0.0,12.0,0.0,78.0,0.0,0.0,2.0,1.0,3.0,4.0,29.0,0.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,2.0,1.0,45.0,1.8058400000000001,1.77155,1.80666,1.27847
2014-24,1.8058400000000001,6.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,18.0,30.0,0.0,7.0,0.0,30.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,30.0,6.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,39.0,7.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,9.0,23.0,0.0,0.0,48.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,77.0,1.0,1.0,5.0,27.0,6.0,5.0,0.0,12.0,0.0,78.0,0.0,0.0,2.0,1.0,3.0,4.0,29.0,0.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,2.0,1.0,45.0,1.77155,1.76479,1.49365,1.0570899999999999
2014-25,1.77155,6.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,18.0,30.0,0.0,7.0,0.0,30.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,30.0,6.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,39.0,7.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,9.0,23.0,0.0,0.0,48.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,77.0,1.0,1.0,5.0,27.0,6.0,5.0,0.0,12.0,0.0,78.0,0.0,0.0,2.0,1.0,3.0,4.0,29.0,0.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,2.0,1.0,45.0,1.76479,1.80666,1.48858,1.05714
2014-26,1.76479,6.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,18.0,30.0,0.0,7.0,0.0,30.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,30.0,6.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,39.0,7.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,9.0,23.0,0.0,0.0,48.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,77.0,1.0,1.0,5.0,27.0,6.0,5.0,0.0,12.0,0.0,78.0,0.0,0.0,2.0,1.0,3.0,4.0,29.0,0.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,2.0,1.0,45.0,1.80666,1.49365,1.2652299999999999,1.2044700000000002
