date,virginia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,virginia flu,what is flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-26,1.30854,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,15.0,2.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,27.0,0.0,0.0,10.0,39.0,3.0,0.0,6.0,11.0,1.0,3.0,1.0,2.0,0.0,0.0,78.0,15.0,2.0,4.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,39.0,8.0,5.0,8.0,3.0,2.0,6.0,7.0,0.0,3.0,3.0,3.0,52.0,1.1676,0.976184,1.01157,1.0116100000000001
2016-27,1.1676,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,5.0,0.0,0.0,9.0,18.0,0.0,26.0,0.0,10.0,0.0,24.0,8.0,2.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,73.0,15.0,0.0,4.0,22.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,32.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,67.0,0.976184,0.9440459999999999,0.868836,1.02227
2016-28,0.976184,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,5.0,0.0,0.0,9.0,18.0,0.0,26.0,0.0,10.0,0.0,24.0,8.0,2.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,73.0,15.0,0.0,4.0,22.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,32.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,67.0,0.9440459999999999,1.01157,1.03551,1.13904
2016-29,0.9440459999999999,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,5.0,0.0,0.0,9.0,18.0,0.0,26.0,0.0,10.0,0.0,24.0,8.0,2.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,73.0,15.0,0.0,4.0,22.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,32.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,67.0,1.01157,0.868836,0.9524469999999999,1.1964700000000001
2016-30,1.01157,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,5.0,0.0,0.0,9.0,18.0,0.0,26.0,0.0,10.0,0.0,24.0,8.0,2.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,73.0,15.0,0.0,4.0,22.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,32.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,67.0,0.868836,1.03551,1.0116100000000001,1.41489
2016-31,0.868836,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,5.0,0.0,0.0,9.0,18.0,0.0,26.0,0.0,10.0,0.0,24.0,8.0,2.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,73.0,15.0,0.0,4.0,22.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,32.0,3.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,67.0,1.03551,0.9524469999999999,1.02227,1.54346
2016-32,1.03551,14.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,16.0,9.0,17.0,0.0,0.0,0.0,91.0,4.0,4.0,0.0,1.0,7.0,5.0,0.0,6.0,0.0,3.0,35.0,0.0,0.0,0.0,2.0,22.0,0.0,21.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,15.0,0.0,13.0,40.0,0.0,13.0,0.0,0.0,8.0,8.0,8.0,17.0,0.0,0.0,18.0,28.0,5.0,1.0,6.0,16.0,1.0,12.0,2.0,1.0,0.0,0.0,71.0,17.0,2.0,6.0,16.0,3.0,2.0,0.0,4.0,13.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,50.0,0.0,8.0,0.0,3.0,8.0,6.0,8.0,2.0,0.0,3.0,3.0,65.0,0.9524469999999999,1.0116100000000001,1.13904,1.5353
2016-33,0.9524469999999999,14.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,16.0,9.0,17.0,0.0,0.0,0.0,91.0,4.0,4.0,0.0,1.0,7.0,5.0,0.0,6.0,0.0,3.0,35.0,0.0,0.0,0.0,2.0,22.0,0.0,21.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,15.0,0.0,13.0,40.0,0.0,13.0,0.0,0.0,8.0,8.0,8.0,17.0,0.0,0.0,18.0,28.0,5.0,1.0,6.0,16.0,1.0,12.0,2.0,1.0,0.0,0.0,71.0,17.0,2.0,6.0,16.0,3.0,2.0,0.0,4.0,13.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,50.0,0.0,8.0,0.0,3.0,8.0,6.0,8.0,2.0,0.0,3.0,3.0,65.0,1.0116100000000001,1.02227,1.1964700000000001,1.6410099999999999
2016-34,1.0116100000000001,14.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,16.0,9.0,17.0,0.0,0.0,0.0,91.0,4.0,4.0,0.0,1.0,7.0,5.0,0.0,6.0,0.0,3.0,35.0,0.0,0.0,0.0,2.0,22.0,0.0,21.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,15.0,0.0,13.0,40.0,0.0,13.0,0.0,0.0,8.0,8.0,8.0,17.0,0.0,0.0,18.0,28.0,5.0,1.0,6.0,16.0,1.0,12.0,2.0,1.0,0.0,0.0,71.0,17.0,2.0,6.0,16.0,3.0,2.0,0.0,4.0,13.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,50.0,0.0,8.0,0.0,3.0,8.0,6.0,8.0,2.0,0.0,3.0,3.0,65.0,1.02227,1.13904,1.41489,1.62658
2016-35,1.02227,14.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,16.0,9.0,17.0,0.0,0.0,0.0,91.0,4.0,4.0,0.0,1.0,7.0,5.0,0.0,6.0,0.0,3.0,35.0,0.0,0.0,0.0,2.0,22.0,0.0,21.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,15.0,0.0,13.0,40.0,0.0,13.0,0.0,0.0,8.0,8.0,8.0,17.0,0.0,0.0,18.0,28.0,5.0,1.0,6.0,16.0,1.0,12.0,2.0,1.0,0.0,0.0,71.0,17.0,2.0,6.0,16.0,3.0,2.0,0.0,4.0,13.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,50.0,0.0,8.0,0.0,3.0,8.0,6.0,8.0,2.0,0.0,3.0,3.0,65.0,1.13904,1.1964700000000001,1.54346,1.8540299999999998
2016-36,1.13904,23.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,7.0,25.0,41.0,0.0,0.0,0.0,54.0,5.0,4.0,0.0,0.0,11.0,6.0,0.0,9.0,3.0,7.0,22.0,0.0,0.0,6.0,0.0,28.0,3.0,19.0,1.0,0.0,1.0,58.0,0.0,0.0,18.0,18.0,17.0,0.0,41.0,60.0,0.0,11.0,0.0,4.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,31.0,6.0,5.0,10.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,66.0,14.0,0.0,10.0,21.0,3.0,2.0,0.0,2.0,19.0,0.0,14.0,3.0,11.0,0.0,3.0,1.0,57.0,5.0,17.0,7.0,7.0,15.0,11.0,0.0,4.0,3.0,0.0,0.0,69.0,1.1964700000000001,1.41489,1.5353,2.00273
2016-37,1.1964700000000001,23.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,7.0,25.0,41.0,0.0,0.0,0.0,54.0,5.0,4.0,0.0,0.0,11.0,6.0,0.0,9.0,3.0,7.0,22.0,0.0,0.0,6.0,0.0,28.0,3.0,19.0,1.0,0.0,1.0,58.0,0.0,0.0,18.0,18.0,17.0,0.0,41.0,60.0,0.0,11.0,0.0,4.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,31.0,6.0,5.0,10.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,66.0,14.0,0.0,10.0,21.0,3.0,2.0,0.0,2.0,19.0,0.0,14.0,3.0,11.0,0.0,3.0,1.0,57.0,5.0,17.0,7.0,7.0,15.0,11.0,0.0,4.0,3.0,0.0,0.0,69.0,1.41489,1.54346,1.6410099999999999,1.9609599999999998
2016-38,1.41489,23.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,7.0,25.0,41.0,0.0,0.0,0.0,54.0,5.0,4.0,0.0,0.0,11.0,6.0,0.0,9.0,3.0,7.0,22.0,0.0,0.0,6.0,0.0,28.0,3.0,19.0,1.0,0.0,1.0,58.0,0.0,0.0,18.0,18.0,17.0,0.0,41.0,60.0,0.0,11.0,0.0,4.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,31.0,6.0,5.0,10.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,66.0,14.0,0.0,10.0,21.0,3.0,2.0,0.0,2.0,19.0,0.0,14.0,3.0,11.0,0.0,3.0,1.0,57.0,5.0,17.0,7.0,7.0,15.0,11.0,0.0,4.0,3.0,0.0,0.0,69.0,1.54346,1.5353,1.62658,2.05058
2016-39,1.54346,23.0,0.0,38.0,0.0,0.0,0.0,2.0,2.0,7.0,25.0,41.0,0.0,0.0,0.0,54.0,5.0,4.0,0.0,0.0,11.0,6.0,0.0,9.0,3.0,7.0,22.0,0.0,0.0,6.0,0.0,28.0,3.0,19.0,1.0,0.0,1.0,58.0,0.0,0.0,18.0,18.0,17.0,0.0,41.0,60.0,0.0,11.0,0.0,4.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,31.0,6.0,5.0,10.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,66.0,14.0,0.0,10.0,21.0,3.0,2.0,0.0,2.0,19.0,0.0,14.0,3.0,11.0,0.0,3.0,1.0,57.0,5.0,17.0,7.0,7.0,15.0,11.0,0.0,4.0,3.0,0.0,0.0,69.0,1.5353,1.6410099999999999,1.8540299999999998,2.29704
2016-40,1.5353,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,8.0,8.0,0.0,24.0,0.0,49.0,5.0,4.0,0.0,1.0,9.0,9.0,0.0,7.0,3.0,4.0,33.0,0.0,0.0,6.0,2.0,24.0,3.0,25.0,1.0,1.0,0.0,27.0,0.0,0.0,14.0,9.0,5.0,0.0,31.0,64.0,0.0,8.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,17.0,17.0,6.0,1.0,11.0,24.0,1.0,9.0,2.0,1.0,0.0,0.0,66.0,15.0,0.0,13.0,19.0,3.0,2.0,0.0,5.0,14.0,5.0,13.0,0.0,7.0,0.0,2.0,0.0,66.0,0.0,12.0,7.0,2.0,12.0,6.0,11.0,6.0,3.0,2.0,0.0,51.0,1.6410099999999999,1.62658,2.00273,2.1543099999999997
2016-41,1.6410099999999999,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,8.0,8.0,0.0,24.0,0.0,49.0,5.0,4.0,0.0,1.0,9.0,9.0,0.0,7.0,3.0,4.0,33.0,0.0,0.0,6.0,2.0,24.0,3.0,25.0,1.0,1.0,0.0,27.0,0.0,0.0,14.0,9.0,5.0,0.0,31.0,64.0,0.0,8.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,17.0,17.0,6.0,1.0,11.0,24.0,1.0,9.0,2.0,1.0,0.0,0.0,66.0,15.0,0.0,13.0,19.0,3.0,2.0,0.0,5.0,14.0,5.0,13.0,0.0,7.0,0.0,2.0,0.0,66.0,0.0,12.0,7.0,2.0,12.0,6.0,11.0,6.0,3.0,2.0,0.0,51.0,1.62658,1.8540299999999998,1.9609599999999998,2.22633
2016-42,1.62658,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,8.0,8.0,0.0,24.0,0.0,49.0,5.0,4.0,0.0,1.0,9.0,9.0,0.0,7.0,3.0,4.0,33.0,0.0,0.0,6.0,2.0,24.0,3.0,25.0,1.0,1.0,0.0,27.0,0.0,0.0,14.0,9.0,5.0,0.0,31.0,64.0,0.0,8.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,17.0,17.0,6.0,1.0,11.0,24.0,1.0,9.0,2.0,1.0,0.0,0.0,66.0,15.0,0.0,13.0,19.0,3.0,2.0,0.0,5.0,14.0,5.0,13.0,0.0,7.0,0.0,2.0,0.0,66.0,0.0,12.0,7.0,2.0,12.0,6.0,11.0,6.0,3.0,2.0,0.0,51.0,1.8540299999999998,2.00273,2.05058,2.31392
2016-43,1.8540299999999998,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,8.0,8.0,0.0,24.0,0.0,49.0,5.0,4.0,0.0,1.0,9.0,9.0,0.0,7.0,3.0,4.0,33.0,0.0,0.0,6.0,2.0,24.0,3.0,25.0,1.0,1.0,0.0,27.0,0.0,0.0,14.0,9.0,5.0,0.0,31.0,64.0,0.0,8.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,17.0,17.0,6.0,1.0,11.0,24.0,1.0,9.0,2.0,1.0,0.0,0.0,66.0,15.0,0.0,13.0,19.0,3.0,2.0,0.0,5.0,14.0,5.0,13.0,0.0,7.0,0.0,2.0,0.0,66.0,0.0,12.0,7.0,2.0,12.0,6.0,11.0,6.0,3.0,2.0,0.0,51.0,2.00273,1.9609599999999998,2.29704,2.89868
2016-44,2.00273,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,8.0,8.0,0.0,24.0,0.0,49.0,5.0,4.0,0.0,1.0,9.0,9.0,0.0,7.0,3.0,4.0,33.0,0.0,0.0,6.0,2.0,24.0,3.0,25.0,1.0,1.0,0.0,27.0,0.0,0.0,14.0,9.0,5.0,0.0,31.0,64.0,0.0,8.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,17.0,17.0,6.0,1.0,11.0,24.0,1.0,9.0,2.0,1.0,0.0,0.0,66.0,15.0,0.0,13.0,19.0,3.0,2.0,0.0,5.0,14.0,5.0,13.0,0.0,7.0,0.0,2.0,0.0,66.0,0.0,12.0,7.0,2.0,12.0,6.0,11.0,6.0,3.0,2.0,0.0,51.0,1.9609599999999998,2.05058,2.1543099999999997,3.4293
2016-45,1.9609599999999998,14.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,7.0,16.0,23.0,12.0,8.0,0.0,62.0,6.0,5.0,0.0,0.0,13.0,10.0,0.0,12.0,1.0,7.0,37.0,0.0,0.0,4.0,0.0,34.0,2.0,14.0,1.0,1.0,0.0,12.0,4.0,4.0,13.0,22.0,18.0,0.0,11.0,52.0,0.0,8.0,0.0,0.0,15.0,19.0,7.0,19.0,0.0,0.0,8.0,25.0,12.0,4.0,12.0,53.0,1.0,4.0,1.0,0.0,0.0,0.0,68.0,16.0,1.0,7.0,18.0,2.0,3.0,2.0,0.0,17.0,5.0,6.0,9.0,5.0,2.0,3.0,1.0,72.0,7.0,16.0,5.0,2.0,8.0,14.0,12.0,4.0,2.0,4.0,4.0,61.0,2.05058,2.29704,2.22633,3.18906
2016-46,2.05058,14.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,7.0,16.0,23.0,12.0,8.0,0.0,62.0,6.0,5.0,0.0,0.0,13.0,10.0,0.0,12.0,1.0,7.0,37.0,0.0,0.0,4.0,0.0,34.0,2.0,14.0,1.0,1.0,0.0,12.0,4.0,4.0,13.0,22.0,18.0,0.0,11.0,52.0,0.0,8.0,0.0,0.0,15.0,19.0,7.0,19.0,0.0,0.0,8.0,25.0,12.0,4.0,12.0,53.0,1.0,4.0,1.0,0.0,0.0,0.0,68.0,16.0,1.0,7.0,18.0,2.0,3.0,2.0,0.0,17.0,5.0,6.0,9.0,5.0,2.0,3.0,1.0,72.0,7.0,16.0,5.0,2.0,8.0,14.0,12.0,4.0,2.0,4.0,4.0,61.0,2.29704,2.1543099999999997,2.31392,3.3647699999999996
2016-47,2.29704,14.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,7.0,16.0,23.0,12.0,8.0,0.0,62.0,6.0,5.0,0.0,0.0,13.0,10.0,0.0,12.0,1.0,7.0,37.0,0.0,0.0,4.0,0.0,34.0,2.0,14.0,1.0,1.0,0.0,12.0,4.0,4.0,13.0,22.0,18.0,0.0,11.0,52.0,0.0,8.0,0.0,0.0,15.0,19.0,7.0,19.0,0.0,0.0,8.0,25.0,12.0,4.0,12.0,53.0,1.0,4.0,1.0,0.0,0.0,0.0,68.0,16.0,1.0,7.0,18.0,2.0,3.0,2.0,0.0,17.0,5.0,6.0,9.0,5.0,2.0,3.0,1.0,72.0,7.0,16.0,5.0,2.0,8.0,14.0,12.0,4.0,2.0,4.0,4.0,61.0,2.1543099999999997,2.22633,2.89868,3.19863
2016-48,2.1543099999999997,14.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,7.0,16.0,23.0,12.0,8.0,0.0,62.0,6.0,5.0,0.0,0.0,13.0,10.0,0.0,12.0,1.0,7.0,37.0,0.0,0.0,4.0,0.0,34.0,2.0,14.0,1.0,1.0,0.0,12.0,4.0,4.0,13.0,22.0,18.0,0.0,11.0,52.0,0.0,8.0,0.0,0.0,15.0,19.0,7.0,19.0,0.0,0.0,8.0,25.0,12.0,4.0,12.0,53.0,1.0,4.0,1.0,0.0,0.0,0.0,68.0,16.0,1.0,7.0,18.0,2.0,3.0,2.0,0.0,17.0,5.0,6.0,9.0,5.0,2.0,3.0,1.0,72.0,7.0,16.0,5.0,2.0,8.0,14.0,12.0,4.0,2.0,4.0,4.0,61.0,2.22633,2.31392,3.4293,3.30228
2016-49,2.22633,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,2.31392,2.89868,3.18906,3.7381699999999998
2016-50,2.31392,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,2.89868,3.4293,3.3647699999999996,5.21859
2016-51,2.89868,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.4293,3.18906,3.19863,5.8855
2016-52,3.4293,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.18906,3.3647699999999996,3.30228,6.67057
2017-01,3.18906,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.3647699999999996,3.19863,3.7381699999999998,4.02646
2017-02,3.3647699999999996,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.19863,3.30228,5.21859,3.60225
2017-03,3.19863,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.30228,3.7381699999999998,5.8855,3.6076099999999998
2017-04,3.30228,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.7381699999999998,5.21859,6.67057,3.8636699999999995
