date,wisconsin_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,wisconsin flu,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,flu in wisconsin,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2016-47,0.886824,19.0,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,83.0,8.0,2.0,0.0,0.0,21.0,0.0,0.0,26.0,4.0,0.0,28.0,10.0,0.0,3.0,0.0,3.0,0.0,17.0,56.0,0.0,17.0,2.0,15.0,0.0,2.0,0.0,17.0,25.0,12.0,0.0,23.0,23.0,6.0,8.0,17.0,0.0,0.0,1.0,0.0,2.0,27.0,0.0,12.0,35.0,0.0,1.0,6.0,61.0,2.0,19.0,3.0,3.0,9.0,0.0,5.0,5.0,43.0,18.0,36.0,0.0,9.0,7.0,7.0,13.0,0.0,0.0,21.0,16.0,5.0,0.0,21.0,25.0,21.0,10.0,17.0,7.0,10.0,0.0,28.0,37.0,18.0,1.07108,1.4914399999999999,1.57013,2.62467
2016-48,1.07108,19.0,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,83.0,8.0,2.0,0.0,0.0,21.0,0.0,0.0,26.0,4.0,0.0,28.0,10.0,0.0,3.0,0.0,3.0,0.0,17.0,56.0,0.0,17.0,2.0,15.0,0.0,2.0,0.0,17.0,25.0,12.0,0.0,23.0,23.0,6.0,8.0,17.0,0.0,0.0,1.0,0.0,2.0,27.0,0.0,12.0,35.0,0.0,1.0,6.0,61.0,2.0,19.0,3.0,3.0,9.0,0.0,5.0,5.0,43.0,18.0,36.0,0.0,9.0,7.0,7.0,13.0,0.0,0.0,21.0,16.0,5.0,0.0,21.0,25.0,21.0,10.0,17.0,7.0,10.0,0.0,28.0,37.0,18.0,1.4914399999999999,0.935866,1.3245,2.67524
2016-49,1.4914399999999999,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,0.935866,1.57013,1.26724,3.42476
2016-50,0.935866,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.57013,1.3245,1.9268599999999998,3.6865
2016-51,1.57013,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.3245,1.26724,2.62467,3.14223
2016-52,1.3245,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.26724,1.9268599999999998,2.67524,3.40217
2017-01,1.26724,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.9268599999999998,2.62467,3.42476,2.49126
2017-02,1.9268599999999998,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.62467,2.67524,3.6865,2.5539099999999997
2017-03,2.62467,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.67524,3.42476,3.14223,2.53512
2017-04,2.67524,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,3.42476,3.6865,3.40217,2.12182
2017-05,3.42476,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,3.6865,3.14223,2.49126,1.36986
2017-06,3.6865,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,3.14223,3.40217,2.5539099999999997,1.8018
2017-07,3.14223,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,3.40217,2.49126,2.53512,1.92
2017-08,3.40217,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.49126,2.5539099999999997,2.12182,1.2903200000000001
2017-09,2.49126,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.5539099999999997,2.53512,1.36986,1.3967200000000002
2017-10,2.5539099999999997,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.53512,2.12182,1.8018,1.30112
2017-11,2.53512,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,2.12182,1.36986,1.92,1.02389
2017-12,2.12182,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.36986,1.8018,1.2903200000000001,0.444984
2017-13,1.36986,15.0,0.0,34.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,5.0,13.0,0.0,0.0,16.0,0.0,0.0,3.0,13.0,26.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,35.0,52.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,12.0,0.0,3.0,7.0,41.0,5.0,9.0,6.0,3.0,6.0,5.0,5.0,0.0,52.0,9.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,10.0,0.0,10.0,0.0,12.0,24.0,20.0,16.0,20.0,10.0,10.0,0.0,18.0,0.0,0.0,18.0,1.8018,1.92,1.3967200000000002,0.40783
2017-14,1.8018,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,53.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,23.0,35.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,37.0,12.0,0.0,12.0,0.0,3.0,5.0,25.0,4.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,49.0,9.0,9.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,0.0,16.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.92,1.2903200000000001,1.30112,0.257334
2017-15,1.92,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,53.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,23.0,35.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,37.0,12.0,0.0,12.0,0.0,3.0,5.0,25.0,4.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,49.0,9.0,9.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,0.0,16.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.2903200000000001,1.3967200000000002,1.02389,0.309324
2017-16,1.2903200000000001,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,53.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,23.0,35.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,37.0,12.0,0.0,12.0,0.0,3.0,5.0,25.0,4.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,49.0,9.0,9.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,0.0,16.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.3967200000000002,1.30112,0.444984,0.375469
2017-17,1.3967200000000002,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,53.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,23.0,35.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,37.0,12.0,0.0,12.0,0.0,3.0,5.0,25.0,4.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,49.0,9.0,9.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,0.0,16.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.30112,1.02389,0.40783,0.296234
2017-18,1.30112,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,53.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,23.0,35.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,37.0,12.0,0.0,12.0,0.0,3.0,5.0,25.0,4.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,49.0,9.0,9.0,0.0,22.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,0.0,16.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.02389,0.444984,0.257334,0.39266999999999996
2017-19,1.02389,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,39.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,51.0,13.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,33.0,0.0,13.0,38.0,0.0,0.0,2.0,16.0,0.0,6.0,3.0,0.0,5.0,0.0,6.0,0.0,11.0,0.0,10.0,0.0,29.0,7.0,0.0,11.0,7.0,6.0,0.0,11.0,6.0,0.0,18.0,18.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.444984,0.40783,0.309324,0.169492
2017-20,0.444984,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,39.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,51.0,13.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,33.0,0.0,13.0,38.0,0.0,0.0,2.0,16.0,0.0,6.0,3.0,0.0,5.0,0.0,6.0,0.0,11.0,0.0,10.0,0.0,29.0,7.0,0.0,11.0,7.0,6.0,0.0,11.0,6.0,0.0,18.0,18.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.40783,0.257334,0.375469,0.162075
2017-21,0.40783,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,39.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,51.0,13.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,33.0,0.0,13.0,38.0,0.0,0.0,2.0,16.0,0.0,6.0,3.0,0.0,5.0,0.0,6.0,0.0,11.0,0.0,10.0,0.0,29.0,7.0,0.0,11.0,7.0,6.0,0.0,11.0,6.0,0.0,18.0,18.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.257334,0.309324,0.296234,0.0912825
2017-22,0.257334,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,39.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,51.0,13.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,33.0,0.0,13.0,38.0,0.0,0.0,2.0,16.0,0.0,6.0,3.0,0.0,5.0,0.0,6.0,0.0,11.0,0.0,10.0,0.0,29.0,7.0,0.0,11.0,7.0,6.0,0.0,11.0,6.0,0.0,18.0,18.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.309324,0.375469,0.39266999999999996,0.133452
2017-23,0.309324,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,19.0,0.0,10.0,0.0,21.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,18.0,9.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.375469,0.296234,0.169492,0.21017199999999997
2017-24,0.375469,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,19.0,0.0,10.0,0.0,21.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,18.0,9.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.296234,0.39266999999999996,0.162075,0.132217
2017-25,0.296234,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,19.0,0.0,10.0,0.0,21.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,18.0,9.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.39266999999999996,0.169492,0.0912825,0.505051
