date,alaska_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,oscillococcinum,bronchitis,contagious flu,flu fever,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,reduce fever,influenza symptoms,how long contagious,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,thermoscan,flu treatment,the flu virus,how long does flu last,human temperature,is flu contagious,cold or flu,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,how long flu,fever cough,ear thermometer,target
2016-49,0.70373,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,0.683995
2016-50,0.683995,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,1.27688
2016-51,1.27688,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,1.60226
2016-52,1.60226,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,0.8519
2017-01,0.8519,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,2.6212299999999997
2017-02,2.6212299999999997,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,1.9661
2017-03,1.9661,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,1.91713
2017-04,1.91713,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,2.29153
2017-05,2.29153,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,3.7151699999999996
2017-06,3.7151699999999996,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,4.28744
2017-07,4.28744,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,3.7627599999999997
2017-08,3.7627599999999997,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,3.52423
2017-09,3.52423,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,1.7407
2017-10,1.7407,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,2.35988
2017-11,2.35988,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,2.5196
2017-12,2.5196,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,4.30168
2017-13,4.30168,27.0,42.0,38.0,13.0,25.0,50.0,0.0,42.0,0.0,61.0,45.0,38.0,29.0,45.0,29.0,29.0,0.0,0.0,0.0,0.0,36.0,44.0,22.0,97.0,0.0,21.0,0.0,0.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,42.0,0.0,0.0,3.8583199999999995
2017-14,3.8583199999999995,20.0,22.0,39.0,27.0,26.0,0.0,14.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,44.0,0.0,76.0,0.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,57.0,0.0,0.0,22.0,0.0,0.0,3.2498299999999998
2017-15,3.2498299999999998,20.0,22.0,39.0,27.0,26.0,0.0,14.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,44.0,0.0,76.0,0.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,57.0,0.0,0.0,22.0,0.0,0.0,2.41503
2017-16,2.41503,20.0,22.0,39.0,27.0,26.0,0.0,14.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,44.0,0.0,76.0,0.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,57.0,0.0,0.0,22.0,0.0,0.0,1.6801099999999998
2017-17,1.6801099999999998,20.0,22.0,39.0,27.0,26.0,0.0,14.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,44.0,0.0,76.0,0.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,57.0,0.0,0.0,22.0,0.0,0.0,2.75168
2017-18,2.75168,20.0,22.0,39.0,27.0,26.0,0.0,14.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,44.0,0.0,76.0,0.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,57.0,0.0,0.0,22.0,0.0,0.0,1.3629799999999999
2017-19,1.3629799999999999,9.0,0.0,17.0,11.0,28.0,27.0,8.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.162
2017-20,1.162,9.0,0.0,17.0,11.0,28.0,27.0,8.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.818554
2017-21,0.818554,9.0,0.0,17.0,11.0,28.0,27.0,8.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.772472
2017-22,0.772472,9.0,0.0,17.0,11.0,28.0,27.0,8.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.98661
2017-23,0.98661,13.0,0.0,0.0,7.0,27.0,53.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,0.479781
2017-24,0.479781,13.0,0.0,0.0,7.0,27.0,53.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,1.7773599999999998
2017-25,1.7773599999999998,13.0,0.0,0.0,7.0,27.0,53.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,0.434783
2017-26,0.434783,13.0,0.0,0.0,7.0,27.0,53.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,0.482625
2017-27,0.482625,11.0,21.0,15.0,13.0,0.0,0.0,0.0,21.0,0.0,36.0,23.0,38.0,58.0,23.0,29.0,58.0,41.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,73.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,43.0,0.0,8.0,28.0,22.0,0.0,0.0,21.0,0.0,0.0,0.694444
2017-28,0.694444,11.0,21.0,15.0,13.0,0.0,0.0,0.0,21.0,0.0,36.0,23.0,38.0,58.0,23.0,29.0,58.0,41.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,73.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,43.0,0.0,8.0,28.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0001
2017-29,0.0001,11.0,21.0,15.0,13.0,0.0,0.0,0.0,21.0,0.0,36.0,23.0,38.0,58.0,23.0,29.0,58.0,41.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,73.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,43.0,0.0,8.0,28.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0001
2017-30,0.0001,11.0,21.0,15.0,13.0,0.0,0.0,0.0,21.0,0.0,36.0,23.0,38.0,58.0,23.0,29.0,58.0,41.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,73.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,43.0,0.0,8.0,28.0,22.0,0.0,0.0,21.0,0.0,0.0,0.990099
2017-31,0.990099,11.0,21.0,15.0,13.0,0.0,0.0,0.0,21.0,0.0,36.0,23.0,38.0,58.0,23.0,29.0,58.0,41.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,21.0,0.0,73.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,43.0,0.0,8.0,28.0,22.0,0.0,0.0,21.0,0.0,0.0,0.686342
2017-32,0.686342,32.0,0.0,15.0,14.0,0.0,25.0,60.0,0.0,46.0,44.0,0.0,40.0,0.0,0.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,65.0,0.0,50.0,0.0,21.0,0.0,0.0,38.0,21.0,31.0,40.0,0.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,53.0,0.0,29.0,33.0,42.0,0.0,0.0,0.0,0.0,0.491573
2017-33,0.491573,32.0,0.0,15.0,14.0,0.0,25.0,60.0,0.0,46.0,44.0,0.0,40.0,0.0,0.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,65.0,0.0,50.0,0.0,21.0,0.0,0.0,38.0,21.0,31.0,40.0,0.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,53.0,0.0,29.0,33.0,42.0,0.0,0.0,0.0,0.0,0.751366
2017-34,0.751366,32.0,0.0,15.0,14.0,0.0,25.0,60.0,0.0,46.0,44.0,0.0,40.0,0.0,0.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,65.0,0.0,50.0,0.0,21.0,0.0,0.0,38.0,21.0,31.0,40.0,0.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,53.0,0.0,29.0,33.0,42.0,0.0,0.0,0.0,0.0,1.03806
2017-35,1.03806,32.0,0.0,15.0,14.0,0.0,25.0,60.0,0.0,46.0,44.0,0.0,40.0,0.0,0.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,65.0,0.0,50.0,0.0,21.0,0.0,0.0,38.0,21.0,31.0,40.0,0.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,53.0,0.0,29.0,33.0,42.0,0.0,0.0,0.0,0.0,1.60056
2017-36,1.60056,42.0,0.0,22.0,36.0,25.0,25.0,68.0,42.0,0.0,36.0,34.0,38.0,29.0,34.0,44.0,29.0,0.0,41.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,48.0,0.0,36.0,50.0,0.0,38.0,0.0,48.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,51.0,31.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,1.92308
2017-37,1.92308,42.0,0.0,22.0,36.0,25.0,25.0,68.0,42.0,0.0,36.0,34.0,38.0,29.0,34.0,44.0,29.0,0.0,41.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,48.0,0.0,36.0,50.0,0.0,38.0,0.0,48.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,51.0,31.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,2.0322400000000003
2017-38,2.0322400000000003,42.0,0.0,22.0,36.0,25.0,25.0,68.0,42.0,0.0,36.0,34.0,38.0,29.0,34.0,44.0,29.0,0.0,41.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,48.0,0.0,36.0,50.0,0.0,38.0,0.0,48.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,51.0,31.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,1.7673
2017-39,1.7673,42.0,0.0,22.0,36.0,25.0,25.0,68.0,42.0,0.0,36.0,34.0,38.0,29.0,34.0,44.0,29.0,0.0,41.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,48.0,0.0,36.0,50.0,0.0,38.0,0.0,48.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,51.0,31.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,2.72675
2017-40,2.72675,40.0,22.0,30.0,41.0,26.0,50.0,24.0,0.0,0.0,31.0,0.0,0.0,30.0,0.0,45.0,30.0,0.0,43.0,0.0,0.0,37.0,62.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0,44.0,53.0,24.0,0.0,11.0,0.0,40.0,0.0,0.0,47.0,2.74487
2017-41,2.74487,40.0,22.0,30.0,41.0,26.0,50.0,24.0,0.0,0.0,31.0,0.0,0.0,30.0,0.0,45.0,30.0,0.0,43.0,0.0,0.0,37.0,62.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0,44.0,53.0,24.0,0.0,11.0,0.0,40.0,0.0,0.0,47.0,3.72405
2017-42,3.72405,40.0,22.0,30.0,41.0,26.0,50.0,24.0,0.0,0.0,31.0,0.0,0.0,30.0,0.0,45.0,30.0,0.0,43.0,0.0,0.0,37.0,62.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,37.0,0.0,0.0,44.0,53.0,24.0,0.0,11.0,0.0,40.0,0.0,0.0,47.0,3.28407
