date,illinois_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu symptoms,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu chicago,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,illinois flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2012-02,1.86664,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.0819799999999997
2012-03,2.0819799999999997,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.06257
2012-04,2.06257,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.4577
2012-05,2.4577,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.4043400000000004
2012-06,2.4043400000000004,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.92657
2012-07,2.92657,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,3.3685300000000002
2012-08,3.3685300000000002,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,3.38003
2012-09,3.38003,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,3.9491300000000003
2012-10,3.9491300000000003,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,4.66875
2012-11,4.66875,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,3.37912
2012-12,3.37912,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.4438400000000002
2012-13,2.4438400000000002,8.0,10.0,0.0,0.0,10.0,14.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,46.0,4.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,0.0,17.0,6.0,11.0,9.0,62.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,42.0,7.0,3.0,2.0,0.0,7.0,10.0,10.0,10.0,10.0,0.0,25.0,0.0,13.0,4.0,19.0,2.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,43.0,5.0,12.0,0.0,14.0,0.0,61.0,0.0,0.0,3.0,0.0,8.0,2.0,5.0,21.0,14.0,3.0,4.0,7.0,14.0,0.0,2.0,2.0,66.0,2.32242
2012-14,2.32242,7.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,9.0,0.0,6.0,11.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,52.0,3.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0,21.0,4.0,17.0,4.0,18.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,12.0,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,44.0,2.2553
2012-15,2.2553,7.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,9.0,0.0,6.0,11.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,52.0,3.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0,21.0,4.0,17.0,4.0,18.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,12.0,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,44.0,1.9841799999999998
2012-16,1.9841799999999998,7.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,9.0,0.0,6.0,11.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,52.0,3.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0,21.0,4.0,17.0,4.0,18.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,12.0,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,44.0,1.9337099999999998
2012-17,1.9337099999999998,7.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,9.0,0.0,6.0,11.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,52.0,3.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0,21.0,4.0,17.0,4.0,18.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,12.0,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,44.0,1.7957299999999998
2012-18,1.7957299999999998,7.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,9.0,0.0,6.0,11.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,52.0,3.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0,21.0,4.0,17.0,4.0,18.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,12.0,16.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,44.0,1.38429
2012-19,1.38429,6.0,0.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,4.0,31.0,4.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,15.0,41.0,3.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,16.0,0.0,8.0,2.0,13.0,1.0,1.0,4.0,2.0,0.0,7.0,3.0,3.0,0.0,50.0,0.0,10.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,12.0,10.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,51.0,1.41021
2012-20,1.41021,6.0,0.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,4.0,31.0,4.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,15.0,41.0,3.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,16.0,0.0,8.0,2.0,13.0,1.0,1.0,4.0,2.0,0.0,7.0,3.0,3.0,0.0,50.0,0.0,10.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,12.0,10.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,51.0,1.41798
2012-21,1.41798,6.0,0.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,4.0,31.0,4.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,15.0,41.0,3.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,16.0,0.0,8.0,2.0,13.0,1.0,1.0,4.0,2.0,0.0,7.0,3.0,3.0,0.0,50.0,0.0,10.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,12.0,10.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,51.0,1.50898
2012-22,1.50898,6.0,0.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,4.0,31.0,4.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,15.0,41.0,3.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,0.0,16.0,0.0,8.0,2.0,13.0,1.0,1.0,4.0,2.0,0.0,7.0,3.0,3.0,0.0,50.0,0.0,10.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,12.0,10.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,51.0,1.4054200000000001
2012-23,1.4054200000000001,4.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,11.0,5.0,5.0,8.0,41.0,0.0,8.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,54.0,6.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,16.0,0.0,15.0,3.0,13.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,6.0,0.0,47.0,7.0,9.0,9.0,13.0,0.0,60.0,0.0,0.0,3.0,2.0,5.0,0.0,3.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,1.10976
2012-24,1.10976,4.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,11.0,5.0,5.0,8.0,41.0,0.0,8.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,54.0,6.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,16.0,0.0,15.0,3.0,13.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,6.0,0.0,47.0,7.0,9.0,9.0,13.0,0.0,60.0,0.0,0.0,3.0,2.0,5.0,0.0,3.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,1.1505100000000001
2012-25,1.1505100000000001,4.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,11.0,5.0,5.0,8.0,41.0,0.0,8.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,54.0,6.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,16.0,0.0,15.0,3.0,13.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,6.0,0.0,47.0,7.0,9.0,9.0,13.0,0.0,60.0,0.0,0.0,3.0,2.0,5.0,0.0,3.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,1.20623
2012-26,1.20623,4.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,11.0,5.0,5.0,8.0,41.0,0.0,8.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,54.0,6.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,16.0,0.0,15.0,3.0,13.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,6.0,0.0,47.0,7.0,9.0,9.0,13.0,0.0,60.0,0.0,0.0,3.0,2.0,5.0,0.0,3.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,1.24848
2012-27,1.24848,8.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,0.0,5.0,8.0,54.0,0.0,10.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,11.0,0.0,16.0,2.0,11.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,8.0,0.0,55.0,0.0,4.0,0.0,13.0,0.0,60.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,27.0,13.0,6.0,7.0,10.0,0.0,3.0,2.0,0.0,57.0,1.18019
2012-28,1.18019,8.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,0.0,5.0,8.0,54.0,0.0,10.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,11.0,0.0,16.0,2.0,11.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,8.0,0.0,55.0,0.0,4.0,0.0,13.0,0.0,60.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,27.0,13.0,6.0,7.0,10.0,0.0,3.0,2.0,0.0,57.0,1.19658
2012-29,1.19658,8.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,0.0,5.0,8.0,54.0,0.0,10.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,11.0,0.0,16.0,2.0,11.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,8.0,0.0,55.0,0.0,4.0,0.0,13.0,0.0,60.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,27.0,13.0,6.0,7.0,10.0,0.0,3.0,2.0,0.0,57.0,1.2236200000000002
2012-30,1.2236200000000002,8.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,0.0,5.0,8.0,54.0,0.0,10.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,11.0,0.0,16.0,2.0,11.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,8.0,0.0,55.0,0.0,4.0,0.0,13.0,0.0,60.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,27.0,13.0,6.0,7.0,10.0,0.0,3.0,2.0,0.0,57.0,1.58305
2012-31,1.58305,8.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,0.0,5.0,8.0,54.0,0.0,10.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,11.0,0.0,16.0,2.0,11.0,1.0,1.0,13.0,0.0,0.0,3.0,0.0,8.0,0.0,55.0,0.0,4.0,0.0,13.0,0.0,60.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,27.0,13.0,6.0,7.0,10.0,0.0,3.0,2.0,0.0,57.0,1.27548
2012-32,1.27548,14.0,0.0,10.0,10.0,10.0,7.0,0.0,0.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,1.0,11.0,2.0,4.0,0.0,8.0,0.0,5.0,13.0,71.0,4.0,4.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,20.0,31.0,3.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,14.0,20.0,0.0,18.0,3.0,16.0,2.0,2.0,48.0,2.0,0.0,2.0,0.0,3.0,3.0,39.0,9.0,7.0,4.0,9.0,0.0,58.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,11.0,29.0,16.0,7.0,17.0,10.0,3.0,2.0,0.0,72.0,1.19505
2012-33,1.19505,14.0,0.0,10.0,10.0,10.0,7.0,0.0,0.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,1.0,11.0,2.0,4.0,0.0,8.0,0.0,5.0,13.0,71.0,4.0,4.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,20.0,31.0,3.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,14.0,20.0,0.0,18.0,3.0,16.0,2.0,2.0,48.0,2.0,0.0,2.0,0.0,3.0,3.0,39.0,9.0,7.0,4.0,9.0,0.0,58.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,11.0,29.0,16.0,7.0,17.0,10.0,3.0,2.0,0.0,72.0,1.34114
2012-34,1.34114,14.0,0.0,10.0,10.0,10.0,7.0,0.0,0.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,1.0,11.0,2.0,4.0,0.0,8.0,0.0,5.0,13.0,71.0,4.0,4.0,0.0,22.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,20.0,31.0,3.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,14.0,20.0,0.0,18.0,3.0,16.0,2.0,2.0,48.0,2.0,0.0,2.0,0.0,3.0,3.0,39.0,9.0,7.0,4.0,9.0,0.0,58.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,11.0,29.0,16.0,7.0,17.0,10.0,3.0,2.0,0.0,72.0,1.47584
