date,louisiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2012-11,2.7467200000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,41.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,17.0,0.0,17.0,17.0,0.0,17.0,18.0,25.0,25.0,0.0,13.0,17.0,0.0,17.0,43.0,19.0,6.0,10.0,19.0,4.0,0.0,4.0,0.0,0.0,0.0,78.0,0.0,0.0,47.0,16.0,0.0,0.0,0.0,10.0,7.0,4.0,6.0,1.0,3.0,0.0,3.0,0.0,41.0,5.0,5.0,15.0,0.0,11.0,0.0,0.0,11.0,0.0,60.0,2.51933,2.60108,1.8104099999999999,1.83375
2012-12,2.51933,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,41.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,17.0,0.0,17.0,17.0,0.0,17.0,18.0,25.0,25.0,0.0,13.0,17.0,0.0,17.0,43.0,19.0,6.0,10.0,19.0,4.0,0.0,4.0,0.0,0.0,0.0,78.0,0.0,0.0,47.0,16.0,0.0,0.0,0.0,10.0,7.0,4.0,6.0,1.0,3.0,0.0,3.0,0.0,41.0,5.0,5.0,15.0,0.0,11.0,0.0,0.0,11.0,0.0,60.0,2.60108,2.23763,2.2008400000000004,1.76575
2012-13,2.60108,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,41.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,17.0,0.0,17.0,17.0,0.0,17.0,18.0,25.0,25.0,0.0,13.0,17.0,0.0,17.0,43.0,19.0,6.0,10.0,19.0,4.0,0.0,4.0,0.0,0.0,0.0,78.0,0.0,0.0,47.0,16.0,0.0,0.0,0.0,10.0,7.0,4.0,6.0,1.0,3.0,0.0,3.0,0.0,41.0,5.0,5.0,15.0,0.0,11.0,0.0,0.0,11.0,0.0,60.0,2.23763,1.8104099999999999,1.99036,1.65543
2012-14,2.23763,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,57.0,1.8104099999999999,2.2008400000000004,2.0997,0.844773
2012-15,1.8104099999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,57.0,2.2008400000000004,1.99036,1.83375,1.62299
2012-16,2.2008400000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,57.0,1.99036,2.0997,1.76575,1.3967
2012-17,1.99036,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,57.0,2.0997,1.83375,1.65543,1.24336
2012-18,2.0997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,57.0,1.83375,1.76575,0.844773,1.19146
2012-19,1.83375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,58.0,1.76575,1.65543,1.62299,1.16744
2012-20,1.76575,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,58.0,1.65543,0.844773,1.3967,1.17785
2012-21,1.65543,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,58.0,0.844773,1.62299,1.24336,1.06077
2012-22,0.844773,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,7.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,58.0,1.62299,1.3967,1.19146,0.9880030000000001
2012-23,1.62299,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,38.0,1.3967,1.24336,1.16744,1.2345
2012-24,1.3967,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,38.0,1.24336,1.19146,1.17785,1.32595
2012-25,1.24336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,38.0,1.19146,1.16744,1.06077,1.1174
2012-26,1.19146,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,38.0,1.16744,1.17785,0.9880030000000001,1.7086400000000002
2012-27,1.16744,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.17785,1.06077,1.2345,1.97955
2012-28,1.17785,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.06077,0.9880030000000001,1.32595,1.59251
2012-29,1.06077,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,0.9880030000000001,1.2345,1.1174,1.79319
2012-30,0.9880030000000001,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.2345,1.32595,1.7086400000000002,1.89412
2012-31,1.2345,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.32595,1.1174,1.97955,1.81666
2012-32,1.32595,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,29.0,0.0,3.0,45.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,28.0,16.0,5.0,13.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,13.0,77.0,13.0,13.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,44.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,42.0,1.1174,1.7086400000000002,1.59251,2.8831
2012-33,1.1174,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,29.0,0.0,3.0,45.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,28.0,16.0,5.0,13.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,13.0,77.0,13.0,13.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,44.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,42.0,1.7086400000000002,1.97955,1.79319,2.88909
2012-34,1.7086400000000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,29.0,0.0,3.0,45.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,28.0,16.0,5.0,13.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,13.0,77.0,13.0,13.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,44.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,42.0,1.97955,1.59251,1.89412,2.65559
2012-35,1.97955,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,29.0,0.0,3.0,45.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,28.0,16.0,5.0,13.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,13.0,77.0,13.0,13.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,44.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,42.0,1.59251,1.79319,1.81666,3.2623599999999997
2012-36,1.59251,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,60.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,9.0,12.0,7.0,39.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,34.0,5.0,0.0,7.0,5.0,20.0,10.0,0.0,0.0,0.0,56.0,1.79319,1.89412,2.8831,3.3036
2012-37,1.79319,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,60.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,9.0,12.0,7.0,39.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,34.0,5.0,0.0,7.0,5.0,20.0,10.0,0.0,0.0,0.0,56.0,1.89412,1.81666,2.88909,4.23698
2012-38,1.89412,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,60.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,9.0,12.0,7.0,39.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,34.0,5.0,0.0,7.0,5.0,20.0,10.0,0.0,0.0,0.0,56.0,1.81666,2.8831,2.65559,4.22369
2012-39,1.81666,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,60.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,9.0,12.0,7.0,39.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,34.0,5.0,0.0,7.0,5.0,20.0,10.0,0.0,0.0,0.0,56.0,2.8831,2.88909,3.2623599999999997,5.20172
2012-40,2.8831,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,60.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,9.0,12.0,7.0,39.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,34.0,5.0,0.0,7.0,5.0,20.0,10.0,0.0,0.0,0.0,56.0,2.88909,2.65559,3.3036,4.95046
2012-41,2.88909,15.0,0.0,0.0,26.0,0.0,15.0,8.0,15.0,15.0,16.0,32.0,0.0,0.0,0.0,1.0,57.0,12.0,1.0,0.0,0.0,17.0,2.0,0.0,27.0,2.0,0.0,22.0,0.0,0.0,13.0,0.0,29.0,6.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,11.0,0.0,17.0,11.0,16.0,0.0,0.0,16.0,29.0,6.0,15.0,41.0,7.0,13.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,14.0,0.0,6.0,16.0,6.0,7.0,16.0,1.0,1.0,0.0,12.0,0.0,72.0,7.0,9.0,12.0,0.0,15.0,10.0,0.0,10.0,7.0,80.0,2.65559,3.2623599999999997,4.23698,5.5426
2012-42,2.65559,15.0,0.0,0.0,26.0,0.0,15.0,8.0,15.0,15.0,16.0,32.0,0.0,0.0,0.0,1.0,57.0,12.0,1.0,0.0,0.0,17.0,2.0,0.0,27.0,2.0,0.0,22.0,0.0,0.0,13.0,0.0,29.0,6.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,11.0,0.0,17.0,11.0,16.0,0.0,0.0,16.0,29.0,6.0,15.0,41.0,7.0,13.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,14.0,0.0,6.0,16.0,6.0,7.0,16.0,1.0,1.0,0.0,12.0,0.0,72.0,7.0,9.0,12.0,0.0,15.0,10.0,0.0,10.0,7.0,80.0,3.2623599999999997,3.3036,4.22369,6.951039999999999
