date,idaho_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu in idaho,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,dog flu,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,h1n1 flu,target
2017-30,0.0001,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0001
2017-31,0.0001,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0001
2017-32,0.0001,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,0.0,13.0,0.0,40.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,46.0,0.0,15.0,0.0,28.0,14.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,15.0,0.0,0.0001
2017-33,0.0001,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,0.0,13.0,0.0,40.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,46.0,0.0,15.0,0.0,28.0,14.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,15.0,0.0,0.0001
2017-34,0.0001,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,0.0,13.0,0.0,40.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,46.0,0.0,15.0,0.0,28.0,14.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,15.0,0.0,0.0001
2017-35,0.0001,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,0.0,13.0,0.0,40.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,34.0,4.0,0.0,0.0,46.0,0.0,15.0,0.0,28.0,14.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,15.0,0.0,0.0001
2017-36,0.0001,27.0,0.0,8.0,8.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,2.0,50.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,21.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,21.0,14.0,0.0,22.0,0.0,37.0,0.0,4.0,0.0,33.0,7.0,0.0001
2017-37,0.0001,27.0,0.0,8.0,8.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,2.0,50.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,21.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,21.0,14.0,0.0,22.0,0.0,37.0,0.0,4.0,0.0,33.0,7.0,0.0001
2017-38,0.0001,27.0,0.0,8.0,8.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,2.0,50.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,21.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,21.0,14.0,0.0,22.0,0.0,37.0,0.0,4.0,0.0,33.0,7.0,0.0001
2017-39,0.0001,27.0,0.0,8.0,8.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,2.0,50.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,21.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,21.0,14.0,0.0,22.0,0.0,37.0,0.0,4.0,0.0,33.0,7.0,0.16528900000000002
2017-40,0.16528900000000002,29.0,8.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,14.0,41.0,0.0,0.0,14.0,0.0,0.0,9.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,19.0,12.0,32.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,40.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,32.0,0.0,32.0,0.0,42.0,0.0,11.0,21.0,4.0,31.0,7.0,4.0,0.0,59.0,0.0,15.0,0.0,32.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,0.0,15.0,59.0,0.0,0.0,28.0,14.0,0.0,15.0,15.0,31.0,0.0,0.0,0.0,20.0,0.0,0.441176
2017-41,0.441176,29.0,8.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,14.0,41.0,0.0,0.0,14.0,0.0,0.0,9.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,19.0,12.0,32.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,40.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,32.0,0.0,32.0,0.0,42.0,0.0,11.0,21.0,4.0,31.0,7.0,4.0,0.0,59.0,0.0,15.0,0.0,32.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,0.0,15.0,59.0,0.0,0.0,28.0,14.0,0.0,15.0,15.0,31.0,0.0,0.0,0.0,20.0,0.0,0.367647
2017-42,0.367647,29.0,8.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,14.0,41.0,0.0,0.0,14.0,0.0,0.0,9.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,19.0,12.0,32.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,40.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,32.0,0.0,32.0,0.0,42.0,0.0,11.0,21.0,4.0,31.0,7.0,4.0,0.0,59.0,0.0,15.0,0.0,32.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,0.0,15.0,59.0,0.0,0.0,28.0,14.0,0.0,15.0,15.0,31.0,0.0,0.0,0.0,20.0,0.0,0.444162
