date,vermont_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,flu report,swine flu symptoms,oscillococcinum,bronchitis,contagious flu,cdc flu,flu fever,vermont flu,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,flu vs cold,taking temperature,uvm flu shots,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,flu symptoms 2017,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,flu and fever,signs of flu,flu care,flu children,thermoscan,flu treatment,cdc flu map,the flu virus,how long does flu last,human temperature,how long is flu contagious,is flu contagious,how long is the flu contagious,cold or flu,flu map,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,signs of the flu,how long flu,flu or cold,fever cough,ear thermometer,target
2012-22,1.84758,4.0,0.0,0.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6511099999999999
2012-23,1.6511099999999999,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.14796
2012-24,1.14796,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.31034
2012-25,1.31034,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.25698
2012-26,1.25698,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.11199
2012-27,1.11199,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.96401
2012-28,0.96401,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.14204
2012-29,1.14204,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.14094
2012-30,1.14094,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.08992
2012-31,1.08992,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,77.0,0.0,87.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.1764700000000001
2012-32,1.1764700000000001,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44928
2012-33,1.44928,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7167400000000002
2012-34,1.7167400000000002,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1689100000000001
2012-35,1.1689100000000001,9.0,0.0,57.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066799999999999
2012-36,1.6066799999999999,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24183
2012-37,1.24183,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95707
2012-38,1.95707,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6930599999999998
2012-39,1.6930599999999998,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31105
2012-40,1.31105,23.0,23.0,25.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,35.0,42.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24633
2012-41,1.24633,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.29636
2012-42,1.29636,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.09117
2012-43,1.09117,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.9938610000000001
2012-44,0.9938610000000001,14.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,39.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,0.0,0.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0346899999999999
2012-45,1.0346899999999999,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0,0.9830209999999999
2012-46,0.9830209999999999,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0,1.13895
2012-47,1.13895,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0,1.30719
2012-48,1.30719,20.0,56.0,46.0,30.0,0.0,85.0,28.0,31.0,0.0,0.0,0.0,0.0,97.0,35.0,0.0,63.0,34.0,45.0,35.0,0.0,45.0,0.0,0.0,89.0,0.0,0.0,30.0,41.0,0.0,0.0,40.0,0.0,0.0,31.0,68.0,0.0,0.0,63.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,72.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,24.0,0.0,20.0,91.0,0.0,0.0,31.0,0.0,0.0,0.0,1.30946
2012-49,1.30946,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59634
2012-50,2.59634,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46636
2012-51,3.46636,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20878
2012-52,5.20878,10.0,26.0,56.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,0.0,39.0,63.0,0.0,0.0,39.0,0.0,57.0,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4943800000000005
2013-01,4.4943800000000005,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.14139
2013-02,5.14139,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.1005
2013-03,5.1005,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.3963800000000015
2013-04,5.3963800000000015,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.9428199999999975
2013-05,5.9428199999999975,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.43727
2013-06,5.43727,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0766300000000015
2013-07,5.0766300000000015,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.04601
2013-08,3.04601,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.56564
2013-09,3.56564,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.25477
2013-10,3.25477,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.13793
2013-11,2.13793,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.85185
2013-12,1.85185,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.69293
2013-13,2.69293,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.3867300000000005
2013-14,3.3867300000000005,7.0,0.0,24.0,12.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.79356
2013-15,3.79356,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40541
2013-16,3.40541,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08828
2013-17,2.08828,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31701
