date,washington_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,washington state flu,treat the flu,seattle flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,stomach flu symptoms,what is the flu,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2012-18,1.52914,11.0,0.0,0.0,22.0,0.0,20.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,41.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,11.0,11.0,0.0,0.0,8.0,4.0,37.0,4.0,3.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,38.0,0.0,6.0,0.0,16.0,0.0,6.0,2.0,22.0,5.0,3.0,13.0,4.0,4.0,0.0,86.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,64.0,0.0,0.0,6.0,8.0,0.0,0.0,37.0,0.0,5.0,7.0,8.0,7.0,8.0,8.0,0.0,8.0,0.0,75.0,1.17981,0.8434860000000001,0.558036,0.367985
2012-19,1.17981,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,5.0,2.0,12.0,9.0,0.0,0.0,4.0,9.0,48.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,38.0,0.0,5.0,5.0,16.0,5.0,14.0,4.0,24.0,3.0,4.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,65.0,0.0,13.0,13.0,6.0,0.0,0.0,34.0,0.0,6.0,17.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,61.0,0.8434860000000001,0.46595,0.36245700000000003,0.379673
2012-20,0.8434860000000001,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,5.0,2.0,12.0,9.0,0.0,0.0,4.0,9.0,48.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,38.0,0.0,5.0,5.0,16.0,5.0,14.0,4.0,24.0,3.0,4.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,65.0,0.0,13.0,13.0,6.0,0.0,0.0,34.0,0.0,6.0,17.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,61.0,0.46595,0.558036,0.313849,0.27516599999999997
2012-21,0.46595,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,5.0,2.0,12.0,9.0,0.0,0.0,4.0,9.0,48.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,38.0,0.0,5.0,5.0,16.0,5.0,14.0,4.0,24.0,3.0,4.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,65.0,0.0,13.0,13.0,6.0,0.0,0.0,34.0,0.0,6.0,17.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,61.0,0.558036,0.36245700000000003,0.350443,0.274348
2012-22,0.558036,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,5.0,2.0,12.0,9.0,0.0,0.0,4.0,9.0,48.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,38.0,0.0,5.0,5.0,16.0,5.0,14.0,4.0,24.0,3.0,4.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,65.0,0.0,13.0,13.0,6.0,0.0,0.0,34.0,0.0,6.0,17.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,61.0,0.36245700000000003,0.313849,0.367985,0.295455
2012-23,0.36245700000000003,7.0,0.0,0.0,25.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0,12.0,9.0,0.0,0.0,4.0,9.0,33.0,0.0,3.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,28.0,0.0,9.0,6.0,9.0,0.0,7.0,5.0,5.0,5.0,0.0,75.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,1.0,0.0,66.0,0.0,0.0,6.0,6.0,0.0,0.0,25.0,0.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.0,0.313849,0.350443,0.379673,0.201381
2012-24,0.313849,7.0,0.0,0.0,25.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0,12.0,9.0,0.0,0.0,4.0,9.0,33.0,0.0,3.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,28.0,0.0,9.0,6.0,9.0,0.0,7.0,5.0,5.0,5.0,0.0,75.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,1.0,0.0,66.0,0.0,0.0,6.0,6.0,0.0,0.0,25.0,0.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.0,0.350443,0.367985,0.27516599999999997,0.320366
2012-25,0.350443,7.0,0.0,0.0,25.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0,12.0,9.0,0.0,0.0,4.0,9.0,33.0,0.0,3.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,28.0,0.0,9.0,6.0,9.0,0.0,7.0,5.0,5.0,5.0,0.0,75.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,1.0,0.0,66.0,0.0,0.0,6.0,6.0,0.0,0.0,25.0,0.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.0,0.367985,0.379673,0.274348,0.24758000000000002
2012-26,0.367985,7.0,0.0,0.0,25.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0,12.0,9.0,0.0,0.0,4.0,9.0,33.0,0.0,3.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,28.0,0.0,9.0,6.0,9.0,0.0,7.0,5.0,5.0,5.0,0.0,75.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,1.0,0.0,66.0,0.0,0.0,6.0,6.0,0.0,0.0,25.0,0.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.0,0.379673,0.27516599999999997,0.295455,0.29017
2012-27,0.379673,8.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,27.0,8.0,5.0,0.0,13.0,7.0,0.0,5.0,0.0,0.0,8.0,25.0,8.0,12.0,16.0,26.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,32.0,0.0,6.0,4.0,18.0,0.0,7.0,5.0,15.0,2.0,9.0,10.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.27516599999999997,0.274348,0.201381,0.16003699999999998
2012-28,0.27516599999999997,8.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,27.0,8.0,5.0,0.0,13.0,7.0,0.0,5.0,0.0,0.0,8.0,25.0,8.0,12.0,16.0,26.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,32.0,0.0,6.0,4.0,18.0,0.0,7.0,5.0,15.0,2.0,9.0,10.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.274348,0.295455,0.320366,0.341566
2012-29,0.274348,8.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,27.0,8.0,5.0,0.0,13.0,7.0,0.0,5.0,0.0,0.0,8.0,25.0,8.0,12.0,16.0,26.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,32.0,0.0,6.0,4.0,18.0,0.0,7.0,5.0,15.0,2.0,9.0,10.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.295455,0.201381,0.24758000000000002,0.192926
2012-30,0.295455,8.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,27.0,8.0,5.0,0.0,13.0,7.0,0.0,5.0,0.0,0.0,8.0,25.0,8.0,12.0,16.0,26.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,32.0,0.0,6.0,4.0,18.0,0.0,7.0,5.0,15.0,2.0,9.0,10.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.201381,0.320366,0.29017,0.396476
2012-31,0.201381,8.0,0.0,0.0,24.0,0.0,9.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,27.0,8.0,5.0,0.0,13.0,7.0,0.0,5.0,0.0,0.0,8.0,25.0,8.0,12.0,16.0,26.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,32.0,0.0,6.0,4.0,18.0,0.0,7.0,5.0,15.0,2.0,9.0,10.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.320366,0.24758000000000002,0.16003699999999998,0.340393
2012-32,0.320366,16.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,38.0,3.0,1.0,0.0,0.0,10.0,5.0,0.0,7.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,43.0,9.0,7.0,0.0,20.0,7.0,1.0,15.0,0.0,1.0,0.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,36.0,0.0,7.0,0.0,14.0,0.0,17.0,8.0,24.0,7.0,8.0,5.0,0.0,8.0,0.0,71.0,0.0,0.0,0.0,11.0,10.0,21.0,10.0,1.0,0.0,59.0,0.0,0.0,17.0,0.0,0.0,0.0,37.0,2.0,3.0,9.0,0.0,9.0,18.0,36.0,0.0,0.0,0.0,66.0,0.24758000000000002,0.29017,0.341566,0.527558
2012-33,0.24758000000000002,16.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,38.0,3.0,1.0,0.0,0.0,10.0,5.0,0.0,7.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,43.0,9.0,7.0,0.0,20.0,7.0,1.0,15.0,0.0,1.0,0.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,36.0,0.0,7.0,0.0,14.0,0.0,17.0,8.0,24.0,7.0,8.0,5.0,0.0,8.0,0.0,71.0,0.0,0.0,0.0,11.0,10.0,21.0,10.0,1.0,0.0,59.0,0.0,0.0,17.0,0.0,0.0,0.0,37.0,2.0,3.0,9.0,0.0,9.0,18.0,36.0,0.0,0.0,0.0,66.0,0.29017,0.16003699999999998,0.192926,0.527774
2012-34,0.29017,16.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,38.0,3.0,1.0,0.0,0.0,10.0,5.0,0.0,7.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,43.0,9.0,7.0,0.0,20.0,7.0,1.0,15.0,0.0,1.0,0.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,36.0,0.0,7.0,0.0,14.0,0.0,17.0,8.0,24.0,7.0,8.0,5.0,0.0,8.0,0.0,71.0,0.0,0.0,0.0,11.0,10.0,21.0,10.0,1.0,0.0,59.0,0.0,0.0,17.0,0.0,0.0,0.0,37.0,2.0,3.0,9.0,0.0,9.0,18.0,36.0,0.0,0.0,0.0,66.0,0.16003699999999998,0.341566,0.396476,0.657718
2012-35,0.16003699999999998,16.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,38.0,3.0,1.0,0.0,0.0,10.0,5.0,0.0,7.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,43.0,9.0,7.0,0.0,20.0,7.0,1.0,15.0,0.0,1.0,0.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,36.0,0.0,7.0,0.0,14.0,0.0,17.0,8.0,24.0,7.0,8.0,5.0,0.0,8.0,0.0,71.0,0.0,0.0,0.0,11.0,10.0,21.0,10.0,1.0,0.0,59.0,0.0,0.0,17.0,0.0,0.0,0.0,37.0,2.0,3.0,9.0,0.0,9.0,18.0,36.0,0.0,0.0,0.0,66.0,0.341566,0.192926,0.340393,0.63963
2012-36,0.341566,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,48.0,0.0,3.0,2.0,0.0,0.0,41.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,26.0,8.0,5.0,3.0,17.0,6.0,1.0,39.0,0.0,1.0,8.0,16.0,23.0,0.0,20.0,10.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,0.0,6.0,4.0,10.0,0.0,17.0,4.0,30.0,3.0,8.0,5.0,5.0,9.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,67.0,0.0,6.0,15.0,24.0,0.0,0.0,54.0,0.0,5.0,23.0,12.0,8.0,8.0,55.0,8.0,16.0,16.0,54.0,0.192926,0.396476,0.527558,0.8519549999999999
2012-37,0.192926,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,48.0,0.0,3.0,2.0,0.0,0.0,41.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,26.0,8.0,5.0,3.0,17.0,6.0,1.0,39.0,0.0,1.0,8.0,16.0,23.0,0.0,20.0,10.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,0.0,6.0,4.0,10.0,0.0,17.0,4.0,30.0,3.0,8.0,5.0,5.0,9.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,67.0,0.0,6.0,15.0,24.0,0.0,0.0,54.0,0.0,5.0,23.0,12.0,8.0,8.0,55.0,8.0,16.0,16.0,54.0,0.396476,0.340393,0.527774,0.793966
2012-38,0.396476,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,48.0,0.0,3.0,2.0,0.0,0.0,41.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,26.0,8.0,5.0,3.0,17.0,6.0,1.0,39.0,0.0,1.0,8.0,16.0,23.0,0.0,20.0,10.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,0.0,6.0,4.0,10.0,0.0,17.0,4.0,30.0,3.0,8.0,5.0,5.0,9.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,67.0,0.0,6.0,15.0,24.0,0.0,0.0,54.0,0.0,5.0,23.0,12.0,8.0,8.0,55.0,8.0,16.0,16.0,54.0,0.340393,0.527558,0.657718,1.21024
2012-39,0.340393,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,48.0,0.0,3.0,2.0,0.0,0.0,41.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,26.0,8.0,5.0,3.0,17.0,6.0,1.0,39.0,0.0,1.0,8.0,16.0,23.0,0.0,20.0,10.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,0.0,6.0,4.0,10.0,0.0,17.0,4.0,30.0,3.0,8.0,5.0,5.0,9.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,67.0,0.0,6.0,15.0,24.0,0.0,0.0,54.0,0.0,5.0,23.0,12.0,8.0,8.0,55.0,8.0,16.0,16.0,54.0,0.527558,0.527774,0.63963,1.23484
2012-40,0.527558,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,48.0,0.0,3.0,2.0,0.0,0.0,41.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,26.0,8.0,5.0,3.0,17.0,6.0,1.0,39.0,0.0,1.0,8.0,16.0,23.0,0.0,20.0,10.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,0.0,6.0,4.0,10.0,0.0,17.0,4.0,30.0,3.0,8.0,5.0,5.0,9.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,67.0,0.0,6.0,15.0,24.0,0.0,0.0,54.0,0.0,5.0,23.0,12.0,8.0,8.0,55.0,8.0,16.0,16.0,54.0,0.527774,0.657718,0.8519549999999999,0.9707479999999999
2012-41,0.527774,16.0,0.0,45.0,0.0,0.0,17.0,0.0,2.0,1.0,16.0,3.0,3.0,0.0,0.0,1.0,45.0,4.0,1.0,0.0,0.0,14.0,2.0,0.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,3.0,17.0,8.0,1.0,18.0,0.0,0.0,27.0,16.0,12.0,15.0,15.0,39.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,40.0,0.0,8.0,4.0,19.0,0.0,15.0,9.0,29.0,2.0,5.0,9.0,0.0,5.0,0.0,75.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,0.0,65.0,0.0,6.0,6.0,9.0,0.0,1.0,53.0,1.0,2.0,19.0,23.0,8.0,15.0,20.0,0.0,8.0,8.0,66.0,0.657718,0.63963,0.793966,0.98488
2012-42,0.657718,16.0,0.0,45.0,0.0,0.0,17.0,0.0,2.0,1.0,16.0,3.0,3.0,0.0,0.0,1.0,45.0,4.0,1.0,0.0,0.0,14.0,2.0,0.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,3.0,17.0,8.0,1.0,18.0,0.0,0.0,27.0,16.0,12.0,15.0,15.0,39.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,40.0,0.0,8.0,4.0,19.0,0.0,15.0,9.0,29.0,2.0,5.0,9.0,0.0,5.0,0.0,75.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,0.0,65.0,0.0,6.0,6.0,9.0,0.0,1.0,53.0,1.0,2.0,19.0,23.0,8.0,15.0,20.0,0.0,8.0,8.0,66.0,0.63963,0.8519549999999999,1.21024,1.15527
2012-43,0.63963,16.0,0.0,45.0,0.0,0.0,17.0,0.0,2.0,1.0,16.0,3.0,3.0,0.0,0.0,1.0,45.0,4.0,1.0,0.0,0.0,14.0,2.0,0.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,3.0,17.0,8.0,1.0,18.0,0.0,0.0,27.0,16.0,12.0,15.0,15.0,39.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,40.0,0.0,8.0,4.0,19.0,0.0,15.0,9.0,29.0,2.0,5.0,9.0,0.0,5.0,0.0,75.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,0.0,65.0,0.0,6.0,6.0,9.0,0.0,1.0,53.0,1.0,2.0,19.0,23.0,8.0,15.0,20.0,0.0,8.0,8.0,66.0,0.8519549999999999,0.793966,1.23484,1.46423
2012-44,0.8519549999999999,16.0,0.0,45.0,0.0,0.0,17.0,0.0,2.0,1.0,16.0,3.0,3.0,0.0,0.0,1.0,45.0,4.0,1.0,0.0,0.0,14.0,2.0,0.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,3.0,17.0,8.0,1.0,18.0,0.0,0.0,27.0,16.0,12.0,15.0,15.0,39.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,40.0,0.0,8.0,4.0,19.0,0.0,15.0,9.0,29.0,2.0,5.0,9.0,0.0,5.0,0.0,75.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,0.0,65.0,0.0,6.0,6.0,9.0,0.0,1.0,53.0,1.0,2.0,19.0,23.0,8.0,15.0,20.0,0.0,8.0,8.0,66.0,0.793966,1.21024,0.9707479999999999,2.72053
2012-45,0.793966,25.0,0.0,45.0,0.0,0.0,27.0,2.0,3.0,1.0,17.0,2.0,3.0,0.0,1.0,1.0,54.0,9.0,2.0,0.0,0.0,27.0,4.0,0.0,26.0,5.0,28.0,22.0,0.0,8.0,8.0,4.0,52.0,8.0,5.0,0.0,11.0,10.0,0.0,21.0,0.0,0.0,31.0,12.0,8.0,8.0,10.0,34.0,15.0,0.0,24.0,8.0,32.0,32.0,1.0,34.0,2.0,9.0,0.0,8.0,4.0,27.0,10.0,57.0,6.0,3.0,5.0,9.0,23.0,5.0,69.0,0.0,0.0,0.0,18.0,37.0,23.0,0.0,1.0,0.0,67.0,0.0,12.0,26.0,24.0,0.0,0.0,63.0,0.0,8.0,27.0,19.0,16.0,39.0,20.0,0.0,8.0,24.0,75.0,1.21024,1.23484,0.98488,2.77656
2012-46,1.21024,25.0,0.0,45.0,0.0,0.0,27.0,2.0,3.0,1.0,17.0,2.0,3.0,0.0,1.0,1.0,54.0,9.0,2.0,0.0,0.0,27.0,4.0,0.0,26.0,5.0,28.0,22.0,0.0,8.0,8.0,4.0,52.0,8.0,5.0,0.0,11.0,10.0,0.0,21.0,0.0,0.0,31.0,12.0,8.0,8.0,10.0,34.0,15.0,0.0,24.0,8.0,32.0,32.0,1.0,34.0,2.0,9.0,0.0,8.0,4.0,27.0,10.0,57.0,6.0,3.0,5.0,9.0,23.0,5.0,69.0,0.0,0.0,0.0,18.0,37.0,23.0,0.0,1.0,0.0,67.0,0.0,12.0,26.0,24.0,0.0,0.0,63.0,0.0,8.0,27.0,19.0,16.0,39.0,20.0,0.0,8.0,24.0,75.0,1.23484,0.9707479999999999,1.15527,2.30206
2012-47,1.23484,25.0,0.0,45.0,0.0,0.0,27.0,2.0,3.0,1.0,17.0,2.0,3.0,0.0,1.0,1.0,54.0,9.0,2.0,0.0,0.0,27.0,4.0,0.0,26.0,5.0,28.0,22.0,0.0,8.0,8.0,4.0,52.0,8.0,5.0,0.0,11.0,10.0,0.0,21.0,0.0,0.0,31.0,12.0,8.0,8.0,10.0,34.0,15.0,0.0,24.0,8.0,32.0,32.0,1.0,34.0,2.0,9.0,0.0,8.0,4.0,27.0,10.0,57.0,6.0,3.0,5.0,9.0,23.0,5.0,69.0,0.0,0.0,0.0,18.0,37.0,23.0,0.0,1.0,0.0,67.0,0.0,12.0,26.0,24.0,0.0,0.0,63.0,0.0,8.0,27.0,19.0,16.0,39.0,20.0,0.0,8.0,24.0,75.0,0.9707479999999999,0.98488,1.46423,2.94155
2012-48,0.9707479999999999,25.0,0.0,45.0,0.0,0.0,27.0,2.0,3.0,1.0,17.0,2.0,3.0,0.0,1.0,1.0,54.0,9.0,2.0,0.0,0.0,27.0,4.0,0.0,26.0,5.0,28.0,22.0,0.0,8.0,8.0,4.0,52.0,8.0,5.0,0.0,11.0,10.0,0.0,21.0,0.0,0.0,31.0,12.0,8.0,8.0,10.0,34.0,15.0,0.0,24.0,8.0,32.0,32.0,1.0,34.0,2.0,9.0,0.0,8.0,4.0,27.0,10.0,57.0,6.0,3.0,5.0,9.0,23.0,5.0,69.0,0.0,0.0,0.0,18.0,37.0,23.0,0.0,1.0,0.0,67.0,0.0,12.0,26.0,24.0,0.0,0.0,63.0,0.0,8.0,27.0,19.0,16.0,39.0,20.0,0.0,8.0,24.0,75.0,0.98488,1.15527,2.72053,3.5891300000000004
