date,wyoming_flu,flu,bird flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,the flu,flu symptoms,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,is the flu contagious,flu vs cold,flu symptoms 2018,human temperature,high fever,spanish flu,cold vs flu,influenza symptoms,the flu virus,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,keto flu,flu contagious,bronchitis,oscillococcinum,flu medicine,body temperature,target
2017-22,0.705408,4.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.655431
2017-23,0.655431,8.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,17.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,15.0,0.627746
2017-24,0.627746,8.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,17.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,15.0,0.942507
2017-25,0.942507,8.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,17.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,15.0,0.35143800000000003
2017-26,0.35143800000000003,8.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,17.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,15.0,0.140515
2017-27,0.140515,5.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.398406
2017-28,0.398406,5.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.217108
2017-29,0.217108,5.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0848536
2017-30,0.0848536,5.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.041476599999999995
2017-31,0.041476599999999995,5.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,0.23817600000000005
2017-32,0.23817600000000005,19.0,29.0,0.0,28.0,19.0,0.0,0.0,8.0,11.0,19.0,0.0,18.0,33.0,16.0,0.0,0.0,0.0,0.0,51.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,7.0,0.0,41.0,29.0,0.0738007
2017-33,0.0738007,19.0,29.0,0.0,28.0,19.0,0.0,0.0,8.0,11.0,19.0,0.0,18.0,33.0,16.0,0.0,0.0,0.0,0.0,51.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,7.0,0.0,41.0,29.0,0.267176
2017-34,0.267176,19.0,29.0,0.0,28.0,19.0,0.0,0.0,8.0,11.0,19.0,0.0,18.0,33.0,16.0,0.0,0.0,0.0,0.0,51.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,7.0,0.0,41.0,29.0,0.419687
2017-35,0.419687,19.0,29.0,0.0,28.0,19.0,0.0,0.0,8.0,11.0,19.0,0.0,18.0,33.0,16.0,0.0,0.0,0.0,0.0,51.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,7.0,0.0,41.0,29.0,0.778547
2017-36,0.778547,30.0,0.0,0.0,31.0,19.0,0.0,0.0,15.0,13.0,19.0,0.0,55.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,40.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,28.0,0.4119850000000001
2017-37,0.4119850000000001,30.0,0.0,0.0,31.0,19.0,0.0,0.0,15.0,13.0,19.0,0.0,55.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,40.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,28.0,0.327988
2017-38,0.327988,30.0,0.0,0.0,31.0,19.0,0.0,0.0,15.0,13.0,19.0,0.0,55.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,40.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,28.0,0.8626889999999999
2017-39,0.8626889999999999,30.0,0.0,0.0,31.0,19.0,0.0,0.0,15.0,13.0,19.0,0.0,55.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,40.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,28.0,1.1575600000000001
2017-40,1.1575600000000001,20.0,0.0,0.0,36.0,40.0,0.0,0.0,16.0,19.0,40.0,0.0,0.0,34.0,17.0,27.0,0.0,34.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,31.0,0.0,42.0,30.0,1.90188
2017-41,1.90188,20.0,0.0,0.0,36.0,40.0,0.0,0.0,16.0,19.0,40.0,0.0,0.0,34.0,17.0,27.0,0.0,34.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,31.0,0.0,42.0,30.0,1.06975
2017-42,1.06975,20.0,0.0,0.0,36.0,40.0,0.0,0.0,16.0,19.0,40.0,0.0,0.0,34.0,17.0,27.0,0.0,34.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,31.0,0.0,42.0,30.0,2.00795
