date,oregon_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2011-49,0.556638,16.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,51.0,38.0,13.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,8.0,49.0,8.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,2.0,4.0,0.0,2.0,0.0,24.0,0.0,48.0,16.0,65.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,2.0,49.0,0.0,0.0,0.0,54.0,0.0,0.0,7.0,30.0,0.0,19.0,13.0,6.0,0.0,0.0,84.0,0.0,0.0,25.0,0.0,50.0,25.0,3.0,13.0,0.0,3.0,0.0,13.0,0.0,0.0,61.0,0.0,4.0,8.0,29.0,29.0,44.0,29.0,0.0,49.0,0.0,0.0,1.2535399999999999,1.72481,1.24555,0.964467
2011-50,1.2535399999999999,16.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,51.0,38.0,13.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,8.0,49.0,8.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,2.0,4.0,0.0,2.0,0.0,24.0,0.0,48.0,16.0,65.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,2.0,49.0,0.0,0.0,0.0,54.0,0.0,0.0,7.0,30.0,0.0,19.0,13.0,6.0,0.0,0.0,84.0,0.0,0.0,25.0,0.0,50.0,25.0,3.0,13.0,0.0,3.0,0.0,13.0,0.0,0.0,61.0,0.0,4.0,8.0,29.0,29.0,44.0,29.0,0.0,49.0,0.0,0.0,1.72481,1.25433,0.716662,1.10165
2011-51,1.72481,16.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,51.0,38.0,13.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,8.0,49.0,8.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,2.0,4.0,0.0,2.0,0.0,24.0,0.0,48.0,16.0,65.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,2.0,49.0,0.0,0.0,0.0,54.0,0.0,0.0,7.0,30.0,0.0,19.0,13.0,6.0,0.0,0.0,84.0,0.0,0.0,25.0,0.0,50.0,25.0,3.0,13.0,0.0,3.0,0.0,13.0,0.0,0.0,61.0,0.0,4.0,8.0,29.0,29.0,44.0,29.0,0.0,49.0,0.0,0.0,1.25433,1.24555,1.2901,1.74752
2011-52,1.25433,16.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,51.0,38.0,13.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,8.0,49.0,8.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,2.0,4.0,0.0,2.0,0.0,24.0,0.0,48.0,16.0,65.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,2.0,49.0,0.0,0.0,0.0,54.0,0.0,0.0,7.0,30.0,0.0,19.0,13.0,6.0,0.0,0.0,84.0,0.0,0.0,25.0,0.0,50.0,25.0,3.0,13.0,0.0,3.0,0.0,13.0,0.0,0.0,61.0,0.0,4.0,8.0,29.0,29.0,44.0,29.0,0.0,49.0,0.0,0.0,1.24555,0.716662,1.39747,1.3885
2012-01,1.24555,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.716662,1.2901,0.964467,1.7178799999999999
2012-02,0.716662,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.2901,1.39747,1.10165,1.6591599999999995
2012-03,1.2901,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.39747,0.964467,1.74752,2.01274
2012-04,1.39747,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.964467,1.10165,1.3885,3.66636
2012-05,0.964467,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.10165,1.74752,1.7178799999999999,1.94405
2012-06,1.10165,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.74752,1.3885,1.6591599999999995,0.86135
2012-07,1.74752,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.3885,1.7178799999999999,2.01274,2.05532
2012-08,1.3885,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.7178799999999999,1.6591599999999995,3.66636,0.8125359999999999
2012-09,1.7178799999999999,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.6591599999999995,2.01274,1.94405,1.0344799999999998
2012-10,1.6591599999999995,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,2.01274,3.66636,0.86135,0.872347
2012-11,2.01274,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,3.66636,1.94405,2.05532,0.680904
2012-12,3.66636,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,1.94405,0.86135,0.8125359999999999,0.67402
2012-13,1.94405,9.0,0.0,8.0,17.0,8.0,2.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,20.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,6.0,0.0,11.0,5.0,0.0,0.0,70.0,0.0,0.0,43.0,21.0,21.0,0.0,4.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,41.0,0.0,0.86135,2.05532,1.0344799999999998,0.48185
2012-14,0.86135,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,6.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,11.0,38.0,0.0,6.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,2.05532,0.8125359999999999,0.872347,0.6224069999999999
2012-15,2.05532,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,6.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,11.0,38.0,0.0,6.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,0.8125359999999999,1.0344799999999998,0.680904,0.6405930000000001
2012-16,0.8125359999999999,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,6.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,11.0,38.0,0.0,6.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,1.0344799999999998,0.872347,0.67402,0.725191
2012-17,1.0344799999999998,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,6.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,11.0,38.0,0.0,6.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,0.872347,0.680904,0.48185,0.713861
2012-18,0.872347,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,6.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,11.0,38.0,0.0,6.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,0.680904,0.67402,0.6224069999999999,0.5303479999999999
2012-19,0.680904,8.0,0.0,0.0,13.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,22.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,7.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.67402,0.48185,0.6405930000000001,0.293902
2012-20,0.67402,8.0,0.0,0.0,13.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,22.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,7.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.48185,0.6224069999999999,0.725191,0.26441
2012-21,0.48185,8.0,0.0,0.0,13.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,22.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,7.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.6224069999999999,0.6405930000000001,0.713861,0.383387
2012-22,0.6224069999999999,8.0,0.0,0.0,13.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,22.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,7.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.6405930000000001,0.725191,0.5303479999999999,0.344116
2012-23,0.6405930000000001,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.725191,0.713861,0.293902,0.18495699999999998
2012-24,0.725191,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.713861,0.5303479999999999,0.26441,0.453662
2012-25,0.713861,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.5303479999999999,0.293902,0.383387,0.316056
2012-26,0.5303479999999999,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.293902,0.26441,0.344116,0.28530700000000003
2012-27,0.293902,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,6.0,6.0,0.0,65.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,0.0,7.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,42.0,0.0,0.26441,0.383387,0.18495699999999998,0.453172
