date,missouri_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,flu 2019,incubation period for flu,reduce a fever,flu missouri,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,st louis flu,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,exposed to flu,free flu shots,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2014-13,1.37779,8.0,0.0,0.0,0.0,23.0,8.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,40.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,27.0,50.0,0.0,0.0,5.0,0.0,14.0,18.0,9.0,36.0,9.0,4.0,12.0,0.0,12.0,2.0,37.0,3.0,2.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,13.0,0.0,11.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,24.0,12.0,6.0,0.0,13.0,19.0,6.0,0.0,4.0,4.0,52.0,1.56726
2014-14,1.56726,8.0,0.0,0.0,0.0,23.0,8.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,40.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,27.0,50.0,0.0,0.0,5.0,0.0,14.0,18.0,9.0,36.0,9.0,4.0,12.0,0.0,12.0,2.0,37.0,3.0,2.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,13.0,0.0,11.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,24.0,12.0,6.0,0.0,13.0,19.0,6.0,0.0,4.0,4.0,52.0,0.902869
2014-15,0.902869,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,43.0,0.0,0.0,5.0,0.0,5.0,10.0,10.0,21.0,10.0,4.0,9.0,4.0,9.0,6.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,0.0,36.0,0.8907
2014-16,0.8907,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,43.0,0.0,0.0,5.0,0.0,5.0,10.0,10.0,21.0,10.0,4.0,9.0,4.0,9.0,6.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,0.0,36.0,0.990099
2014-17,0.990099,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,43.0,0.0,0.0,5.0,0.0,5.0,10.0,10.0,21.0,10.0,4.0,9.0,4.0,9.0,6.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,0.0,36.0,0.779697
2014-18,0.779697,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,43.0,0.0,0.0,5.0,0.0,5.0,10.0,10.0,21.0,10.0,4.0,9.0,4.0,9.0,6.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,0.0,36.0,0.963817
2014-19,0.963817,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,60.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,5.0,11.0,0.0,9.0,6.0,21.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0.616698
2014-20,0.616698,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,60.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,5.0,11.0,0.0,9.0,6.0,21.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0.785388
2014-21,0.785388,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,60.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,5.0,11.0,0.0,9.0,6.0,21.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0.723487
2014-22,0.723487,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,60.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,5.0,11.0,0.0,9.0,6.0,21.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0.035958300000000006
2014-23,0.035958300000000006,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,48.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,19.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,22.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.108421
2014-24,0.108421,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,48.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,19.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,22.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.039604
2014-25,0.039604,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,48.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,19.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,22.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.036523
2014-26,0.036523,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,48.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,19.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,22.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0394789
2014-27,0.0394789,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,48.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,19.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,22.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,0.035524
2014-28,0.035524,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,47.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,0.0,5.0,32.0,11.0,26.0,0.0,5.0,16.0,5.0,14.0,2.0,21.0,0.0,0.0,4.0,4.0,0.0,13.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,64.0,0.0730727
2014-29,0.0730727,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,47.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,0.0,5.0,32.0,11.0,26.0,0.0,5.0,16.0,5.0,14.0,2.0,21.0,0.0,0.0,4.0,4.0,0.0,13.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,64.0,0.10442
2014-30,0.10442,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,47.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,0.0,5.0,32.0,11.0,26.0,0.0,5.0,16.0,5.0,14.0,2.0,21.0,0.0,0.0,4.0,4.0,0.0,13.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,64.0,0.218898
2014-31,0.218898,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,47.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,16.0,39.0,0.0,0.0,0.0,0.0,5.0,32.0,11.0,26.0,0.0,5.0,16.0,5.0,14.0,2.0,21.0,0.0,0.0,4.0,4.0,0.0,13.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,64.0,0.178253
2014-32,0.178253,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,1.0,0.0,53.0,3.0,2.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,5.0,21.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,56.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,24.0,12.0,24.0,0.0,38.0,34.0,8.0,11.0,0.0,0.0,8.0,10.0,10.0,10.0,0.0,0.0,11.0,0.0,13.0,4.0,14.0,4.0,4.0,27.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,18.0,7.0,30.0,4.0,4.0,0.0,69.0,0.18024500000000002
2014-33,0.18024500000000002,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,1.0,0.0,53.0,3.0,2.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,5.0,21.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,56.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,24.0,12.0,24.0,0.0,38.0,34.0,8.0,11.0,0.0,0.0,8.0,10.0,10.0,10.0,0.0,0.0,11.0,0.0,13.0,4.0,14.0,4.0,4.0,27.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,18.0,7.0,30.0,4.0,4.0,0.0,69.0,0.0543331
2014-34,0.0543331,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,1.0,0.0,53.0,3.0,2.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,5.0,21.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,56.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,24.0,12.0,24.0,0.0,38.0,34.0,8.0,11.0,0.0,0.0,8.0,10.0,10.0,10.0,0.0,0.0,11.0,0.0,13.0,4.0,14.0,4.0,4.0,27.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,18.0,7.0,30.0,4.0,4.0,0.0,69.0,0.026260500000000003
2014-35,0.026260500000000003,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,1.0,0.0,53.0,3.0,2.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,5.0,21.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,56.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,24.0,12.0,24.0,0.0,38.0,34.0,8.0,11.0,0.0,0.0,8.0,10.0,10.0,10.0,0.0,0.0,11.0,0.0,13.0,4.0,14.0,4.0,4.0,27.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,18.0,7.0,30.0,4.0,4.0,0.0,69.0,0.0682128
2014-36,0.0682128,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,1.0,0.0,53.0,3.0,2.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,5.0,21.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,56.0,0.0,7.0,1.0,22.0,0.0,2.0,0.0,24.0,12.0,24.0,0.0,38.0,34.0,8.0,11.0,0.0,0.0,8.0,10.0,10.0,10.0,0.0,0.0,11.0,0.0,13.0,4.0,14.0,4.0,4.0,27.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,18.0,7.0,30.0,4.0,4.0,0.0,69.0,0.330368
2014-37,0.330368,30.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,92.0,4.0,4.0,0.0,0.0,1.0,56.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,76.0,0.0,0.0,1.0,68.0,0.0,8.0,0.0,12.0,12.0,29.0,0.0,19.0,22.0,7.0,5.0,5.0,0.0,8.0,20.0,10.0,20.0,10.0,0.0,17.0,0.0,22.0,6.0,30.0,10.0,4.0,31.0,4.0,0.0,4.0,5.0,0.0,0.0,31.0,7.0,14.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,55.0,4.0,4.0,0.0,27.0,13.0,34.0,0.0,22.0,7.0,83.0,9.0,9.0,4.0,72.0,0.28416399999999997
2014-38,0.28416399999999997,30.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,92.0,4.0,4.0,0.0,0.0,1.0,56.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,76.0,0.0,0.0,1.0,68.0,0.0,8.0,0.0,12.0,12.0,29.0,0.0,19.0,22.0,7.0,5.0,5.0,0.0,8.0,20.0,10.0,20.0,10.0,0.0,17.0,0.0,22.0,6.0,30.0,10.0,4.0,31.0,4.0,0.0,4.0,5.0,0.0,0.0,31.0,7.0,14.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,55.0,4.0,4.0,0.0,27.0,13.0,34.0,0.0,22.0,7.0,83.0,9.0,9.0,4.0,72.0,0.276451
2014-39,0.276451,30.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,92.0,4.0,4.0,0.0,0.0,1.0,56.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,76.0,0.0,0.0,1.0,68.0,0.0,8.0,0.0,12.0,12.0,29.0,0.0,19.0,22.0,7.0,5.0,5.0,0.0,8.0,20.0,10.0,20.0,10.0,0.0,17.0,0.0,22.0,6.0,30.0,10.0,4.0,31.0,4.0,0.0,4.0,5.0,0.0,0.0,31.0,7.0,14.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,55.0,4.0,4.0,0.0,27.0,13.0,34.0,0.0,22.0,7.0,83.0,9.0,9.0,4.0,72.0,1.03915
2014-40,1.03915,30.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,92.0,4.0,4.0,0.0,0.0,1.0,56.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,76.0,0.0,0.0,1.0,68.0,0.0,8.0,0.0,12.0,12.0,29.0,0.0,19.0,22.0,7.0,5.0,5.0,0.0,8.0,20.0,10.0,20.0,10.0,0.0,17.0,0.0,22.0,6.0,30.0,10.0,4.0,31.0,4.0,0.0,4.0,5.0,0.0,0.0,31.0,7.0,14.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,55.0,4.0,4.0,0.0,27.0,13.0,34.0,0.0,22.0,7.0,83.0,9.0,9.0,4.0,72.0,1.28882
2014-41,1.28882,18.0,0.0,29.0,0.0,0.0,12.0,1.0,0.0,1.0,26.0,4.0,2.0,0.0,1.0,0.0,63.0,5.0,3.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,6.0,35.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,50.0,0.0,15.0,0.0,26.0,0.0,3.0,13.0,26.0,20.0,27.0,0.0,17.0,30.0,9.0,12.0,0.0,6.0,18.0,17.0,0.0,23.0,0.0,0.0,22.0,5.0,20.0,4.0,29.0,7.0,2.0,14.0,5.0,5.0,16.0,6.0,0.0,6.0,47.0,0.0,24.0,8.0,8.0,0.0,7.0,21.0,7.0,5.0,14.0,16.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,20.0,53.0,10.0,0.0,0.0,81.0,1.4045299999999998
2014-42,1.4045299999999998,18.0,0.0,29.0,0.0,0.0,12.0,1.0,0.0,1.0,26.0,4.0,2.0,0.0,1.0,0.0,63.0,5.0,3.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,6.0,35.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,50.0,0.0,15.0,0.0,26.0,0.0,3.0,13.0,26.0,20.0,27.0,0.0,17.0,30.0,9.0,12.0,0.0,6.0,18.0,17.0,0.0,23.0,0.0,0.0,22.0,5.0,20.0,4.0,29.0,7.0,2.0,14.0,5.0,5.0,16.0,6.0,0.0,6.0,47.0,0.0,24.0,8.0,8.0,0.0,7.0,21.0,7.0,5.0,14.0,16.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,20.0,53.0,10.0,0.0,0.0,81.0,1.32654
2014-43,1.32654,18.0,0.0,29.0,0.0,0.0,12.0,1.0,0.0,1.0,26.0,4.0,2.0,0.0,1.0,0.0,63.0,5.0,3.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,6.0,35.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,50.0,0.0,15.0,0.0,26.0,0.0,3.0,13.0,26.0,20.0,27.0,0.0,17.0,30.0,9.0,12.0,0.0,6.0,18.0,17.0,0.0,23.0,0.0,0.0,22.0,5.0,20.0,4.0,29.0,7.0,2.0,14.0,5.0,5.0,16.0,6.0,0.0,6.0,47.0,0.0,24.0,8.0,8.0,0.0,7.0,21.0,7.0,5.0,14.0,16.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,20.0,53.0,10.0,0.0,0.0,81.0,0.9483860000000001
2014-44,0.9483860000000001,18.0,0.0,29.0,0.0,0.0,12.0,1.0,0.0,1.0,26.0,4.0,2.0,0.0,1.0,0.0,63.0,5.0,3.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,6.0,35.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,50.0,0.0,15.0,0.0,26.0,0.0,3.0,13.0,26.0,20.0,27.0,0.0,17.0,30.0,9.0,12.0,0.0,6.0,18.0,17.0,0.0,23.0,0.0,0.0,22.0,5.0,20.0,4.0,29.0,7.0,2.0,14.0,5.0,5.0,16.0,6.0,0.0,6.0,47.0,0.0,24.0,8.0,8.0,0.0,7.0,21.0,7.0,5.0,14.0,16.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,20.0,53.0,10.0,0.0,0.0,81.0,1.04767
2014-45,1.04767,38.0,0.0,57.0,43.0,0.0,50.0,1.0,0.0,1.0,7.0,6.0,7.0,4.0,1.0,2.0,59.0,24.0,4.0,0.0,1.0,34.0,2.0,0.0,50.0,4.0,11.0,46.0,12.0,6.0,0.0,13.0,3.0,6.0,19.0,54.0,12.0,31.0,2.0,17.0,0.0,1.0,33.0,72.0,53.0,46.0,0.0,42.0,46.0,13.0,32.0,15.0,12.0,32.0,56.0,17.0,45.0,28.0,10.0,24.0,5.0,41.0,20.0,75.0,15.0,2.0,14.0,25.0,0.0,69.0,12.0,18.0,0.0,41.0,8.0,49.0,0.0,24.0,7.0,24.0,65.0,10.0,0.0,5.0,69.0,5.0,8.0,45.0,38.0,38.0,8.0,24.0,20.0,16.0,15.0,10.0,5.0,100.0,1.6159999999999999
