date,massachusetts_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2014-39,0.664808,32.0,0.0,0.0,21.0,0.0,3.0,0.0,3.0,13.0,15.0,0.0,14.0,0.0,0.0,51.0,6.0,2.0,0.0,0.0,18.0,11.0,1.0,0.0,12.0,2.0,7.0,4.0,9.0,0.0,3.0,0.0,2.0,3.0,11.0,53.0,5.0,5.0,0.0,83.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,26.0,39.0,10.0,16.0,0.0,8.0,8.0,0.0,1.0,100.0,0.0,4.0,28.0,9.0,35.0,9.0,10.0,5.0,7.0,3.0,0.0,8.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,15.0,0.0,2.0,9.0,13.0,2.0,0.0,8.0,51.0,0.0,5.0,6.0,0.0,75.0,5.0,3.0,12.0,12.0,17.0,12.0,0.618429,0.706026,0.605295,0.9380860000000001
2014-40,0.618429,32.0,0.0,0.0,21.0,0.0,3.0,0.0,3.0,13.0,15.0,0.0,14.0,0.0,0.0,51.0,6.0,2.0,0.0,0.0,18.0,11.0,1.0,0.0,12.0,2.0,7.0,4.0,9.0,0.0,3.0,0.0,2.0,3.0,11.0,53.0,5.0,5.0,0.0,83.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,26.0,39.0,10.0,16.0,0.0,8.0,8.0,0.0,1.0,100.0,0.0,4.0,28.0,9.0,35.0,9.0,10.0,5.0,7.0,3.0,0.0,8.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,15.0,0.0,2.0,9.0,13.0,2.0,0.0,8.0,51.0,0.0,5.0,6.0,0.0,75.0,5.0,3.0,12.0,12.0,17.0,12.0,0.706026,0.784763,0.7404069999999999,1.09112
2014-41,0.706026,17.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,31.0,16.0,0.0,16.0,0.0,53.0,4.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,8.0,3.0,7.0,7.0,17.0,0.0,2.0,0.0,4.0,0.0,17.0,46.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,28.0,40.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,5.0,17.0,0.0,21.0,2.0,12.0,3.0,2.0,4.0,0.0,3.0,3.0,70.0,0.0,0.0,1.0,15.0,0.0,6.0,6.0,4.0,2.0,4.0,12.0,10.0,3.0,0.0,3.0,59.0,1.0,8.0,4.0,8.0,17.0,3.0,5.0,12.0,19.0,0.0,0.0,0.784763,0.605295,0.943831,1.00662
2014-42,0.784763,17.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,31.0,16.0,0.0,16.0,0.0,53.0,4.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,8.0,3.0,7.0,7.0,17.0,0.0,2.0,0.0,4.0,0.0,17.0,46.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,28.0,40.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,5.0,17.0,0.0,21.0,2.0,12.0,3.0,2.0,4.0,0.0,3.0,3.0,70.0,0.0,0.0,1.0,15.0,0.0,6.0,6.0,4.0,2.0,4.0,12.0,10.0,3.0,0.0,3.0,59.0,1.0,8.0,4.0,8.0,17.0,3.0,5.0,12.0,19.0,0.0,0.0,0.605295,0.7404069999999999,0.881402,1.26052
2014-43,0.605295,17.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,31.0,16.0,0.0,16.0,0.0,53.0,4.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,8.0,3.0,7.0,7.0,17.0,0.0,2.0,0.0,4.0,0.0,17.0,46.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,28.0,40.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,5.0,17.0,0.0,21.0,2.0,12.0,3.0,2.0,4.0,0.0,3.0,3.0,70.0,0.0,0.0,1.0,15.0,0.0,6.0,6.0,4.0,2.0,4.0,12.0,10.0,3.0,0.0,3.0,59.0,1.0,8.0,4.0,8.0,17.0,3.0,5.0,12.0,19.0,0.0,0.0,0.7404069999999999,0.943831,0.9380860000000001,1.43959
2014-44,0.7404069999999999,17.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,31.0,16.0,0.0,16.0,0.0,53.0,4.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,8.0,3.0,7.0,7.0,17.0,0.0,2.0,0.0,4.0,0.0,17.0,46.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,28.0,40.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,5.0,17.0,0.0,21.0,2.0,12.0,3.0,2.0,4.0,0.0,3.0,3.0,70.0,0.0,0.0,1.0,15.0,0.0,6.0,6.0,4.0,2.0,4.0,12.0,10.0,3.0,0.0,3.0,59.0,1.0,8.0,4.0,8.0,17.0,3.0,5.0,12.0,19.0,0.0,0.0,0.943831,0.881402,1.09112,2.27933
2014-45,0.943831,21.0,22.0,22.0,68.0,22.0,3.0,3.0,6.0,13.0,0.0,23.0,0.0,31.0,1.0,64.0,7.0,3.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,2.0,10.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,17.0,51.0,11.0,28.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,20.0,34.0,6.0,18.0,0.0,9.0,18.0,0.0,1.0,38.0,0.0,9.0,19.0,5.0,37.0,8.0,35.0,6.0,4.0,6.0,0.0,24.0,0.0,67.0,0.0,0.0,0.0,12.0,6.0,18.0,0.0,13.0,0.0,5.0,11.0,20.0,4.0,2.0,24.0,71.0,0.0,4.0,5.0,7.0,8.0,13.0,7.0,0.0,12.0,12.0,0.0,0.881402,0.9380860000000001,1.00662,2.01187
2014-46,0.881402,21.0,22.0,22.0,68.0,22.0,3.0,3.0,6.0,13.0,0.0,23.0,0.0,31.0,1.0,64.0,7.0,3.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,2.0,10.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,17.0,51.0,11.0,28.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,20.0,34.0,6.0,18.0,0.0,9.0,18.0,0.0,1.0,38.0,0.0,9.0,19.0,5.0,37.0,8.0,35.0,6.0,4.0,6.0,0.0,24.0,0.0,67.0,0.0,0.0,0.0,12.0,6.0,18.0,0.0,13.0,0.0,5.0,11.0,20.0,4.0,2.0,24.0,71.0,0.0,4.0,5.0,7.0,8.0,13.0,7.0,0.0,12.0,12.0,0.0,0.9380860000000001,1.09112,1.26052,1.7623799999999998
2014-47,0.9380860000000001,21.0,22.0,22.0,68.0,22.0,3.0,3.0,6.0,13.0,0.0,23.0,0.0,31.0,1.0,64.0,7.0,3.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,2.0,10.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,17.0,51.0,11.0,28.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,20.0,34.0,6.0,18.0,0.0,9.0,18.0,0.0,1.0,38.0,0.0,9.0,19.0,5.0,37.0,8.0,35.0,6.0,4.0,6.0,0.0,24.0,0.0,67.0,0.0,0.0,0.0,12.0,6.0,18.0,0.0,13.0,0.0,5.0,11.0,20.0,4.0,2.0,24.0,71.0,0.0,4.0,5.0,7.0,8.0,13.0,7.0,0.0,12.0,12.0,0.0,1.09112,1.00662,1.43959,2.46778
2014-48,1.09112,21.0,22.0,22.0,68.0,22.0,3.0,3.0,6.0,13.0,0.0,23.0,0.0,31.0,1.0,64.0,7.0,3.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,2.0,10.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,17.0,51.0,11.0,28.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,20.0,34.0,6.0,18.0,0.0,9.0,18.0,0.0,1.0,38.0,0.0,9.0,19.0,5.0,37.0,8.0,35.0,6.0,4.0,6.0,0.0,24.0,0.0,67.0,0.0,0.0,0.0,12.0,6.0,18.0,0.0,13.0,0.0,5.0,11.0,20.0,4.0,2.0,24.0,71.0,0.0,4.0,5.0,7.0,8.0,13.0,7.0,0.0,12.0,12.0,0.0,1.00662,1.26052,2.27933,3.5562300000000002
2014-49,1.00662,21.0,22.0,22.0,68.0,22.0,3.0,3.0,6.0,13.0,0.0,23.0,0.0,31.0,1.0,64.0,7.0,3.0,0.0,0.0,16.0,15.0,1.0,0.0,14.0,2.0,10.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,17.0,51.0,11.0,28.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,20.0,34.0,6.0,18.0,0.0,9.0,18.0,0.0,1.0,38.0,0.0,9.0,19.0,5.0,37.0,8.0,35.0,6.0,4.0,6.0,0.0,24.0,0.0,67.0,0.0,0.0,0.0,12.0,6.0,18.0,0.0,13.0,0.0,5.0,11.0,20.0,4.0,2.0,24.0,71.0,0.0,4.0,5.0,7.0,8.0,13.0,7.0,0.0,12.0,12.0,0.0,1.26052,1.43959,2.01187,2.97916
2014-50,1.26052,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.43959,2.27933,1.7623799999999998,2.45614
2014-51,1.43959,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.27933,2.01187,2.46778,2.16851
2014-52,2.27933,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.01187,1.7623799999999998,3.5562300000000002,1.5576
2015-01,2.01187,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.7623799999999998,2.46778,2.97916,1.13747
2015-02,1.7623799999999998,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.46778,3.5562300000000002,2.45614,1.45583
2015-03,2.46778,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,3.5562300000000002,2.97916,2.16851,1.50027
2015-04,3.5562300000000002,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.97916,2.45614,1.5576,1.50587
2015-05,2.97916,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.45614,2.16851,1.13747,1.56529
2015-06,2.45614,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,2.16851,1.5576,1.45583,1.52827
2015-07,2.16851,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.5576,1.13747,1.50027,1.37273
2015-08,1.5576,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.13747,1.45583,1.50587,1.4723600000000001
2015-09,1.13747,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.45583,1.50027,1.56529,1.32892
2015-10,1.45583,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.50027,1.50587,1.52827,0.9450200000000001
2015-11,1.50027,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.50587,1.56529,1.37273,0.948982
2015-12,1.50587,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.56529,1.52827,1.4723600000000001,0.744121
2015-13,1.56529,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.52827,1.37273,1.32892,0.757729
2015-14,1.52827,13.0,0.0,23.0,45.0,0.0,0.0,0.0,3.0,8.0,31.0,16.0,0.0,16.0,0.0,56.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,9.0,3.0,6.0,4.0,12.0,0.0,3.0,0.0,2.0,2.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,31.0,43.0,6.0,9.0,9.0,0.0,9.0,0.0,0.0,42.0,0.0,5.0,21.0,0.0,26.0,7.0,24.0,4.0,3.0,6.0,3.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,11.0,0.0,0.0,12.0,4.0,8.0,5.0,11.0,68.0,0.0,4.0,4.0,0.0,3.0,17.0,3.0,13.0,13.0,12.0,0.0,1.37273,1.4723600000000001,0.9450200000000001,0.9196780000000001
2015-15,1.37273,7.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,39.0,4.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,9.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,30.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,9.0,39.0,6.0,19.0,9.0,0.0,9.0,0.0,1.0,32.0,0.0,0.0,15.0,0.0,10.0,7.0,18.0,4.0,2.0,3.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,49.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,13.0,0.0,1.4723600000000001,1.32892,0.948982,0.730572
2015-16,1.4723600000000001,7.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,39.0,4.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,9.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,30.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,9.0,39.0,6.0,19.0,9.0,0.0,9.0,0.0,1.0,32.0,0.0,0.0,15.0,0.0,10.0,7.0,18.0,4.0,2.0,3.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,49.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,13.0,0.0,1.32892,0.9450200000000001,0.744121,0.869925
2015-17,1.32892,7.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,39.0,4.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,9.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,30.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,9.0,39.0,6.0,19.0,9.0,0.0,9.0,0.0,1.0,32.0,0.0,0.0,15.0,0.0,10.0,7.0,18.0,4.0,2.0,3.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,49.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,13.0,0.0,0.9450200000000001,0.948982,0.757729,0.6952119999999999
