date,south_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2013-21,0.10013999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,7.0,10.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,65.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.389579,0.121753,0.09017130000000001,0.0001
2013-22,0.389579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,7.0,10.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,65.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.121753,0.0609756,0.100503,0.0245399
2013-23,0.121753,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,70.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.0609756,0.09017130000000001,0.028710900000000008,0.0787815
2013-24,0.0609756,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,70.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.09017130000000001,0.100503,0.0361402,0.023946400000000003
2013-25,0.09017130000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,70.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.100503,0.028710900000000008,0.0001,0.0231
2013-26,0.100503,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,70.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.028710900000000008,0.0361402,0.0245399,0.019331099999999997
2013-27,0.028710900000000008,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,70.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.0361402,0.0001,0.0787815,0.0722804
2013-28,0.0361402,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0001,0.0245399,0.023946400000000003,0.0932662
2013-29,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0245399,0.0787815,0.0231,0.13901
2013-30,0.0245399,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0787815,0.023946400000000003,0.019331099999999997,0.09370310000000001
2013-31,0.0787815,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.023946400000000003,0.0231,0.0722804,0.0948227
2013-32,0.023946400000000003,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,10.0,7.0,57.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,62.0,12.0,0.0,0.0,5.0,10.0,5.0,8.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,39.0,0.0231,0.019331099999999997,0.0932662,0.27253299999999997
2013-33,0.0231,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,10.0,7.0,57.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,62.0,12.0,0.0,0.0,5.0,10.0,5.0,8.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,39.0,0.019331099999999997,0.0722804,0.13901,0.334804
2013-34,0.019331099999999997,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,10.0,7.0,57.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,62.0,12.0,0.0,0.0,5.0,10.0,5.0,8.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,39.0,0.0722804,0.0932662,0.09370310000000001,0.365519
2013-35,0.0722804,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,10.0,7.0,57.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,62.0,12.0,0.0,0.0,5.0,10.0,5.0,8.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,39.0,0.0932662,0.13901,0.0948227,0.572246
2013-36,0.0932662,14.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,6.0,2.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,90.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,54.0,24.0,0.0,0.0,5.0,10.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,23.0,23.0,0.0,12.0,0.0,41.0,0.13901,0.09370310000000001,0.27253299999999997,0.5587439999999999
2013-37,0.13901,14.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,6.0,2.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,90.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,54.0,24.0,0.0,0.0,5.0,10.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,23.0,23.0,0.0,12.0,0.0,41.0,0.09370310000000001,0.0948227,0.334804,0.450721
2013-38,0.09370310000000001,14.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,6.0,2.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,90.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,54.0,24.0,0.0,0.0,5.0,10.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,23.0,23.0,0.0,12.0,0.0,41.0,0.0948227,0.27253299999999997,0.365519,0.322779
2013-39,0.0948227,14.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,6.0,2.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,90.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,54.0,24.0,0.0,0.0,5.0,10.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,23.0,23.0,0.0,12.0,0.0,41.0,0.27253299999999997,0.334804,0.572246,1.0033
2013-40,0.27253299999999997,14.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,6.0,2.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,90.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,54.0,24.0,0.0,0.0,5.0,10.0,0.0,12.0,4.0,3.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,23.0,23.0,0.0,12.0,0.0,41.0,0.334804,0.365519,0.5587439999999999,1.0250299999999999
2013-41,0.334804,13.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,2.0,10.0,5.0,5.0,0.0,13.0,0.0,6.0,6.0,10.0,25.0,0.0,25.0,2.0,47.0,0.0,0.0,35.0,0.0,18.0,0.0,26.0,32.0,0.0,0.0,15.0,0.0,15.0,30.0,0.0,29.0,0.0,0.0,0.0,24.0,5.0,5.0,7.0,57.0,13.0,7.0,0.0,0.0,63.0,0.0,0.0,37.0,12.0,12.0,0.0,5.0,5.0,5.0,11.0,2.0,8.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,53.0,0.365519,0.572246,0.450721,1.8062599999999998
2013-42,0.365519,13.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,2.0,10.0,5.0,5.0,0.0,13.0,0.0,6.0,6.0,10.0,25.0,0.0,25.0,2.0,47.0,0.0,0.0,35.0,0.0,18.0,0.0,26.0,32.0,0.0,0.0,15.0,0.0,15.0,30.0,0.0,29.0,0.0,0.0,0.0,24.0,5.0,5.0,7.0,57.0,13.0,7.0,0.0,0.0,63.0,0.0,0.0,37.0,12.0,12.0,0.0,5.0,5.0,5.0,11.0,2.0,8.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,53.0,0.572246,0.5587439999999999,0.322779,1.55164
2013-43,0.572246,13.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,2.0,10.0,5.0,5.0,0.0,13.0,0.0,6.0,6.0,10.0,25.0,0.0,25.0,2.0,47.0,0.0,0.0,35.0,0.0,18.0,0.0,26.0,32.0,0.0,0.0,15.0,0.0,15.0,30.0,0.0,29.0,0.0,0.0,0.0,24.0,5.0,5.0,7.0,57.0,13.0,7.0,0.0,0.0,63.0,0.0,0.0,37.0,12.0,12.0,0.0,5.0,5.0,5.0,11.0,2.0,8.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,53.0,0.5587439999999999,0.450721,1.0033,2.69722
2013-44,0.5587439999999999,13.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,2.0,10.0,5.0,5.0,0.0,13.0,0.0,6.0,6.0,10.0,25.0,0.0,25.0,2.0,47.0,0.0,0.0,35.0,0.0,18.0,0.0,26.0,32.0,0.0,0.0,15.0,0.0,15.0,30.0,0.0,29.0,0.0,0.0,0.0,24.0,5.0,5.0,7.0,57.0,13.0,7.0,0.0,0.0,63.0,0.0,0.0,37.0,12.0,12.0,0.0,5.0,5.0,5.0,11.0,2.0,8.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,53.0,0.450721,0.322779,1.0250299999999999,2.86885
2013-45,0.450721,19.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,63.0,10.0,4.0,0.0,0.0,17.0,0.0,0.0,13.0,6.0,21.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,14.0,19.0,10.0,10.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,50.0,13.0,0.0,15.0,29.0,15.0,37.0,29.0,29.0,0.0,0.0,0.0,14.0,10.0,10.0,26.0,36.0,10.0,7.0,0.0,0.0,63.0,0.0,0.0,73.0,0.0,18.0,5.0,5.0,12.0,5.0,8.0,3.0,21.0,0.0,10.0,22.0,0.0,7.0,0.0,9.0,13.0,0.0,30.0,36.0,0.0,24.0,7.0,62.0,0.322779,1.0033,1.8062599999999998,2.62621
2013-46,0.322779,19.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,63.0,10.0,4.0,0.0,0.0,17.0,0.0,0.0,13.0,6.0,21.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,14.0,19.0,10.0,10.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,50.0,13.0,0.0,15.0,29.0,15.0,37.0,29.0,29.0,0.0,0.0,0.0,14.0,10.0,10.0,26.0,36.0,10.0,7.0,0.0,0.0,63.0,0.0,0.0,73.0,0.0,18.0,5.0,5.0,12.0,5.0,8.0,3.0,21.0,0.0,10.0,22.0,0.0,7.0,0.0,9.0,13.0,0.0,30.0,36.0,0.0,24.0,7.0,62.0,1.0033,1.0250299999999999,1.55164,2.16539
2013-47,1.0033,19.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,63.0,10.0,4.0,0.0,0.0,17.0,0.0,0.0,13.0,6.0,21.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,14.0,19.0,10.0,10.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,50.0,13.0,0.0,15.0,29.0,15.0,37.0,29.0,29.0,0.0,0.0,0.0,14.0,10.0,10.0,26.0,36.0,10.0,7.0,0.0,0.0,63.0,0.0,0.0,73.0,0.0,18.0,5.0,5.0,12.0,5.0,8.0,3.0,21.0,0.0,10.0,22.0,0.0,7.0,0.0,9.0,13.0,0.0,30.0,36.0,0.0,24.0,7.0,62.0,1.0250299999999999,1.8062599999999998,2.69722,1.14888
2013-48,1.0250299999999999,19.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,63.0,10.0,4.0,0.0,0.0,17.0,0.0,0.0,13.0,6.0,21.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,14.0,19.0,10.0,10.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,50.0,13.0,0.0,15.0,29.0,15.0,37.0,29.0,29.0,0.0,0.0,0.0,14.0,10.0,10.0,26.0,36.0,10.0,7.0,0.0,0.0,63.0,0.0,0.0,73.0,0.0,18.0,5.0,5.0,12.0,5.0,8.0,3.0,21.0,0.0,10.0,22.0,0.0,7.0,0.0,9.0,13.0,0.0,30.0,36.0,0.0,24.0,7.0,62.0,1.8062599999999998,1.55164,2.86885,1.40867
2013-49,1.8062599999999998,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,1.55164,2.69722,2.62621,1.62555
2013-50,1.55164,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,2.69722,2.86885,2.16539,0.886173
2013-51,2.69722,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,2.86885,2.62621,1.14888,0.9514520000000001
2013-52,2.86885,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,2.62621,2.16539,1.40867,0.5786680000000001
