date,oklahoma_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,oklahoma flu,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu in oklahoma,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-37,0.596421,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0,1.45985,1.08949,0.9370379999999999,2.1329700000000003
2015-38,1.45985,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0,1.08949,1.06336,2.1645,3.17486
2015-39,1.08949,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0,1.06336,0.9370379999999999,2.1817599999999997,2.25944
2015-40,1.06336,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,25.0,0.0,0.0,0.0,2.0,0.0,55.0,6.0,7.0,24.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,45.0,67.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0,0.9370379999999999,2.1645,2.18795,4.1885900000000005
2015-41,0.9370379999999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,2.1645,2.1817599999999997,2.1329700000000003,2.9365099999999997
2015-42,2.1645,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,2.1817599999999997,2.18795,3.17486,2.8075799999999997
2015-43,2.1817599999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,2.18795,2.1329700000000003,2.25944,2.1042799999999997
2015-44,2.18795,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,0.0,0.0,0.0,65.0,8.0,8.0,13.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,26.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,62.0,15.0,0.0,0.0,0.0,7.0,7.0,0.0,17.0,0.0,0.0,16.0,0.0,6.0,6.0,15.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,18.0,0.0,13.0,18.0,0.0,0.0,5.0,21.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,57.0,12.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,2.1329700000000003,3.17486,4.1885900000000005,3.4652199999999995
2015-45,2.1329700000000003,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,62.0,6.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,17.0,6.0,6.0,20.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,15.0,68.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,16.0,0.0,16.0,19.0,30.0,4.0,9.0,4.0,9.0,0.0,6.0,0.0,13.0,0.0,43.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.17486,2.25944,2.9365099999999997,3.7513900000000002
2015-46,3.17486,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,62.0,6.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,17.0,6.0,6.0,20.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,15.0,68.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,16.0,0.0,16.0,19.0,30.0,4.0,9.0,4.0,9.0,0.0,6.0,0.0,13.0,0.0,43.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.25944,4.1885900000000005,2.8075799999999997,2.32655
2015-47,2.25944,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,62.0,6.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,17.0,6.0,6.0,20.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,15.0,68.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,16.0,0.0,16.0,19.0,30.0,4.0,9.0,4.0,9.0,0.0,6.0,0.0,13.0,0.0,43.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.1885900000000005,2.9365099999999997,2.1042799999999997,2.7875900000000002
2015-48,4.1885900000000005,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,62.0,6.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,17.0,6.0,6.0,20.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,15.0,68.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,16.0,0.0,16.0,19.0,30.0,4.0,9.0,4.0,9.0,0.0,6.0,0.0,13.0,0.0,43.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.9365099999999997,2.8075799999999997,3.4652199999999995,3.67476
2015-49,2.9365099999999997,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,62.0,6.0,9.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,17.0,6.0,6.0,20.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,15.0,68.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,16.0,0.0,16.0,19.0,30.0,4.0,9.0,4.0,9.0,0.0,6.0,0.0,13.0,0.0,43.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.8075799999999997,2.1042799999999997,3.7513900000000002,3.5178300000000005
2015-50,2.8075799999999997,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,2.1042799999999997,3.4652199999999995,2.32655,3.4148699999999996
2015-51,2.1042799999999997,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.4652199999999995,3.7513900000000002,2.7875900000000002,4.41915
2015-52,3.4652199999999995,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.7513900000000002,2.32655,3.67476,3.5948300000000004
2015-53,3.7513900000000002,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,2.32655,2.7875900000000002,3.5178300000000005,3.86364
2016-01,2.32655,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,2.7875900000000002,3.67476,3.4148699999999996,3.16993
2016-02,2.7875900000000002,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.67476,3.5178300000000005,4.41915,4.42237
2016-03,3.67476,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.5178300000000005,3.4148699999999996,3.5948300000000004,3.1183799999999997
2016-04,3.5178300000000005,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.4148699999999996,4.41915,3.86364,3.4801900000000003
2016-05,3.4148699999999996,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,4.41915,3.5948300000000004,3.16993,1.8842299999999998
2016-06,4.41915,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.5948300000000004,3.86364,4.42237,2.37131
2016-07,3.5948300000000004,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.86364,3.16993,3.1183799999999997,2.8710000000000004
2016-08,3.86364,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.16993,4.42237,3.4801900000000003,1.57905
2016-09,3.16993,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,4.42237,3.1183799999999997,1.8842299999999998,1.7119799999999998
2016-10,4.42237,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.1183799999999997,3.4801900000000003,2.37131,2.1802
2016-11,3.1183799999999997,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,3.4801900000000003,1.8842299999999998,2.8710000000000004,1.17994
2016-12,3.4801900000000003,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,1.8842299999999998,2.37131,1.57905,1.5252
2016-13,1.8842299999999998,6.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,46.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,7.0,5.0,16.0,5.0,3.0,16.0,0.0,0.0,4.0,4.0,6.0,0.0,19.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,31.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,33.0,2.37131,2.8710000000000004,1.7119799999999998,0.392734
2016-14,2.37131,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,31.0,2.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,14.0,5.0,8.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,27.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,28.0,2.8710000000000004,1.57905,2.1802,0.5560189999999999
