date,maine_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu in maine,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,flu maine,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,maine cdc flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,maine cdc,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,flu map,treatment for flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-04,0.8865569999999999,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.15839,0.8998440000000001,0.883864,1.40088
2016-05,1.15839,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.8998440000000001,0.9208870000000001,0.903274,1.8066799999999998
2016-06,0.8998440000000001,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.9208870000000001,0.883864,1.1257,1.05263
2016-07,0.9208870000000001,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.883864,0.903274,1.95195,1.57875
2016-08,0.883864,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.903274,1.1257,1.40088,1.37094
2016-09,0.903274,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.1257,1.95195,1.8066799999999998,1.59865
2016-10,1.1257,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.95195,1.40088,1.05263,1.18756
2016-11,1.95195,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.40088,1.8066799999999998,1.57875,0.96324
2016-12,1.40088,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.8066799999999998,1.05263,1.37094,0.7199840000000001
2016-13,1.8066799999999998,19.0,0.0,28.0,0.0,0.0,34.0,0.0,34.0,0.0,78.0,0.0,0.0,39.0,0.0,3.0,57.0,11.0,4.0,0.0,4.0,7.0,13.0,0.0,0.0,7.0,14.0,9.0,9.0,9.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,7.0,0.0,45.0,0.0,0.0,8.0,19.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,21.0,58.0,10.0,12.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.05263,1.57875,1.59865,0.5169560000000001
2016-14,1.05263,10.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,7.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,42.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,61.0,1.57875,1.37094,1.18756,0.8412200000000001
2016-15,1.57875,10.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,7.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,42.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,61.0,1.37094,1.59865,0.96324,0.59778
2016-16,1.37094,10.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,7.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,42.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,61.0,1.59865,1.18756,0.7199840000000001,0.634115
2016-17,1.59865,10.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,7.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,42.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,61.0,1.18756,0.96324,0.5169560000000001,0.497512
2016-18,1.18756,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.96324,0.7199840000000001,0.8412200000000001,0.6991430000000001
2016-19,0.96324,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.7199840000000001,0.5169560000000001,0.59778,0.312419
2016-20,0.7199840000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.5169560000000001,0.8412200000000001,0.634115,0.436395
2016-21,0.5169560000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.8412200000000001,0.59778,0.497512,0.707651
2016-22,0.8412200000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.59778,0.634115,0.6991430000000001,0.531091
2016-23,0.59778,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.634115,0.497512,0.312419,0.442478
2016-24,0.634115,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.497512,0.6991430000000001,0.436395,0.47169799999999995
2016-25,0.497512,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.6991430000000001,0.312419,0.707651,0.57853
2016-26,0.6991430000000001,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.312419,0.436395,0.531091,0.43917399999999995
2016-27,0.312419,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.436395,0.707651,0.442478,0.44507399999999997
2016-28,0.436395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.707651,0.531091,0.47169799999999995,0.720461
2016-29,0.707651,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.531091,0.442478,0.57853,0.6794319999999999
2016-30,0.531091,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.442478,0.47169799999999995,0.43917399999999995,1.02916
2016-31,0.442478,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.47169799999999995,0.57853,0.44507399999999997,0.5965060000000001
2016-32,0.47169799999999995,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,5.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,10.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.57853,0.43917399999999995,0.720461,0.833484
2016-33,0.57853,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,5.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,10.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.43917399999999995,0.44507399999999997,0.6794319999999999,0.741152
2016-34,0.43917399999999995,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,5.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,10.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.44507399999999997,0.720461,1.02916,0.847302
