date,arizona_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,arizona flu,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-34,0.601662,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,16.0,0.0,0.0,1.0,1.0,91.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,8.0,2.0,0.0,17.0,0.0,4.0,0.0,0.0,37.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,39.0,0.0,0.0,5.0,9.0,9.0,10.0,0.0,38.0,0.0,0.0,15.0,0.0,5.0,5.0,16.0,4.0,3.0,20.0,3.0,0.0,0.0,0.0,66.0,8.0,0.0,12.0,40.0,0.0,9.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,5.0,7.0,5.0,0.0,10.0,14.0,20.0,12.0,12.0,25.0,0.0,4.0,0.0,97.0,0.9445549999999999,0.522004,0.560523,0.956952
2016-35,0.9445549999999999,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,16.0,0.0,0.0,1.0,1.0,91.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,8.0,2.0,0.0,17.0,0.0,4.0,0.0,0.0,37.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,39.0,0.0,0.0,5.0,9.0,9.0,10.0,0.0,38.0,0.0,0.0,15.0,0.0,5.0,5.0,16.0,4.0,3.0,20.0,3.0,0.0,0.0,0.0,66.0,8.0,0.0,12.0,40.0,0.0,9.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,5.0,7.0,5.0,0.0,10.0,14.0,20.0,12.0,12.0,25.0,0.0,4.0,0.0,97.0,0.522004,0.48537299999999994,0.686454,1.1723700000000001
2016-36,0.522004,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,32.0,0.0,0.0,0.0,2.0,40.0,3.0,2.0,0.0,0.0,18.0,5.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,5.0,0.0,30.0,5.0,5.0,5.0,9.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,5.0,25.0,14.0,25.0,6.0,2.0,36.0,2.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,41.0,0.0,8.0,8.0,12.0,0.0,77.0,0.0,1.0,9.0,5.0,14.0,0.0,0.0,13.0,17.0,17.0,18.0,21.0,6.0,0.0,4.0,4.0,53.0,0.48537299999999994,0.560523,1.23442,1.32646
2016-37,0.48537299999999994,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,32.0,0.0,0.0,0.0,2.0,40.0,3.0,2.0,0.0,0.0,18.0,5.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,5.0,0.0,30.0,5.0,5.0,5.0,9.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,5.0,25.0,14.0,25.0,6.0,2.0,36.0,2.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,41.0,0.0,8.0,8.0,12.0,0.0,77.0,0.0,1.0,9.0,5.0,14.0,0.0,0.0,13.0,17.0,17.0,18.0,21.0,6.0,0.0,4.0,4.0,53.0,0.560523,0.686454,0.872229,1.03275
2016-38,0.560523,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,32.0,0.0,0.0,0.0,2.0,40.0,3.0,2.0,0.0,0.0,18.0,5.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,5.0,0.0,30.0,5.0,5.0,5.0,9.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,5.0,25.0,14.0,25.0,6.0,2.0,36.0,2.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,41.0,0.0,8.0,8.0,12.0,0.0,77.0,0.0,1.0,9.0,5.0,14.0,0.0,0.0,13.0,17.0,17.0,18.0,21.0,6.0,0.0,4.0,4.0,53.0,0.686454,1.23442,0.956952,1.38904
2016-39,0.686454,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,32.0,0.0,0.0,0.0,2.0,40.0,3.0,2.0,0.0,0.0,18.0,5.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,5.0,0.0,30.0,5.0,5.0,5.0,9.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,5.0,25.0,14.0,25.0,6.0,2.0,36.0,2.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,41.0,0.0,8.0,8.0,12.0,0.0,77.0,0.0,1.0,9.0,5.0,14.0,0.0,0.0,13.0,17.0,17.0,18.0,21.0,6.0,0.0,4.0,4.0,53.0,1.23442,0.872229,1.1723700000000001,1.31857
2016-40,1.23442,19.0,0.0,22.0,21.0,0.0,0.0,0.0,4.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,18.0,45.0,29.0,0.0,14.0,0.0,4.0,20.0,9.0,24.0,2.0,4.0,25.0,3.0,0.0,0.0,0.0,58.0,8.0,0.0,19.0,29.0,0.0,20.0,8.0,8.0,0.0,68.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,16.0,10.0,13.0,0.0,18.0,18.0,6.0,7.0,4.0,70.0,0.872229,0.956952,1.32646,1.35026
2016-41,0.872229,19.0,0.0,22.0,21.0,0.0,0.0,0.0,4.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,18.0,45.0,29.0,0.0,14.0,0.0,4.0,20.0,9.0,24.0,2.0,4.0,25.0,3.0,0.0,0.0,0.0,58.0,8.0,0.0,19.0,29.0,0.0,20.0,8.0,8.0,0.0,68.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,16.0,10.0,13.0,0.0,18.0,18.0,6.0,7.0,4.0,70.0,0.956952,1.1723700000000001,1.03275,1.67818
2016-42,0.956952,19.0,0.0,22.0,21.0,0.0,0.0,0.0,4.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,18.0,45.0,29.0,0.0,14.0,0.0,4.0,20.0,9.0,24.0,2.0,4.0,25.0,3.0,0.0,0.0,0.0,58.0,8.0,0.0,19.0,29.0,0.0,20.0,8.0,8.0,0.0,68.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,16.0,10.0,13.0,0.0,18.0,18.0,6.0,7.0,4.0,70.0,1.1723700000000001,1.32646,1.38904,2.0297400000000003
2016-43,1.1723700000000001,19.0,0.0,22.0,21.0,0.0,0.0,0.0,4.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,18.0,45.0,29.0,0.0,14.0,0.0,4.0,20.0,9.0,24.0,2.0,4.0,25.0,3.0,0.0,0.0,0.0,58.0,8.0,0.0,19.0,29.0,0.0,20.0,8.0,8.0,0.0,68.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,16.0,10.0,13.0,0.0,18.0,18.0,6.0,7.0,4.0,70.0,1.32646,1.03275,1.31857,2.49073
2016-44,1.32646,19.0,0.0,22.0,21.0,0.0,0.0,0.0,4.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,22.0,5.0,0.0,0.0,0.0,9.0,18.0,45.0,29.0,0.0,14.0,0.0,4.0,20.0,9.0,24.0,2.0,4.0,25.0,3.0,0.0,0.0,0.0,58.0,8.0,0.0,19.0,29.0,0.0,20.0,8.0,8.0,0.0,68.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,16.0,10.0,13.0,0.0,18.0,18.0,6.0,7.0,4.0,70.0,1.03275,1.38904,1.35026,2.53802
2016-45,1.03275,18.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,6.0,15.0,15.0,0.0,0.0,0.0,1.0,67.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,21.0,5.0,4.0,31.0,4.0,0.0,0.0,11.0,44.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,0.0,22.0,0.0,5.0,7.0,0.0,9.0,26.0,13.0,28.0,14.0,0.0,28.0,4.0,17.0,17.0,19.0,5.0,2.0,15.0,3.0,0.0,0.0,0.0,62.0,4.0,6.0,11.0,21.0,0.0,16.0,0.0,8.0,0.0,79.0,0.0,0.0,7.0,0.0,15.0,0.0,6.0,38.0,22.0,13.0,23.0,40.0,6.0,0.0,11.0,4.0,53.0,1.38904,1.31857,1.67818,2.3799
2016-46,1.38904,18.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,6.0,15.0,15.0,0.0,0.0,0.0,1.0,67.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,21.0,5.0,4.0,31.0,4.0,0.0,0.0,11.0,44.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,0.0,22.0,0.0,5.0,7.0,0.0,9.0,26.0,13.0,28.0,14.0,0.0,28.0,4.0,17.0,17.0,19.0,5.0,2.0,15.0,3.0,0.0,0.0,0.0,62.0,4.0,6.0,11.0,21.0,0.0,16.0,0.0,8.0,0.0,79.0,0.0,0.0,7.0,0.0,15.0,0.0,6.0,38.0,22.0,13.0,23.0,40.0,6.0,0.0,11.0,4.0,53.0,1.31857,1.35026,2.0297400000000003,2.07138
2016-47,1.31857,18.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,6.0,15.0,15.0,0.0,0.0,0.0,1.0,67.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,21.0,5.0,4.0,31.0,4.0,0.0,0.0,11.0,44.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,0.0,22.0,0.0,5.0,7.0,0.0,9.0,26.0,13.0,28.0,14.0,0.0,28.0,4.0,17.0,17.0,19.0,5.0,2.0,15.0,3.0,0.0,0.0,0.0,62.0,4.0,6.0,11.0,21.0,0.0,16.0,0.0,8.0,0.0,79.0,0.0,0.0,7.0,0.0,15.0,0.0,6.0,38.0,22.0,13.0,23.0,40.0,6.0,0.0,11.0,4.0,53.0,1.35026,1.67818,2.49073,2.4361900000000003
2016-48,1.35026,18.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,6.0,15.0,15.0,0.0,0.0,0.0,1.0,67.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,21.0,5.0,4.0,31.0,4.0,0.0,0.0,11.0,44.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,0.0,22.0,0.0,5.0,7.0,0.0,9.0,26.0,13.0,28.0,14.0,0.0,28.0,4.0,17.0,17.0,19.0,5.0,2.0,15.0,3.0,0.0,0.0,0.0,62.0,4.0,6.0,11.0,21.0,0.0,16.0,0.0,8.0,0.0,79.0,0.0,0.0,7.0,0.0,15.0,0.0,6.0,38.0,22.0,13.0,23.0,40.0,6.0,0.0,11.0,4.0,53.0,1.67818,2.0297400000000003,2.53802,2.19555
2016-49,1.67818,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.0297400000000003,2.49073,2.3799,2.44798
2016-50,2.0297400000000003,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.49073,2.53802,2.07138,2.4757
2016-51,2.49073,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.53802,2.3799,2.4361900000000003,2.29842
2016-52,2.53802,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.3799,2.07138,2.19555,2.5321
2017-01,2.3799,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.07138,2.4361900000000003,2.44798,2.75203
2017-02,2.07138,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.4361900000000003,2.19555,2.4757,2.49154
2017-03,2.4361900000000003,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.19555,2.44798,2.29842,2.19247
2017-04,2.19555,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.44798,2.4757,2.5321,2.22293
2017-05,2.44798,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.4757,2.29842,2.75203,2.36382
2017-06,2.4757,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.29842,2.5321,2.49154,2.38246
2017-07,2.29842,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.5321,2.75203,2.19247,1.9837099999999999
2017-08,2.5321,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.75203,2.49154,2.22293,2.0602
2017-09,2.75203,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.49154,2.19247,2.36382,2.80205
2017-10,2.49154,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.19247,2.22293,2.38246,2.26228
2017-11,2.19247,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.22293,2.36382,1.9837099999999999,1.9224299999999999
2017-12,2.22293,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.36382,2.38246,2.0602,2.15922
2017-13,2.36382,18.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,4.0,14.0,22.0,0.0,29.0,0.0,1.0,49.0,8.0,4.0,0.0,0.0,19.0,4.0,0.0,24.0,5.0,11.0,26.0,0.0,4.0,0.0,11.0,54.0,7.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,5.0,0.0,53.0,14.0,5.0,14.0,0.0,25.0,17.0,17.0,47.0,13.0,13.0,0.0,4.0,29.0,6.0,31.0,9.0,2.0,4.0,6.0,0.0,0.0,0.0,75.0,5.0,0.0,28.0,43.0,7.0,26.0,7.0,15.0,0.0,95.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,27.0,6.0,12.0,22.0,24.0,19.0,5.0,7.0,5.0,55.0,2.38246,1.9837099999999999,2.80205,2.1029299999999997
