date,north_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,cdc,type a influenza,influenza incubation period,thermoscan,how to treat the flu,nc flu,how long does the flu last,flu virus,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,cdc flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2012-04,1.0445,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.05287,1.2901200000000002,1.70918,1.2909700000000002
2012-05,1.05287,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.2901200000000002,1.32649,1.5212299999999999,0.8831979999999999
2012-06,1.2901200000000002,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.32649,1.70918,1.6367399999999999,1.10951
2012-07,1.32649,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.70918,1.5212299999999999,0.902817,0.90855
2012-08,1.70918,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.5212299999999999,1.6367399999999999,1.2909700000000002,0.793651
2012-09,1.5212299999999999,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.6367399999999999,0.902817,0.8831979999999999,0.746526
2012-10,1.6367399999999999,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,0.902817,1.2909700000000002,1.10951,0.622895
2012-11,0.902817,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.2909700000000002,0.8831979999999999,0.90855,0.56752
2012-12,1.2909700000000002,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,0.8831979999999999,1.10951,0.793651,0.508067
2012-13,0.8831979999999999,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,43.0,1.0,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,4.0,21.0,0.0,0.0,10.0,3.0,3.0,12.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,7.0,45.0,0.0,3.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,63.0,1.10951,0.90855,0.746526,0.213955
2012-14,1.10951,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,15.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,38.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,50.0,0.90855,0.793651,0.622895,1.01537
2012-15,0.90855,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,15.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,38.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,50.0,0.793651,0.746526,0.56752,0.828189
2012-16,0.793651,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,15.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,38.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,50.0,0.746526,0.622895,0.508067,0.744096
2012-17,0.746526,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,15.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,38.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,50.0,0.622895,0.56752,0.213955,0.715033
2012-18,0.622895,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,39.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,15.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,38.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,50.0,0.56752,0.508067,1.01537,0.7057640000000001
2012-19,0.56752,3.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,10.0,5.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,42.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,50.0,0.508067,0.213955,0.828189,0.8918860000000001
2012-20,0.508067,3.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,10.0,5.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,42.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,50.0,0.213955,1.01537,0.744096,0.849009
2012-21,0.213955,3.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,10.0,5.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,42.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,50.0,1.01537,0.828189,0.715033,0.761937
2012-22,1.01537,3.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,10.0,5.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,42.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,50.0,0.828189,0.744096,0.7057640000000001,0.9168700000000001
2012-23,0.828189,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,37.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,14.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,8.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,11.0,10.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,53.0,0.744096,0.715033,0.8918860000000001,0.0652884
2012-24,0.744096,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,37.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,14.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,8.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,11.0,10.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,53.0,0.715033,0.7057640000000001,0.849009,0.719548
2012-25,0.715033,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,37.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,14.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,8.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,11.0,10.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,53.0,0.7057640000000001,0.8918860000000001,0.761937,0.689545
2012-26,0.7057640000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,37.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,14.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,8.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,11.0,10.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,53.0,0.8918860000000001,0.849009,0.9168700000000001,0.600223
2012-27,0.8918860000000001,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,32.0,0.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,46.0,0.849009,0.761937,0.0652884,0.8326620000000001
2012-28,0.849009,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,32.0,0.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,46.0,0.761937,0.9168700000000001,0.719548,0.7101569999999999
2012-29,0.761937,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,32.0,0.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,46.0,0.9168700000000001,0.0652884,0.689545,0.895777
2012-30,0.9168700000000001,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,32.0,0.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,46.0,0.0652884,0.719548,0.600223,0.939926
2012-31,0.0652884,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,6.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,2.0,32.0,0.0,3.0,2.0,4.0,0.0,5.0,0.0,3.0,3.0,46.0,0.719548,0.689545,0.8326620000000001,1.00538
2012-32,0.719548,10.0,0.0,18.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,1.0,45.0,3.0,3.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,9.0,0.0,0.0,16.0,5.0,0.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,9.0,3.0,7.0,23.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,20.0,5.0,5.0,5.0,5.0,0.0,3.0,11.0,3.0,5.0,0.0,4.0,2.0,71.0,0.0,6.0,2.0,5.0,14.0,9.0,0.0,0.0,0.0,66.0,0.689545,0.600223,0.7101569999999999,0.733066
2012-33,0.689545,10.0,0.0,18.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,1.0,45.0,3.0,3.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,9.0,0.0,0.0,16.0,5.0,0.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,9.0,3.0,7.0,23.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,20.0,5.0,5.0,5.0,5.0,0.0,3.0,11.0,3.0,5.0,0.0,4.0,2.0,71.0,0.0,6.0,2.0,5.0,14.0,9.0,0.0,0.0,0.0,66.0,0.600223,0.8326620000000001,0.895777,0.615732
2012-34,0.600223,10.0,0.0,18.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,1.0,45.0,3.0,3.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,9.0,0.0,0.0,16.0,5.0,0.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,9.0,3.0,7.0,23.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,20.0,5.0,5.0,5.0,5.0,0.0,3.0,11.0,3.0,5.0,0.0,4.0,2.0,71.0,0.0,6.0,2.0,5.0,14.0,9.0,0.0,0.0,0.0,66.0,0.8326620000000001,0.7101569999999999,0.939926,0.743172
