date,indiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,indiana flu,high fever,flu in indiana,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,cold,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2014-34,0.39806199999999997,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,59.0,8.0,15.0,0.0,8.0,12.0,0.0,0.0,3.0,9.0,3.0,5.0,0.0,6.0,6.0,6.0,28.0,51.0,0.0,11.0,11.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,29.0,11.0,5.0,5.0,0.0,6.0,9.0,13.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,8.0,40.0,0.0,1.0,0.0,64.0,5.0,0.0,10.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,13.0,0.0,0.0,0.0,18.0,18.0,10.0,30.0,10.0,10.0,0.0,0.0,48.0,0.369004
2014-35,0.369004,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,59.0,8.0,15.0,0.0,8.0,12.0,0.0,0.0,3.0,9.0,3.0,5.0,0.0,6.0,6.0,6.0,28.0,51.0,0.0,11.0,11.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,29.0,11.0,5.0,5.0,0.0,6.0,9.0,13.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,8.0,40.0,0.0,1.0,0.0,64.0,5.0,0.0,10.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,13.0,0.0,0.0,0.0,18.0,18.0,10.0,30.0,10.0,10.0,0.0,0.0,48.0,0.47424399999999994
2014-36,0.47424399999999994,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,59.0,8.0,15.0,0.0,8.0,12.0,0.0,0.0,3.0,9.0,3.0,5.0,0.0,6.0,6.0,6.0,28.0,51.0,0.0,11.0,11.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,29.0,11.0,5.0,5.0,0.0,6.0,9.0,13.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,8.0,40.0,0.0,1.0,0.0,64.0,5.0,0.0,10.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,13.0,0.0,0.0,0.0,18.0,18.0,10.0,30.0,10.0,10.0,0.0,0.0,48.0,0.484922
2014-37,0.484922,26.0,0.0,29.0,29.0,29.0,18.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,29.0,15.0,0.0,7.0,7.0,1.0,0.0,3.0,9.0,3.0,6.0,0.0,6.0,0.0,0.0,25.0,78.0,11.0,11.0,11.0,61.0,0.0,0.0,1.0,6.0,4.0,0.0,24.0,13.0,5.0,5.0,0.0,0.0,6.0,19.0,0.0,6.0,9.0,0.0,47.0,8.0,16.0,8.0,48.0,43.0,0.0,1.0,0.0,76.0,0.0,0.0,10.0,0.0,12.0,0.0,16.0,0.0,12.0,24.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,17.0,17.0,13.0,0.0,10.0,20.0,10.0,0.0,0.0,100.0,0.585097
2014-38,0.585097,26.0,0.0,29.0,29.0,29.0,18.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,29.0,15.0,0.0,7.0,7.0,1.0,0.0,3.0,9.0,3.0,6.0,0.0,6.0,0.0,0.0,25.0,78.0,11.0,11.0,11.0,61.0,0.0,0.0,1.0,6.0,4.0,0.0,24.0,13.0,5.0,5.0,0.0,0.0,6.0,19.0,0.0,6.0,9.0,0.0,47.0,8.0,16.0,8.0,48.0,43.0,0.0,1.0,0.0,76.0,0.0,0.0,10.0,0.0,12.0,0.0,16.0,0.0,12.0,24.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,17.0,17.0,13.0,0.0,10.0,20.0,10.0,0.0,0.0,100.0,0.459297
2014-39,0.459297,26.0,0.0,29.0,29.0,29.0,18.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,29.0,15.0,0.0,7.0,7.0,1.0,0.0,3.0,9.0,3.0,6.0,0.0,6.0,0.0,0.0,25.0,78.0,11.0,11.0,11.0,61.0,0.0,0.0,1.0,6.0,4.0,0.0,24.0,13.0,5.0,5.0,0.0,0.0,6.0,19.0,0.0,6.0,9.0,0.0,47.0,8.0,16.0,8.0,48.0,43.0,0.0,1.0,0.0,76.0,0.0,0.0,10.0,0.0,12.0,0.0,16.0,0.0,12.0,24.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,17.0,17.0,13.0,0.0,10.0,20.0,10.0,0.0,0.0,100.0,0.514369
2014-40,0.514369,26.0,0.0,29.0,29.0,29.0,18.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,29.0,15.0,0.0,7.0,7.0,1.0,0.0,3.0,9.0,3.0,6.0,0.0,6.0,0.0,0.0,25.0,78.0,11.0,11.0,11.0,61.0,0.0,0.0,1.0,6.0,4.0,0.0,24.0,13.0,5.0,5.0,0.0,0.0,6.0,19.0,0.0,6.0,9.0,0.0,47.0,8.0,16.0,8.0,48.0,43.0,0.0,1.0,0.0,76.0,0.0,0.0,10.0,0.0,12.0,0.0,16.0,0.0,12.0,24.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,17.0,17.0,13.0,0.0,10.0,20.0,10.0,0.0,0.0,100.0,0.7919970000000001
2014-41,0.7919970000000001,18.0,0.0,31.0,30.0,30.0,10.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,54.0,23.0,23.0,0.0,0.0,9.0,0.0,0.0,1.0,14.0,6.0,11.0,6.0,10.0,0.0,13.0,35.0,69.0,11.0,12.0,12.0,31.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,24.0,16.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,9.0,0.0,42.0,0.0,8.0,0.0,8.0,54.0,1.0,1.0,0.0,38.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,12.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,9.0,9.0,9.0,14.0,10.0,31.0,21.0,0.0,15.0,0.0,60.0,0.6880470000000001
2014-42,0.6880470000000001,18.0,0.0,31.0,30.0,30.0,10.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,54.0,23.0,23.0,0.0,0.0,9.0,0.0,0.0,1.0,14.0,6.0,11.0,6.0,10.0,0.0,13.0,35.0,69.0,11.0,12.0,12.0,31.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,24.0,16.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,9.0,0.0,42.0,0.0,8.0,0.0,8.0,54.0,1.0,1.0,0.0,38.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,12.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,9.0,9.0,9.0,14.0,10.0,31.0,21.0,0.0,15.0,0.0,60.0,0.755814
2014-43,0.755814,18.0,0.0,31.0,30.0,30.0,10.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,54.0,23.0,23.0,0.0,0.0,9.0,0.0,0.0,1.0,14.0,6.0,11.0,6.0,10.0,0.0,13.0,35.0,69.0,11.0,12.0,12.0,31.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,24.0,16.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,9.0,0.0,42.0,0.0,8.0,0.0,8.0,54.0,1.0,1.0,0.0,38.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,12.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,9.0,9.0,9.0,14.0,10.0,31.0,21.0,0.0,15.0,0.0,60.0,0.6946640000000001
2014-44,0.6946640000000001,18.0,0.0,31.0,30.0,30.0,10.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,54.0,23.0,23.0,0.0,0.0,9.0,0.0,0.0,1.0,14.0,6.0,11.0,6.0,10.0,0.0,13.0,35.0,69.0,11.0,12.0,12.0,31.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,24.0,16.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,9.0,0.0,42.0,0.0,8.0,0.0,8.0,54.0,1.0,1.0,0.0,38.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,12.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,9.0,9.0,9.0,14.0,10.0,31.0,21.0,0.0,15.0,0.0,60.0,0.829048
2014-45,0.829048,42.0,31.0,78.0,0.0,47.0,47.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,68.0,79.0,31.0,0.0,8.0,29.0,1.0,0.0,13.0,51.0,3.0,13.0,3.0,20.0,20.0,7.0,79.0,95.0,0.0,24.0,47.0,27.0,0.0,1.0,1.0,5.0,5.0,0.0,28.0,30.0,22.0,6.0,0.0,7.0,0.0,13.0,47.0,9.0,6.0,6.0,75.0,0.0,42.0,0.0,51.0,56.0,1.0,3.0,1.0,55.0,16.0,16.0,52.0,5.0,10.0,0.0,50.0,0.0,0.0,70.0,0.0,51.0,0.0,11.0,28.0,7.0,10.0,68.0,0.0,18.0,56.0,51.0,70.0,0.0,32.0,42.0,0.0,5.0,5.0,76.0,1.03026
2014-46,1.03026,42.0,31.0,78.0,0.0,47.0,47.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,68.0,79.0,31.0,0.0,8.0,29.0,1.0,0.0,13.0,51.0,3.0,13.0,3.0,20.0,20.0,7.0,79.0,95.0,0.0,24.0,47.0,27.0,0.0,1.0,1.0,5.0,5.0,0.0,28.0,30.0,22.0,6.0,0.0,7.0,0.0,13.0,47.0,9.0,6.0,6.0,75.0,0.0,42.0,0.0,51.0,56.0,1.0,3.0,1.0,55.0,16.0,16.0,52.0,5.0,10.0,0.0,50.0,0.0,0.0,70.0,0.0,51.0,0.0,11.0,28.0,7.0,10.0,68.0,0.0,18.0,56.0,51.0,70.0,0.0,32.0,42.0,0.0,5.0,5.0,76.0,1.8679700000000001
2014-47,1.8679700000000001,42.0,31.0,78.0,0.0,47.0,47.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,68.0,79.0,31.0,0.0,8.0,29.0,1.0,0.0,13.0,51.0,3.0,13.0,3.0,20.0,20.0,7.0,79.0,95.0,0.0,24.0,47.0,27.0,0.0,1.0,1.0,5.0,5.0,0.0,28.0,30.0,22.0,6.0,0.0,7.0,0.0,13.0,47.0,9.0,6.0,6.0,75.0,0.0,42.0,0.0,51.0,56.0,1.0,3.0,1.0,55.0,16.0,16.0,52.0,5.0,10.0,0.0,50.0,0.0,0.0,70.0,0.0,51.0,0.0,11.0,28.0,7.0,10.0,68.0,0.0,18.0,56.0,51.0,70.0,0.0,32.0,42.0,0.0,5.0,5.0,76.0,2.31533
2014-48,2.31533,42.0,31.0,78.0,0.0,47.0,47.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,68.0,79.0,31.0,0.0,8.0,29.0,1.0,0.0,13.0,51.0,3.0,13.0,3.0,20.0,20.0,7.0,79.0,95.0,0.0,24.0,47.0,27.0,0.0,1.0,1.0,5.0,5.0,0.0,28.0,30.0,22.0,6.0,0.0,7.0,0.0,13.0,47.0,9.0,6.0,6.0,75.0,0.0,42.0,0.0,51.0,56.0,1.0,3.0,1.0,55.0,16.0,16.0,52.0,5.0,10.0,0.0,50.0,0.0,0.0,70.0,0.0,51.0,0.0,11.0,28.0,7.0,10.0,68.0,0.0,18.0,56.0,51.0,70.0,0.0,32.0,42.0,0.0,5.0,5.0,76.0,3.45071
2014-49,3.45071,42.0,31.0,78.0,0.0,47.0,47.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,68.0,79.0,31.0,0.0,8.0,29.0,1.0,0.0,13.0,51.0,3.0,13.0,3.0,20.0,20.0,7.0,79.0,95.0,0.0,24.0,47.0,27.0,0.0,1.0,1.0,5.0,5.0,0.0,28.0,30.0,22.0,6.0,0.0,7.0,0.0,13.0,47.0,9.0,6.0,6.0,75.0,0.0,42.0,0.0,51.0,56.0,1.0,3.0,1.0,55.0,16.0,16.0,52.0,5.0,10.0,0.0,50.0,0.0,0.0,70.0,0.0,51.0,0.0,11.0,28.0,7.0,10.0,68.0,0.0,18.0,56.0,51.0,70.0,0.0,32.0,42.0,0.0,5.0,5.0,76.0,5.63278
2014-50,5.63278,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,7.043939999999999
2014-51,7.043939999999999,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,8.96499
2014-52,8.96499,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,5.2339
2015-01,5.2339,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,3.4089300000000002
2015-02,3.4089300000000002,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,3.31008
2015-03,3.31008,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.99163
2015-04,1.99163,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.77683
2015-05,1.77683,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,2.11786
2015-06,2.11786,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.9282299999999999
2015-07,1.9282299999999999,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.5212700000000001
2015-08,1.5212700000000001,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.25375
2015-09,1.25375,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.39993
2015-10,1.39993,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,2.0672200000000003
2015-11,2.0672200000000003,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.6775
2015-12,1.6775,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.28052
2015-13,1.28052,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.40811
2015-14,1.40811,16.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,1.0,20.0,7.0,3.0,0.0,0.0,14.0,7.0,20.0,43.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,23.0,6.0,11.0,0.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,51.0,17.0,0.0,0.0,44.0,49.0,0.0,2.0,0.0,8.0,5.0,11.0,11.0,0.0,5.0,0.0,33.0,13.0,13.0,26.0,0.0,0.0,0.0,6.0,23.0,7.0,7.0,14.0,7.0,0.0,29.0,19.0,48.0,11.0,33.0,0.0,0.0,5.0,5.0,37.0,1.33264
