date,mississippi_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,flu mississippi,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,type a flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2012-24,2.8424400000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93061
2012-25,1.93061,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5489900000000003
2012-26,2.5489900000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21041
2012-27,2.21041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,2.04362
2012-28,2.04362,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,2.06145
2012-29,2.06145,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,2.7747599999999997
2012-30,2.7747599999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,3.3414099999999998
2012-31,3.3414099999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,2.56314
2012-32,2.56314,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0293799999999997
2012-33,2.0293799999999997,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.3271900000000003
2012-34,2.3271900000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.83371
2012-35,2.83371,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.4003799999999997
2012-36,2.4003799999999997,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,11.0,5.0,0.0,13.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,9.0,0.0,11.0,0.0,0.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,35.0,35.0,0.0,2.16875
2012-37,2.16875,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,11.0,5.0,0.0,13.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,9.0,0.0,11.0,0.0,0.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,35.0,35.0,0.0,2.93781
2012-38,2.93781,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,11.0,5.0,0.0,13.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,9.0,0.0,11.0,0.0,0.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,35.0,35.0,0.0,3.18698
2012-39,3.18698,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,11.0,5.0,0.0,13.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,9.0,0.0,11.0,0.0,0.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,35.0,35.0,0.0,3.24119
2012-40,3.24119,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,3.0,0.0,0.0,10.0,11.0,5.0,0.0,13.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,18.0,0.0,31.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,9.0,0.0,11.0,0.0,0.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,35.0,35.0,0.0,3.5398199999999997
2012-41,3.5398199999999997,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,22.0,0.0,2.0,57.0,10.0,3.0,0.0,0.0,16.0,19.0,5.0,0.0,20.0,5.0,16.0,33.0,16.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,18.0,17.0,21.0,0.0,0.0,3.0,30.0,0.0,0.0,30.0,20.0,0.0,21.0,20.0,14.0,0.0,27.0,0.0,25.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,11.0,21.0,10.0,21.0,0.0,15.0,0.0,46.0,0.0,19.0,0.0,19.0,0.0,3.0,9.0,18.0,0.0,0.0,10.0,0.0,0.0,19.0,19.0,13.0,0.0,8.0,8.0,0.0,0.0,35.0,0.0,0.0,3.8453
2012-42,3.8453,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,22.0,0.0,2.0,57.0,10.0,3.0,0.0,0.0,16.0,19.0,5.0,0.0,20.0,5.0,16.0,33.0,16.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,18.0,17.0,21.0,0.0,0.0,3.0,30.0,0.0,0.0,30.0,20.0,0.0,21.0,20.0,14.0,0.0,27.0,0.0,25.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,11.0,21.0,10.0,21.0,0.0,15.0,0.0,46.0,0.0,19.0,0.0,19.0,0.0,3.0,9.0,18.0,0.0,0.0,10.0,0.0,0.0,19.0,19.0,13.0,0.0,8.0,8.0,0.0,0.0,35.0,0.0,0.0,4.11831
2012-43,4.11831,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,22.0,0.0,2.0,57.0,10.0,3.0,0.0,0.0,16.0,19.0,5.0,0.0,20.0,5.0,16.0,33.0,16.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,18.0,17.0,21.0,0.0,0.0,3.0,30.0,0.0,0.0,30.0,20.0,0.0,21.0,20.0,14.0,0.0,27.0,0.0,25.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,11.0,21.0,10.0,21.0,0.0,15.0,0.0,46.0,0.0,19.0,0.0,19.0,0.0,3.0,9.0,18.0,0.0,0.0,10.0,0.0,0.0,19.0,19.0,13.0,0.0,8.0,8.0,0.0,0.0,35.0,0.0,0.0,4.32281
2012-44,4.32281,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,22.0,0.0,2.0,57.0,10.0,3.0,0.0,0.0,16.0,19.0,5.0,0.0,20.0,5.0,16.0,33.0,16.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,18.0,17.0,21.0,0.0,0.0,3.0,30.0,0.0,0.0,30.0,20.0,0.0,21.0,20.0,14.0,0.0,27.0,0.0,25.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,11.0,21.0,10.0,21.0,0.0,15.0,0.0,46.0,0.0,19.0,0.0,19.0,0.0,3.0,9.0,18.0,0.0,0.0,10.0,0.0,0.0,19.0,19.0,13.0,0.0,8.0,8.0,0.0,0.0,35.0,0.0,0.0,5.37964
2012-45,5.37964,38.0,0.0,100.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,44.0,0.0,3.0,50.0,27.0,13.0,0.0,0.0,48.0,41.0,0.0,0.0,54.0,8.0,16.0,25.0,0.0,0.0,0.0,0.0,36.0,12.0,36.0,36.0,35.0,90.0,39.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,21.0,0.0,0.0,0.0,34.0,14.0,27.0,14.0,0.0,0.0,0.0,25.0,37.0,55.0,18.0,55.0,22.0,0.0,59.0,21.0,0.0,54.0,15.0,61.0,0.0,29.0,20.0,0.0,6.0,3.0,12.0,55.0,0.0,10.0,42.0,0.0,13.0,38.0,25.0,13.0,0.0,8.0,24.0,8.0,0.0,89.0,35.0,36.0,6.5072800000000015
2012-46,6.5072800000000015,38.0,0.0,100.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,44.0,0.0,3.0,50.0,27.0,13.0,0.0,0.0,48.0,41.0,0.0,0.0,54.0,8.0,16.0,25.0,0.0,0.0,0.0,0.0,36.0,12.0,36.0,36.0,35.0,90.0,39.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,21.0,0.0,0.0,0.0,34.0,14.0,27.0,14.0,0.0,0.0,0.0,25.0,37.0,55.0,18.0,55.0,22.0,0.0,59.0,21.0,0.0,54.0,15.0,61.0,0.0,29.0,20.0,0.0,6.0,3.0,12.0,55.0,0.0,10.0,42.0,0.0,13.0,38.0,25.0,13.0,0.0,8.0,24.0,8.0,0.0,89.0,35.0,36.0,8.56248
2012-47,8.56248,38.0,0.0,100.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,44.0,0.0,3.0,50.0,27.0,13.0,0.0,0.0,48.0,41.0,0.0,0.0,54.0,8.0,16.0,25.0,0.0,0.0,0.0,0.0,36.0,12.0,36.0,36.0,35.0,90.0,39.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,21.0,0.0,0.0,0.0,34.0,14.0,27.0,14.0,0.0,0.0,0.0,25.0,37.0,55.0,18.0,55.0,22.0,0.0,59.0,21.0,0.0,54.0,15.0,61.0,0.0,29.0,20.0,0.0,6.0,3.0,12.0,55.0,0.0,10.0,42.0,0.0,13.0,38.0,25.0,13.0,0.0,8.0,24.0,8.0,0.0,89.0,35.0,36.0,6.95423
2012-48,6.95423,38.0,0.0,100.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,44.0,0.0,3.0,50.0,27.0,13.0,0.0,0.0,48.0,41.0,0.0,0.0,54.0,8.0,16.0,25.0,0.0,0.0,0.0,0.0,36.0,12.0,36.0,36.0,35.0,90.0,39.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,21.0,0.0,0.0,0.0,34.0,14.0,27.0,14.0,0.0,0.0,0.0,25.0,37.0,55.0,18.0,55.0,22.0,0.0,59.0,21.0,0.0,54.0,15.0,61.0,0.0,29.0,20.0,0.0,6.0,3.0,12.0,55.0,0.0,10.0,42.0,0.0,13.0,38.0,25.0,13.0,0.0,8.0,24.0,8.0,0.0,89.0,35.0,36.0,8.21743
2012-49,8.21743,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,3.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641630000000001
2012-50,8.641630000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,3.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2534
2012-51,13.2534,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,3.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5652
2012-52,11.5652,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,3.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.143239999999999
2013-01,8.143239999999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,6.701860000000001
2013-02,6.701860000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,6.0941199999999975
2013-03,6.0941199999999975,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.95498
2013-04,5.95498,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.44546
2013-05,5.44546,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.19833
