date,michigan_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,michigan flu,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,flu in michigan,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2012-20,0.746057,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,30.0,4.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,32.0,0.0,0.0,29.0,0.0,2.0,2.0,16.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.531247,0.569692,0.54594,0.588443
2012-21,0.531247,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,30.0,4.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,32.0,0.0,0.0,29.0,0.0,2.0,2.0,16.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.569692,0.549048,0.642317,0.43683999999999995
2012-22,0.569692,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,30.0,4.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,32.0,0.0,0.0,29.0,0.0,2.0,2.0,16.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.549048,0.54594,0.178498,0.513141
2012-23,0.549048,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,51.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,29.0,5.0,5.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,25.0,0.0,11.0,33.0,11.0,0.0,3.0,13.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,63.0,6.0,11.0,6.0,11.0,8.0,0.0,0.0,0.0,15.0,0.0,7.0,25.0,0.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,12.0,0.0,0.0,0.54594,0.642317,0.828325,0.541191
2012-24,0.54594,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,51.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,29.0,5.0,5.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,25.0,0.0,11.0,33.0,11.0,0.0,3.0,13.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,63.0,6.0,11.0,6.0,11.0,8.0,0.0,0.0,0.0,15.0,0.0,7.0,25.0,0.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,12.0,0.0,0.0,0.642317,0.178498,0.588443,0.356158
2012-25,0.642317,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,51.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,29.0,5.0,5.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,25.0,0.0,11.0,33.0,11.0,0.0,3.0,13.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,63.0,6.0,11.0,6.0,11.0,8.0,0.0,0.0,0.0,15.0,0.0,7.0,25.0,0.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,12.0,0.0,0.0,0.178498,0.828325,0.43683999999999995,0.5096970000000001
2012-26,0.178498,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,51.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,29.0,5.0,5.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,25.0,0.0,11.0,33.0,11.0,0.0,3.0,13.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,63.0,6.0,11.0,6.0,11.0,8.0,0.0,0.0,0.0,15.0,0.0,7.0,25.0,0.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,12.0,0.0,0.0,0.828325,0.588443,0.513141,0.589864
2012-27,0.828325,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,26.0,4.0,3.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,11.0,27.0,0.0,0.0,3.0,13.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,4.0,26.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.588443,0.43683999999999995,0.541191,0.503889
2012-28,0.588443,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,26.0,4.0,3.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,11.0,27.0,0.0,0.0,3.0,13.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,4.0,26.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.43683999999999995,0.513141,0.356158,0.6184069999999999
2012-29,0.43683999999999995,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,26.0,4.0,3.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,11.0,27.0,0.0,0.0,3.0,13.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,4.0,26.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.513141,0.541191,0.5096970000000001,0.45680200000000004
2012-30,0.513141,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,26.0,4.0,3.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,11.0,27.0,0.0,0.0,3.0,13.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,4.0,26.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.541191,0.356158,0.589864,0.5433399999999999
2012-31,0.541191,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,26.0,4.0,3.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,11.0,27.0,0.0,0.0,3.0,13.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,4.0,26.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.356158,0.5096970000000001,0.503889,0.304569
2012-32,0.356158,15.0,15.0,0.0,15.0,15.0,7.0,1.0,0.0,1.0,31.0,2.0,5.0,0.0,0.0,0.0,1.0,37.0,6.0,6.0,11.0,0.0,11.0,8.0,0.0,0.0,2.0,14.0,4.0,6.0,8.0,12.0,0.0,0.0,5.0,55.0,5.0,0.0,1.0,25.0,0.0,0.0,10.0,14.0,0.0,10.0,9.0,28.0,23.0,0.0,8.0,0.0,0.0,22.0,1.0,1.0,1.0,33.0,0.0,0.0,63.0,10.0,1.0,2.0,9.0,3.0,10.0,21.0,2.0,0.0,0.0,6.0,6.0,0.0,66.0,5.0,0.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,3.0,4.0,0.0,7.0,10.0,7.0,0.0,12.0,12.0,0.0,0.5096970000000001,0.589864,0.6184069999999999,0.849218
2012-33,0.5096970000000001,15.0,15.0,0.0,15.0,15.0,7.0,1.0,0.0,1.0,31.0,2.0,5.0,0.0,0.0,0.0,1.0,37.0,6.0,6.0,11.0,0.0,11.0,8.0,0.0,0.0,2.0,14.0,4.0,6.0,8.0,12.0,0.0,0.0,5.0,55.0,5.0,0.0,1.0,25.0,0.0,0.0,10.0,14.0,0.0,10.0,9.0,28.0,23.0,0.0,8.0,0.0,0.0,22.0,1.0,1.0,1.0,33.0,0.0,0.0,63.0,10.0,1.0,2.0,9.0,3.0,10.0,21.0,2.0,0.0,0.0,6.0,6.0,0.0,66.0,5.0,0.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,3.0,4.0,0.0,7.0,10.0,7.0,0.0,12.0,12.0,0.0,0.589864,0.503889,0.45680200000000004,0.923707
2012-34,0.589864,15.0,15.0,0.0,15.0,15.0,7.0,1.0,0.0,1.0,31.0,2.0,5.0,0.0,0.0,0.0,1.0,37.0,6.0,6.0,11.0,0.0,11.0,8.0,0.0,0.0,2.0,14.0,4.0,6.0,8.0,12.0,0.0,0.0,5.0,55.0,5.0,0.0,1.0,25.0,0.0,0.0,10.0,14.0,0.0,10.0,9.0,28.0,23.0,0.0,8.0,0.0,0.0,22.0,1.0,1.0,1.0,33.0,0.0,0.0,63.0,10.0,1.0,2.0,9.0,3.0,10.0,21.0,2.0,0.0,0.0,6.0,6.0,0.0,66.0,5.0,0.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,3.0,4.0,0.0,7.0,10.0,7.0,0.0,12.0,12.0,0.0,0.503889,0.6184069999999999,0.5433399999999999,1.00627
2012-35,0.503889,15.0,15.0,0.0,15.0,15.0,7.0,1.0,0.0,1.0,31.0,2.0,5.0,0.0,0.0,0.0,1.0,37.0,6.0,6.0,11.0,0.0,11.0,8.0,0.0,0.0,2.0,14.0,4.0,6.0,8.0,12.0,0.0,0.0,5.0,55.0,5.0,0.0,1.0,25.0,0.0,0.0,10.0,14.0,0.0,10.0,9.0,28.0,23.0,0.0,8.0,0.0,0.0,22.0,1.0,1.0,1.0,33.0,0.0,0.0,63.0,10.0,1.0,2.0,9.0,3.0,10.0,21.0,2.0,0.0,0.0,6.0,6.0,0.0,66.0,5.0,0.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,3.0,4.0,0.0,7.0,10.0,7.0,0.0,12.0,12.0,0.0,0.6184069999999999,0.45680200000000004,0.304569,0.770931
2012-36,0.6184069999999999,20.0,15.0,15.0,0.0,15.0,9.0,0.0,0.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,3.0,51.0,4.0,6.0,14.0,0.0,13.0,11.0,0.0,0.0,2.0,11.0,2.0,6.0,0.0,24.0,8.0,0.0,0.0,65.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,41.0,18.0,5.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,46.0,0.0,0.0,62.0,0.0,1.0,6.0,22.0,1.0,8.0,37.0,3.0,0.0,0.0,0.0,9.0,0.0,65.0,16.0,5.0,0.0,4.0,18.0,4.0,7.0,0.0,3.0,0.0,7.0,47.0,1.0,5.0,1.0,0.0,21.0,17.0,14.0,0.0,0.0,0.0,0.0,0.45680200000000004,0.5433399999999999,0.849218,1.1360700000000001
2012-37,0.45680200000000004,20.0,15.0,15.0,0.0,15.0,9.0,0.0,0.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,3.0,51.0,4.0,6.0,14.0,0.0,13.0,11.0,0.0,0.0,2.0,11.0,2.0,6.0,0.0,24.0,8.0,0.0,0.0,65.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,41.0,18.0,5.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,46.0,0.0,0.0,62.0,0.0,1.0,6.0,22.0,1.0,8.0,37.0,3.0,0.0,0.0,0.0,9.0,0.0,65.0,16.0,5.0,0.0,4.0,18.0,4.0,7.0,0.0,3.0,0.0,7.0,47.0,1.0,5.0,1.0,0.0,21.0,17.0,14.0,0.0,0.0,0.0,0.0,0.5433399999999999,0.304569,0.923707,1.0160799999999999
2012-38,0.5433399999999999,20.0,15.0,15.0,0.0,15.0,9.0,0.0,0.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,3.0,51.0,4.0,6.0,14.0,0.0,13.0,11.0,0.0,0.0,2.0,11.0,2.0,6.0,0.0,24.0,8.0,0.0,0.0,65.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,41.0,18.0,5.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,46.0,0.0,0.0,62.0,0.0,1.0,6.0,22.0,1.0,8.0,37.0,3.0,0.0,0.0,0.0,9.0,0.0,65.0,16.0,5.0,0.0,4.0,18.0,4.0,7.0,0.0,3.0,0.0,7.0,47.0,1.0,5.0,1.0,0.0,21.0,17.0,14.0,0.0,0.0,0.0,0.0,0.304569,0.849218,1.00627,1.33071
2012-39,0.304569,20.0,15.0,15.0,0.0,15.0,9.0,0.0,0.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,3.0,51.0,4.0,6.0,14.0,0.0,13.0,11.0,0.0,0.0,2.0,11.0,2.0,6.0,0.0,24.0,8.0,0.0,0.0,65.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,41.0,18.0,5.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,46.0,0.0,0.0,62.0,0.0,1.0,6.0,22.0,1.0,8.0,37.0,3.0,0.0,0.0,0.0,9.0,0.0,65.0,16.0,5.0,0.0,4.0,18.0,4.0,7.0,0.0,3.0,0.0,7.0,47.0,1.0,5.0,1.0,0.0,21.0,17.0,14.0,0.0,0.0,0.0,0.0,0.849218,0.923707,0.770931,1.45055
2012-40,0.849218,20.0,15.0,15.0,0.0,15.0,9.0,0.0,0.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,3.0,51.0,4.0,6.0,14.0,0.0,13.0,11.0,0.0,0.0,2.0,11.0,2.0,6.0,0.0,24.0,8.0,0.0,0.0,65.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,41.0,18.0,5.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,46.0,0.0,0.0,62.0,0.0,1.0,6.0,22.0,1.0,8.0,37.0,3.0,0.0,0.0,0.0,9.0,0.0,65.0,16.0,5.0,0.0,4.0,18.0,4.0,7.0,0.0,3.0,0.0,7.0,47.0,1.0,5.0,1.0,0.0,21.0,17.0,14.0,0.0,0.0,0.0,0.0,0.923707,1.00627,1.1360700000000001,1.2433100000000001
2012-41,0.923707,15.0,0.0,13.0,20.0,13.0,10.0,0.0,1.0,1.0,21.0,2.0,4.0,0.0,0.0,0.0,2.0,48.0,8.0,10.0,12.0,0.0,13.0,11.0,0.0,0.0,2.0,14.0,2.0,10.0,0.0,7.0,7.0,7.0,0.0,34.0,5.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,6.0,6.0,12.0,33.0,8.0,0.0,5.0,5.0,0.0,15.0,2.0,1.0,1.0,32.0,0.0,9.0,66.0,19.0,2.0,5.0,28.0,2.0,5.0,22.0,2.0,2.0,0.0,5.0,8.0,5.0,61.0,12.0,15.0,15.0,0.0,13.0,0.0,8.0,3.0,0.0,0.0,3.0,47.0,1.0,4.0,3.0,0.0,16.0,19.0,15.0,0.0,11.0,11.0,21.0,1.00627,0.770931,1.0160799999999999,1.45087
2012-42,1.00627,15.0,0.0,13.0,20.0,13.0,10.0,0.0,1.0,1.0,21.0,2.0,4.0,0.0,0.0,0.0,2.0,48.0,8.0,10.0,12.0,0.0,13.0,11.0,0.0,0.0,2.0,14.0,2.0,10.0,0.0,7.0,7.0,7.0,0.0,34.0,5.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,6.0,6.0,12.0,33.0,8.0,0.0,5.0,5.0,0.0,15.0,2.0,1.0,1.0,32.0,0.0,9.0,66.0,19.0,2.0,5.0,28.0,2.0,5.0,22.0,2.0,2.0,0.0,5.0,8.0,5.0,61.0,12.0,15.0,15.0,0.0,13.0,0.0,8.0,3.0,0.0,0.0,3.0,47.0,1.0,4.0,3.0,0.0,16.0,19.0,15.0,0.0,11.0,11.0,21.0,0.770931,1.1360700000000001,1.33071,1.8124
2012-43,0.770931,15.0,0.0,13.0,20.0,13.0,10.0,0.0,1.0,1.0,21.0,2.0,4.0,0.0,0.0,0.0,2.0,48.0,8.0,10.0,12.0,0.0,13.0,11.0,0.0,0.0,2.0,14.0,2.0,10.0,0.0,7.0,7.0,7.0,0.0,34.0,5.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,6.0,6.0,12.0,33.0,8.0,0.0,5.0,5.0,0.0,15.0,2.0,1.0,1.0,32.0,0.0,9.0,66.0,19.0,2.0,5.0,28.0,2.0,5.0,22.0,2.0,2.0,0.0,5.0,8.0,5.0,61.0,12.0,15.0,15.0,0.0,13.0,0.0,8.0,3.0,0.0,0.0,3.0,47.0,1.0,4.0,3.0,0.0,16.0,19.0,15.0,0.0,11.0,11.0,21.0,1.1360700000000001,1.0160799999999999,1.45055,2.94965
2012-44,1.1360700000000001,15.0,0.0,13.0,20.0,13.0,10.0,0.0,1.0,1.0,21.0,2.0,4.0,0.0,0.0,0.0,2.0,48.0,8.0,10.0,12.0,0.0,13.0,11.0,0.0,0.0,2.0,14.0,2.0,10.0,0.0,7.0,7.0,7.0,0.0,34.0,5.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,6.0,6.0,12.0,33.0,8.0,0.0,5.0,5.0,0.0,15.0,2.0,1.0,1.0,32.0,0.0,9.0,66.0,19.0,2.0,5.0,28.0,2.0,5.0,22.0,2.0,2.0,0.0,5.0,8.0,5.0,61.0,12.0,15.0,15.0,0.0,13.0,0.0,8.0,3.0,0.0,0.0,3.0,47.0,1.0,4.0,3.0,0.0,16.0,19.0,15.0,0.0,11.0,11.0,21.0,1.0160799999999999,1.33071,1.2433100000000001,4.8137
2012-45,1.0160799999999999,29.0,0.0,17.0,0.0,17.0,28.0,0.0,1.0,1.0,18.0,3.0,8.0,3.0,1.0,0.0,2.0,54.0,10.0,17.0,25.0,0.0,30.0,21.0,1.0,0.0,10.0,23.0,4.0,16.0,9.0,32.0,0.0,28.0,25.0,56.0,6.0,13.0,1.0,27.0,0.0,0.0,8.0,20.0,8.0,12.0,26.0,21.0,26.0,5.0,6.0,6.0,6.0,19.0,1.0,1.0,1.0,30.0,12.0,24.0,90.0,12.0,4.0,11.0,74.0,5.0,8.0,18.0,5.0,0.0,0.0,7.0,13.0,0.0,66.0,6.0,6.0,53.0,8.0,31.0,4.0,15.0,0.0,8.0,0.0,32.0,65.0,1.0,9.0,3.0,16.0,8.0,35.0,12.0,0.0,14.0,14.0,14.0,1.33071,1.45055,1.45087,4.43242
2012-46,1.33071,29.0,0.0,17.0,0.0,17.0,28.0,0.0,1.0,1.0,18.0,3.0,8.0,3.0,1.0,0.0,2.0,54.0,10.0,17.0,25.0,0.0,30.0,21.0,1.0,0.0,10.0,23.0,4.0,16.0,9.0,32.0,0.0,28.0,25.0,56.0,6.0,13.0,1.0,27.0,0.0,0.0,8.0,20.0,8.0,12.0,26.0,21.0,26.0,5.0,6.0,6.0,6.0,19.0,1.0,1.0,1.0,30.0,12.0,24.0,90.0,12.0,4.0,11.0,74.0,5.0,8.0,18.0,5.0,0.0,0.0,7.0,13.0,0.0,66.0,6.0,6.0,53.0,8.0,31.0,4.0,15.0,0.0,8.0,0.0,32.0,65.0,1.0,9.0,3.0,16.0,8.0,35.0,12.0,0.0,14.0,14.0,14.0,1.45055,1.2433100000000001,1.8124,3.8765699999999996
2012-47,1.45055,29.0,0.0,17.0,0.0,17.0,28.0,0.0,1.0,1.0,18.0,3.0,8.0,3.0,1.0,0.0,2.0,54.0,10.0,17.0,25.0,0.0,30.0,21.0,1.0,0.0,10.0,23.0,4.0,16.0,9.0,32.0,0.0,28.0,25.0,56.0,6.0,13.0,1.0,27.0,0.0,0.0,8.0,20.0,8.0,12.0,26.0,21.0,26.0,5.0,6.0,6.0,6.0,19.0,1.0,1.0,1.0,30.0,12.0,24.0,90.0,12.0,4.0,11.0,74.0,5.0,8.0,18.0,5.0,0.0,0.0,7.0,13.0,0.0,66.0,6.0,6.0,53.0,8.0,31.0,4.0,15.0,0.0,8.0,0.0,32.0,65.0,1.0,9.0,3.0,16.0,8.0,35.0,12.0,0.0,14.0,14.0,14.0,1.2433100000000001,1.45087,2.94965,4.07978
2012-48,1.2433100000000001,29.0,0.0,17.0,0.0,17.0,28.0,0.0,1.0,1.0,18.0,3.0,8.0,3.0,1.0,0.0,2.0,54.0,10.0,17.0,25.0,0.0,30.0,21.0,1.0,0.0,10.0,23.0,4.0,16.0,9.0,32.0,0.0,28.0,25.0,56.0,6.0,13.0,1.0,27.0,0.0,0.0,8.0,20.0,8.0,12.0,26.0,21.0,26.0,5.0,6.0,6.0,6.0,19.0,1.0,1.0,1.0,30.0,12.0,24.0,90.0,12.0,4.0,11.0,74.0,5.0,8.0,18.0,5.0,0.0,0.0,7.0,13.0,0.0,66.0,6.0,6.0,53.0,8.0,31.0,4.0,15.0,0.0,8.0,0.0,32.0,65.0,1.0,9.0,3.0,16.0,8.0,35.0,12.0,0.0,14.0,14.0,14.0,1.45087,1.8124,4.8137,4.42058
2012-49,1.45087,17.0,0.0,18.0,18.0,0.0,7.0,1.0,1.0,1.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,54.0,8.0,5.0,11.0,0.0,13.0,13.0,0.0,0.0,4.0,9.0,0.0,5.0,0.0,20.0,0.0,0.0,20.0,53.0,7.0,7.0,1.0,8.0,0.0,0.0,8.0,8.0,17.0,8.0,16.0,38.0,5.0,5.0,6.0,6.0,6.0,13.0,1.0,0.0,0.0,32.0,0.0,12.0,88.0,12.0,2.0,14.0,56.0,2.0,10.0,6.0,2.0,2.0,0.0,0.0,14.0,7.0,43.0,13.0,0.0,16.0,9.0,39.0,0.0,4.0,4.0,8.0,0.0,13.0,57.0,1.0,9.0,3.0,8.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,1.8124,2.94965,4.43242,3.39719
2012-50,1.8124,17.0,0.0,18.0,18.0,0.0,7.0,1.0,1.0,1.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,54.0,8.0,5.0,11.0,0.0,13.0,13.0,0.0,0.0,4.0,9.0,0.0,5.0,0.0,20.0,0.0,0.0,20.0,53.0,7.0,7.0,1.0,8.0,0.0,0.0,8.0,8.0,17.0,8.0,16.0,38.0,5.0,5.0,6.0,6.0,6.0,13.0,1.0,0.0,0.0,32.0,0.0,12.0,88.0,12.0,2.0,14.0,56.0,2.0,10.0,6.0,2.0,2.0,0.0,0.0,14.0,7.0,43.0,13.0,0.0,16.0,9.0,39.0,0.0,4.0,4.0,8.0,0.0,13.0,57.0,1.0,9.0,3.0,8.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,2.94965,4.8137,3.8765699999999996,3.4188
