date,pennsylvania_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu pa,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,the flu symptoms,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2012-07,1.29395,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.35975
2012-08,1.35975,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.31392
2012-09,1.31392,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.29178
2012-10,1.29178,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.34998
2012-11,1.34998,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.2164700000000002
2012-12,1.2164700000000002,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.2839
2012-13,1.2839,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,28.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,58.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,36.0,0.0,1.0,1.0,21.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,76.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,45.0,0.0,15.0,15.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,1.23981
2012-14,1.23981,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,4.0,13.0,4.0,0.0,0.0,5.0,23.0,2.0,7.0,14.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,18.0,0.0,0.0,3.0,12.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,46.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,73.0,1.1657600000000001
2012-15,1.1657600000000001,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,4.0,13.0,4.0,0.0,0.0,5.0,23.0,2.0,7.0,14.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,18.0,0.0,0.0,3.0,12.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,46.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,73.0,1.12786
2012-16,1.12786,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,4.0,13.0,4.0,0.0,0.0,5.0,23.0,2.0,7.0,14.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,18.0,0.0,0.0,3.0,12.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,46.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,73.0,0.904811
2012-17,0.904811,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,4.0,13.0,4.0,0.0,0.0,5.0,23.0,2.0,7.0,14.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,18.0,0.0,0.0,3.0,12.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,46.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,73.0,0.9398
2012-18,0.9398,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,4.0,13.0,4.0,0.0,0.0,5.0,23.0,2.0,7.0,14.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,24.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,18.0,0.0,0.0,3.0,12.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,46.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,73.0,1.0017399999999999
2012-19,1.0017399999999999,4.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,14.0,3.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,59.0,0.0,2.0,2.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,79.0,0.0,3.0,17.0,2.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,39.0,0.0,9.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,52.0,0.932164
2012-20,0.932164,4.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,14.0,3.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,59.0,0.0,2.0,2.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,79.0,0.0,3.0,17.0,2.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,39.0,0.0,9.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,52.0,0.843332
2012-21,0.843332,4.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,14.0,3.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,59.0,0.0,2.0,2.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,79.0,0.0,3.0,17.0,2.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,39.0,0.0,9.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,52.0,0.757161
2012-22,0.757161,4.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,14.0,3.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,59.0,0.0,2.0,2.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,79.0,0.0,3.0,17.0,2.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,39.0,0.0,9.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,52.0,0.6303270000000001
2012-23,0.6303270000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,9.0,38.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,0.573596
2012-24,0.573596,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,9.0,38.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,0.721046
2012-25,0.721046,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,9.0,38.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,0.632436
2012-26,0.632436,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,9.0,38.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,0.502219
2012-27,0.502219,8.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,0.0,4.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,30.0,0.0,13.0,11.0,4.0,0.0,5.0,7.0,5.0,0.0,0.0,57.0,0.514166
2012-28,0.514166,8.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,0.0,4.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,30.0,0.0,13.0,11.0,4.0,0.0,5.0,7.0,5.0,0.0,0.0,57.0,0.612574
2012-29,0.612574,8.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,0.0,4.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,30.0,0.0,13.0,11.0,4.0,0.0,5.0,7.0,5.0,0.0,0.0,57.0,0.758871
2012-30,0.758871,8.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,0.0,4.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,30.0,0.0,13.0,11.0,4.0,0.0,5.0,7.0,5.0,0.0,0.0,57.0,0.581916
2012-31,0.581916,8.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,0.0,4.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,14.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,30.0,0.0,13.0,11.0,4.0,0.0,5.0,7.0,5.0,0.0,0.0,57.0,0.5054390000000001
2012-32,0.5054390000000001,15.0,20.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,23.0,48.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,9.0,0.0,3.0,11.0,1.0,15.0,29.0,2.0,0.0,0.0,0.0,78.0,0.0,3.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,7.0,3.0,13.0,3.0,2.0,1.0,52.0,0.0,10.0,10.0,0.0,8.0,5.0,32.0,0.0,0.0,0.0,59.0,0.6100939999999999
2012-33,0.6100939999999999,15.0,20.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,23.0,48.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,9.0,0.0,3.0,11.0,1.0,15.0,29.0,2.0,0.0,0.0,0.0,78.0,0.0,3.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,7.0,3.0,13.0,3.0,2.0,1.0,52.0,0.0,10.0,10.0,0.0,8.0,5.0,32.0,0.0,0.0,0.0,59.0,0.738168
2012-34,0.738168,15.0,20.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,23.0,48.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,9.0,0.0,3.0,11.0,1.0,15.0,29.0,2.0,0.0,0.0,0.0,78.0,0.0,3.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,7.0,3.0,13.0,3.0,2.0,1.0,52.0,0.0,10.0,10.0,0.0,8.0,5.0,32.0,0.0,0.0,0.0,59.0,0.5593319999999999
2012-35,0.5593319999999999,15.0,20.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,23.0,48.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,9.0,0.0,3.0,11.0,1.0,15.0,29.0,2.0,0.0,0.0,0.0,78.0,0.0,3.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,7.0,3.0,13.0,3.0,2.0,1.0,52.0,0.0,10.0,10.0,0.0,8.0,5.0,32.0,0.0,0.0,0.0,59.0,0.603787
2012-36,0.603787,20.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,25.0,4.0,6.0,19.0,6.0,6.0,0.0,0.0,4.0,9.0,9.0,0.0,13.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,41.0,0.0,3.0,4.0,18.0,3.0,22.0,35.0,3.0,2.0,0.0,0.0,78.0,0.0,10.0,26.0,1.0,0.0,0.0,4.0,5.0,2.0,14.0,2.0,7.0,6.0,2.0,0.0,56.0,0.0,21.0,8.0,6.0,4.0,6.0,73.0,0.0,4.0,0.0,51.0,0.855201
2012-37,0.855201,20.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,25.0,4.0,6.0,19.0,6.0,6.0,0.0,0.0,4.0,9.0,9.0,0.0,13.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,41.0,0.0,3.0,4.0,18.0,3.0,22.0,35.0,3.0,2.0,0.0,0.0,78.0,0.0,10.0,26.0,1.0,0.0,0.0,4.0,5.0,2.0,14.0,2.0,7.0,6.0,2.0,0.0,56.0,0.0,21.0,8.0,6.0,4.0,6.0,73.0,0.0,4.0,0.0,51.0,0.707461
2012-38,0.707461,20.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,25.0,4.0,6.0,19.0,6.0,6.0,0.0,0.0,4.0,9.0,9.0,0.0,13.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,41.0,0.0,3.0,4.0,18.0,3.0,22.0,35.0,3.0,2.0,0.0,0.0,78.0,0.0,10.0,26.0,1.0,0.0,0.0,4.0,5.0,2.0,14.0,2.0,7.0,6.0,2.0,0.0,56.0,0.0,21.0,8.0,6.0,4.0,6.0,73.0,0.0,4.0,0.0,51.0,0.774148
2012-39,0.774148,20.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,25.0,4.0,6.0,19.0,6.0,6.0,0.0,0.0,4.0,9.0,9.0,0.0,13.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,41.0,0.0,3.0,4.0,18.0,3.0,22.0,35.0,3.0,2.0,0.0,0.0,78.0,0.0,10.0,26.0,1.0,0.0,0.0,4.0,5.0,2.0,14.0,2.0,7.0,6.0,2.0,0.0,56.0,0.0,21.0,8.0,6.0,4.0,6.0,73.0,0.0,4.0,0.0,51.0,1.0321799999999999
