date,tennessee_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu type a,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-38,0.637301,21.0,0.0,0.0,13.0,19.0,5.0,0.0,0.0,13.0,0.0,17.0,0.0,0.0,0.0,2.0,57.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,47.0,7.0,0.0,0.0,0.0,14.0,5.0,11.0,2.0,42.0,0.0,0.0,24.0,0.0,9.0,14.0,13.0,3.0,58.0,3.0,0.0,0.0,0.0,64.0,5.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,10.0,3.0,3.0,61.0,0.0,8.0,6.0,13.0,33.0,7.0,0.0,0.0,0.0,38.0,0.596986,0.41121899999999995,0.604789,0.587774
2015-39,0.596986,21.0,0.0,0.0,13.0,19.0,5.0,0.0,0.0,13.0,0.0,17.0,0.0,0.0,0.0,2.0,57.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,47.0,7.0,0.0,0.0,0.0,14.0,5.0,11.0,2.0,42.0,0.0,0.0,24.0,0.0,9.0,14.0,13.0,3.0,58.0,3.0,0.0,0.0,0.0,64.0,5.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,10.0,3.0,3.0,61.0,0.0,8.0,6.0,13.0,33.0,7.0,0.0,0.0,0.0,38.0,0.41121899999999995,0.7346189999999999,0.7578779999999999,0.939368
2015-40,0.41121899999999995,21.0,0.0,0.0,13.0,19.0,5.0,0.0,0.0,13.0,0.0,17.0,0.0,0.0,0.0,2.0,57.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,47.0,7.0,0.0,0.0,0.0,14.0,5.0,11.0,2.0,42.0,0.0,0.0,24.0,0.0,9.0,14.0,13.0,3.0,58.0,3.0,0.0,0.0,0.0,64.0,5.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,10.0,3.0,3.0,61.0,0.0,8.0,6.0,13.0,33.0,7.0,0.0,0.0,0.0,38.0,0.7346189999999999,0.604789,0.642475,1.23581
2015-41,0.7346189999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,62.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,10.0,30.0,0.0,0.0,3.0,6.0,20.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,37.0,7.0,0.0,7.0,0.0,19.0,6.0,19.0,1.0,35.0,0.0,0.0,10.0,0.0,31.0,7.0,23.0,8.0,20.0,8.0,1.0,0.0,0.0,65.0,4.0,3.0,23.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.0,20.0,64.0,0.0,3.0,4.0,14.0,13.0,14.0,0.0,0.0,0.0,56.0,0.604789,0.7578779999999999,0.698991,0.9530069999999999
2015-42,0.604789,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,62.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,10.0,30.0,0.0,0.0,3.0,6.0,20.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,37.0,7.0,0.0,7.0,0.0,19.0,6.0,19.0,1.0,35.0,0.0,0.0,10.0,0.0,31.0,7.0,23.0,8.0,20.0,8.0,1.0,0.0,0.0,65.0,4.0,3.0,23.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.0,20.0,64.0,0.0,3.0,4.0,14.0,13.0,14.0,0.0,0.0,0.0,56.0,0.7578779999999999,0.642475,0.587774,1.47238
2015-43,0.7578779999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,62.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,10.0,30.0,0.0,0.0,3.0,6.0,20.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,37.0,7.0,0.0,7.0,0.0,19.0,6.0,19.0,1.0,35.0,0.0,0.0,10.0,0.0,31.0,7.0,23.0,8.0,20.0,8.0,1.0,0.0,0.0,65.0,4.0,3.0,23.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.0,20.0,64.0,0.0,3.0,4.0,14.0,13.0,14.0,0.0,0.0,0.0,56.0,0.642475,0.698991,0.939368,1.2089
2015-44,0.642475,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,62.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,10.0,30.0,0.0,0.0,3.0,6.0,20.0,5.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,37.0,7.0,0.0,7.0,0.0,19.0,6.0,19.0,1.0,35.0,0.0,0.0,10.0,0.0,31.0,7.0,23.0,8.0,20.0,8.0,1.0,0.0,0.0,65.0,4.0,3.0,23.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.0,20.0,64.0,0.0,3.0,4.0,14.0,13.0,14.0,0.0,0.0,0.0,56.0,0.698991,0.587774,1.23581,1.22811
2015-45,0.698991,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,0.0,1.0,71.0,4.0,2.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,6.0,35.0,6.0,0.0,3.0,0.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,39.0,28.0,0.0,7.0,0.0,11.0,5.0,8.0,1.0,24.0,0.0,0.0,14.0,5.0,21.0,0.0,31.0,12.0,14.0,3.0,0.0,0.0,0.0,62.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,3.0,0.0,3.0,7.0,78.0,1.0,5.0,6.0,10.0,23.0,13.0,7.0,0.0,0.0,42.0,0.587774,0.939368,0.9530069999999999,1.15248
2015-46,0.587774,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,0.0,1.0,71.0,4.0,2.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,6.0,35.0,6.0,0.0,3.0,0.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,39.0,28.0,0.0,7.0,0.0,11.0,5.0,8.0,1.0,24.0,0.0,0.0,14.0,5.0,21.0,0.0,31.0,12.0,14.0,3.0,0.0,0.0,0.0,62.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,3.0,0.0,3.0,7.0,78.0,1.0,5.0,6.0,10.0,23.0,13.0,7.0,0.0,0.0,42.0,0.939368,1.23581,1.47238,1.2317200000000001
2015-47,0.939368,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,0.0,1.0,71.0,4.0,2.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,6.0,35.0,6.0,0.0,3.0,0.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,39.0,28.0,0.0,7.0,0.0,11.0,5.0,8.0,1.0,24.0,0.0,0.0,14.0,5.0,21.0,0.0,31.0,12.0,14.0,3.0,0.0,0.0,0.0,62.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,3.0,0.0,3.0,7.0,78.0,1.0,5.0,6.0,10.0,23.0,13.0,7.0,0.0,0.0,42.0,1.23581,0.9530069999999999,1.2089,1.81601
2015-48,1.23581,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,0.0,1.0,71.0,4.0,2.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,6.0,35.0,6.0,0.0,3.0,0.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,39.0,28.0,0.0,7.0,0.0,11.0,5.0,8.0,1.0,24.0,0.0,0.0,14.0,5.0,21.0,0.0,31.0,12.0,14.0,3.0,0.0,0.0,0.0,62.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,3.0,0.0,3.0,7.0,78.0,1.0,5.0,6.0,10.0,23.0,13.0,7.0,0.0,0.0,42.0,0.9530069999999999,1.47238,1.22811,1.87742
2015-49,0.9530069999999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,0.0,1.0,71.0,4.0,2.0,0.0,0.0,11.0,3.0,0.0,7.0,4.0,6.0,35.0,6.0,0.0,3.0,0.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,39.0,28.0,0.0,7.0,0.0,11.0,5.0,8.0,1.0,24.0,0.0,0.0,14.0,5.0,21.0,0.0,31.0,12.0,14.0,3.0,0.0,0.0,0.0,62.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,3.0,0.0,3.0,7.0,78.0,1.0,5.0,6.0,10.0,23.0,13.0,7.0,0.0,0.0,42.0,1.47238,1.2089,1.15248,1.3291
2015-50,1.47238,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.2089,1.22811,1.2317200000000001,1.7164
2015-51,1.2089,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.22811,1.15248,1.81601,1.63431
2015-52,1.22811,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.15248,1.2317200000000001,1.87742,3.1160900000000002
2015-53,1.15248,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.2317200000000001,1.81601,1.3291,3.338
2016-01,1.2317200000000001,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.81601,1.87742,1.7164,3.3308699999999996
2016-02,1.81601,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.87742,1.3291,1.63431,3.6227199999999997
2016-03,1.87742,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.3291,1.7164,3.1160900000000002,2.20175
2016-04,1.3291,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.7164,1.63431,3.338,2.79813
2016-05,1.7164,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.63431,3.1160900000000002,3.3308699999999996,2.89898
2016-06,1.63431,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,3.1160900000000002,3.338,3.6227199999999997,1.8784599999999998
2016-07,3.1160900000000002,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,3.338,3.3308699999999996,2.20175,2.46828
2016-08,3.338,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,3.3308699999999996,3.6227199999999997,2.79813,2.15215
2016-09,3.3308699999999996,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,3.6227199999999997,2.20175,2.89898,2.48082
2016-10,3.6227199999999997,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,2.20175,2.79813,1.8784599999999998,2.3999099999999998
2016-11,2.20175,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,2.79813,2.89898,2.46828,1.6918
2016-12,2.79813,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,2.89898,1.8784599999999998,2.15215,1.9096
2016-13,2.89898,12.0,9.0,19.0,0.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,16.0,1.0,2.0,49.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,7.0,9.0,5.0,0.0,4.0,0.0,34.0,6.0,15.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,8.0,5.0,11.0,0.0,50.0,10.0,0.0,5.0,0.0,12.0,4.0,12.0,2.0,32.0,0.0,0.0,7.0,0.0,15.0,10.0,25.0,6.0,10.0,4.0,0.0,0.0,0.0,61.0,4.0,2.0,17.0,20.0,0.0,9.0,0.0,0.0,1.0,0.0,3.0,10.0,5.0,2.0,5.0,10.0,40.0,1.0,2.0,2.0,5.0,14.0,7.0,10.0,0.0,3.0,34.0,1.8784599999999998,2.46828,2.48082,2.0209
2016-14,1.8784599999999998,8.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,1.0,35.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,7.0,9.0,0.0,0.0,4.0,2.0,29.0,2.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,71.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,23.0,0.0,0.0,9.0,3.0,14.0,7.0,24.0,6.0,6.0,2.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,16.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,5.0,0.0,7.0,34.0,1.0,3.0,3.0,5.0,12.0,0.0,10.0,6.0,0.0,49.0,2.46828,2.15215,2.3999099999999998,2.63069
2016-15,2.46828,8.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,1.0,35.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,7.0,9.0,0.0,0.0,4.0,2.0,29.0,2.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,71.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,23.0,0.0,0.0,9.0,3.0,14.0,7.0,24.0,6.0,6.0,2.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,16.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,5.0,0.0,7.0,34.0,1.0,3.0,3.0,5.0,12.0,0.0,10.0,6.0,0.0,49.0,2.15215,2.48082,1.6918,2.25254
