date,rhode_island_flu,flu,flu recovery,having the flu,flu rhode island,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,cvs flu shots,is the flu contagious,do i have the flu,flu in ri,cold versus flu,incubation period for the flu,flu vs cold,flu type a,flu care,flu headache,flu vs. cold,human temperature,high fever,cvs flu shot,spanish flu,flu treatments,cold vs flu,influenza type a,dog flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,fever flu,stomach flu,how long does flu last,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,flu map,treatment for flu,taking temperature,exposed to flu,flu symptoms 2019,keto flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2016-46,0.331994,17.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,73.0,11.0,3.0,0.0,0.0,15.0,13.0,0.0,22.0,9.0,12.0,30.0,0.0,0.0,40.0,0.0,19.0,0.0,15.0,15.0,29.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,17.0,0.0,7.0,17.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,50.0,28.0,0.0,0.0,0.0,23.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,28.0,15.0,0.0,15.0,0.0,0.0,0.0,45.0,0.299222
2016-47,0.299222,17.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,73.0,11.0,3.0,0.0,0.0,15.0,13.0,0.0,22.0,9.0,12.0,30.0,0.0,0.0,40.0,0.0,19.0,0.0,15.0,15.0,29.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,17.0,0.0,7.0,17.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,50.0,28.0,0.0,0.0,0.0,23.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,28.0,15.0,0.0,15.0,0.0,0.0,0.0,45.0,0.337648
2016-48,0.337648,17.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,73.0,11.0,3.0,0.0,0.0,15.0,13.0,0.0,22.0,9.0,12.0,30.0,0.0,0.0,40.0,0.0,19.0,0.0,15.0,15.0,29.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,17.0,0.0,7.0,17.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,50.0,28.0,0.0,0.0,0.0,23.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,28.0,15.0,0.0,15.0,0.0,0.0,0.0,45.0,0.328887
2016-49,0.328887,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.526118
2016-50,0.526118,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.450212
2016-51,0.450212,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.782998
2016-52,0.782998,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,1.26302
2017-01,1.26302,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.929692
2017-02,0.929692,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.8385739999999999
2017-03,0.8385739999999999,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,1.8010099999999998
2017-04,1.8010099999999998,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.48487
2017-05,2.48487,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,4.09232
2017-06,4.09232,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,4.14856
2017-07,4.14856,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,4.309
2017-08,4.309,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.83892
2017-09,2.83892,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.57117
2017-10,2.57117,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,1.94205
2017-11,1.94205,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.6677400000000002
2017-12,2.6677400000000002,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.8578200000000002
2017-13,2.8578200000000002,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,9.0,6.0,0.0,0.0,15.0,10.0,0.0,18.0,6.0,9.0,57.0,0.0,0.0,0.0,0.0,19.0,9.0,14.0,21.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,22.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,27.0,0.0,13.0,0.0,20.0,13.0,0.0,0.0,15.0,22.0,0.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,2.46654
2017-14,2.46654,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0,19.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,2.10526
2017-15,2.10526,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0,19.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0831899999999999
2017-16,1.0831899999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0,19.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.503087
2017-17,0.503087,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0,19.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.47629799999999994
2017-18,0.47629799999999994,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0,19.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.39821999999999996
2017-19,0.39821999999999996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.050226
2017-20,0.050226,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0001
2017-21,0.0001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.103806
2017-22,0.103806,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0001
2017-23,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0723066
2017-24,0.0723066,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0001
2017-25,0.0001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.10526300000000001
2017-26,0.10526300000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0001
