date,arkansas_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu arkansas,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2012-39,0.43103400000000003,14.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,51.0,3.0,5.0,16.0,0.0,1.0,10.0,11.0,0.0,6.0,0.0,9.0,22.0,0.0,0.0,44.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,15.0,15.0,15.0,38.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,44.0,13.0,9.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,13.0,0.47169799999999995
2012-40,0.47169799999999995,14.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,51.0,3.0,5.0,16.0,0.0,1.0,10.0,11.0,0.0,6.0,0.0,9.0,22.0,0.0,0.0,44.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,15.0,15.0,15.0,38.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,41.0,0.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,44.0,13.0,9.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,13.0,0.580955
2012-41,0.580955,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,11.0,11.0,18.0,18.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,0.0,0.0,12.0,0.0,36.0,12.0,12.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,4.0,0.0,3.0,0.0,6.0,0.0,62.0,9.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,66.0,0.649734
2012-42,0.649734,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,11.0,11.0,18.0,18.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,0.0,0.0,12.0,0.0,36.0,12.0,12.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,4.0,0.0,3.0,0.0,6.0,0.0,62.0,9.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,66.0,0.94605
2012-43,0.94605,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,11.0,11.0,18.0,18.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,0.0,0.0,12.0,0.0,36.0,12.0,12.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,4.0,0.0,3.0,0.0,6.0,0.0,62.0,9.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,66.0,0.33617800000000003
2012-44,0.33617800000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,22.0,0.0,11.0,11.0,18.0,18.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,0.0,0.0,12.0,0.0,36.0,12.0,12.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,4.0,0.0,3.0,0.0,6.0,0.0,62.0,9.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,66.0,0.5226890000000001
2012-45,0.5226890000000001,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0,0.558988
2012-46,0.558988,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0,1.09307
2012-47,1.09307,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0,1.45013
2012-48,1.45013,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,70.0,14.0,3.0,8.0,0.0,0.0,14.0,19.0,0.0,25.0,0.0,28.0,34.0,0.0,0.0,22.0,14.0,0.0,28.0,0.0,41.0,14.0,27.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,39.0,39.0,0.0,39.0,0.0,0.0,29.0,29.0,24.0,24.0,36.0,12.0,12.0,0.0,12.0,36.0,0.0,39.0,20.0,19.0,10.0,0.0,20.0,10.0,3.0,20.0,0.0,6.0,6.0,6.0,0.0,48.0,0.0,0.0,9.0,9.0,0.0,19.0,0.0,37.0,0.0,13.0,1.7449400000000002
2012-49,1.7449400000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.8537
2012-50,2.8537,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.52285
2012-51,5.52285,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.8592
2012-52,5.8592,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,67.0,4.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,41.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.89199
2013-01,4.89199,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,5.771809999999999
2013-02,5.771809999999999,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,5.90369
2013-03,5.90369,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,4.93274
2013-04,4.93274,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,3.9411300000000002
2013-05,3.9411300000000002,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,2.82872
2013-06,2.82872,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,2.08218
2013-07,2.08218,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,1.34731
2013-08,1.34731,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,1.4697200000000001
2013-09,1.4697200000000001,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,1.7889099999999998
2013-10,1.7889099999999998,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,1.41136
2013-11,1.41136,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,1.34111
2013-12,1.34111,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,0.930899
2013-13,0.930899,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,0.398248
2013-14,0.398248,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,0.0,45.0,6.0,8.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,13.0,25.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,22.0,0.0,0.0,11.0,11.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,8.0,8.0,0.0,17.0,33.0,0.0,17.0,0.0,24.0,0.518379
2013-15,0.518379,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0,0.270514
2013-16,0.270514,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0,0.533175
2013-17,0.533175,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0,0.265957
2013-18,0.265957,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,48.0,0.118906
2013-19,0.118906,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.21482300000000001
