date,nevada_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-51,1.04183,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.2116,1.43746,0.9095770000000001,1.80372
2015-52,1.2116,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.43746,1.18955,1.23082,2.24189
2015-53,1.43746,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.18955,0.9095770000000001,1.1969100000000001,2.34118
2016-01,1.18955,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,0.9095770000000001,1.23082,1.38714,2.76263
2016-02,0.9095770000000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.23082,1.1969100000000001,1.80372,2.5523
2016-03,1.23082,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.1969100000000001,1.38714,2.24189,2.77078
2016-04,1.1969100000000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.38714,1.80372,2.34118,1.27855
2016-05,1.38714,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.80372,2.24189,2.76263,1.00711
2016-06,1.80372,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,2.24189,2.34118,2.5523,1.14353
2016-07,2.24189,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,2.34118,2.76263,2.77078,0.8774860000000001
2016-08,2.34118,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,2.76263,2.5523,1.27855,0.553683
2016-09,2.76263,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,2.5523,2.77078,1.00711,0.530293
2016-10,2.5523,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,2.77078,1.27855,1.14353,0.571705
2016-11,2.77078,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.27855,1.00711,0.8774860000000001,0.43228900000000003
2016-12,1.27855,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.00711,1.14353,0.553683,0.30799899999999997
2016-13,1.00711,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,4.0,4.0,54.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,21.0,14.0,0.0,14.0,13.0,43.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,81.0,0.0,0.0,0.0,52.0,1.14353,0.8774860000000001,0.530293,0.307542
2016-14,1.14353,9.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,13.0,0.0,27.0,0.0,0.0,0.0,43.0,6.0,4.0,0.0,0.0,7.0,2.0,0.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,13.0,39.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,0.8774860000000001,0.553683,0.571705,0.404401
2016-15,0.8774860000000001,9.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,13.0,0.0,27.0,0.0,0.0,0.0,43.0,6.0,4.0,0.0,0.0,7.0,2.0,0.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,13.0,39.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,0.553683,0.530293,0.43228900000000003,0.330291
2016-16,0.553683,9.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,13.0,0.0,27.0,0.0,0.0,0.0,43.0,6.0,4.0,0.0,0.0,7.0,2.0,0.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,13.0,39.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,0.530293,0.571705,0.30799899999999997,0.20216900000000002
2016-17,0.530293,9.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,13.0,0.0,27.0,0.0,0.0,0.0,43.0,6.0,4.0,0.0,0.0,7.0,2.0,0.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,13.0,39.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,0.571705,0.43228900000000003,0.307542,0.26932
2016-18,0.571705,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,19.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,36.0,0.43228900000000003,0.30799899999999997,0.404401,0.276187
2016-19,0.43228900000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,19.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,36.0,0.30799899999999997,0.307542,0.330291,0.252398
2016-20,0.30799899999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,19.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,36.0,0.307542,0.404401,0.20216900000000002,0.26011599999999996
2016-21,0.307542,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,19.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,36.0,0.404401,0.330291,0.26932,0.395294
2016-22,0.404401,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,19.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,36.0,0.330291,0.20216900000000002,0.276187,0.259393
2016-23,0.330291,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,13.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,50.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,13.0,0.0,24.0,0.0,3.0,0.0,14.0,0.0,14.0,14.0,0.0,95.0,0.0,0.0,0.0,49.0,0.20216900000000002,0.26932,0.252398,0.171319
2016-24,0.20216900000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,13.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,50.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,13.0,0.0,24.0,0.0,3.0,0.0,14.0,0.0,14.0,14.0,0.0,95.0,0.0,0.0,0.0,49.0,0.26932,0.276187,0.26011599999999996,0.190133
2016-25,0.26932,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,13.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,50.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,13.0,0.0,24.0,0.0,3.0,0.0,14.0,0.0,14.0,14.0,0.0,95.0,0.0,0.0,0.0,49.0,0.276187,0.252398,0.395294,0.20338399999999998
2016-26,0.276187,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,13.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,50.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,13.0,0.0,24.0,0.0,3.0,0.0,14.0,0.0,14.0,14.0,0.0,95.0,0.0,0.0,0.0,49.0,0.252398,0.26011599999999996,0.259393,0.233483
2016-27,0.252398,10.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,4.0,16.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,13.0,18.0,0.0,3.0,3.0,0.0,13.0,20.0,13.0,3.0,72.0,0.0,0.0,0.0,32.0,0.26011599999999996,0.395294,0.171319,0.270225
2016-28,0.26011599999999996,10.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,4.0,16.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,13.0,18.0,0.0,3.0,3.0,0.0,13.0,20.0,13.0,3.0,72.0,0.0,0.0,0.0,32.0,0.395294,0.259393,0.190133,0.375834
2016-29,0.395294,10.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,4.0,16.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,13.0,18.0,0.0,3.0,3.0,0.0,13.0,20.0,13.0,3.0,72.0,0.0,0.0,0.0,32.0,0.259393,0.171319,0.20338399999999998,0.354578
