date,ohio_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,flu ohio,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu in ohio,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2013-41,0.646813,18.0,17.0,0.0,16.0,0.0,13.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,30.0,13.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,17.0,3.0,3.0,0.0,15.0,0.0,23.0,5.0,46.0,0.0,15.0,0.0,30.0,0.0,0.0,6.0,6.0,19.0,8.0,15.0,36.0,5.0,0.0,4.0,0.0,11.0,4.0,18.0,18.0,18.0,0.0,8.0,8.0,17.0,11.0,1.0,12.0,2.0,8.0,7.0,2.0,10.0,0.0,52.0,1.0,0.0,1.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,8.0,6.0,0.0,7.0,6.0,0.0,21.0,10.0,26.0,10.0,13.0,16.0,0.0,6.0,0.0,62.0,0.525323,0.541415,0.684692,0.776099
2013-42,0.525323,18.0,17.0,0.0,16.0,0.0,13.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,30.0,13.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,17.0,3.0,3.0,0.0,15.0,0.0,23.0,5.0,46.0,0.0,15.0,0.0,30.0,0.0,0.0,6.0,6.0,19.0,8.0,15.0,36.0,5.0,0.0,4.0,0.0,11.0,4.0,18.0,18.0,18.0,0.0,8.0,8.0,17.0,11.0,1.0,12.0,2.0,8.0,7.0,2.0,10.0,0.0,52.0,1.0,0.0,1.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,8.0,6.0,0.0,7.0,6.0,0.0,21.0,10.0,26.0,10.0,13.0,16.0,0.0,6.0,0.0,62.0,0.541415,0.565866,0.71213,0.8176939999999999
2013-43,0.541415,18.0,17.0,0.0,16.0,0.0,13.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,30.0,13.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,17.0,3.0,3.0,0.0,15.0,0.0,23.0,5.0,46.0,0.0,15.0,0.0,30.0,0.0,0.0,6.0,6.0,19.0,8.0,15.0,36.0,5.0,0.0,4.0,0.0,11.0,4.0,18.0,18.0,18.0,0.0,8.0,8.0,17.0,11.0,1.0,12.0,2.0,8.0,7.0,2.0,10.0,0.0,52.0,1.0,0.0,1.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,8.0,6.0,0.0,7.0,6.0,0.0,21.0,10.0,26.0,10.0,13.0,16.0,0.0,6.0,0.0,62.0,0.565866,0.684692,0.683909,0.9489920000000001
2013-44,0.565866,18.0,17.0,0.0,16.0,0.0,13.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,30.0,13.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,17.0,3.0,3.0,0.0,15.0,0.0,23.0,5.0,46.0,0.0,15.0,0.0,30.0,0.0,0.0,6.0,6.0,19.0,8.0,15.0,36.0,5.0,0.0,4.0,0.0,11.0,4.0,18.0,18.0,18.0,0.0,8.0,8.0,17.0,11.0,1.0,12.0,2.0,8.0,7.0,2.0,10.0,0.0,52.0,1.0,0.0,1.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,8.0,6.0,0.0,7.0,6.0,0.0,21.0,10.0,26.0,10.0,13.0,16.0,0.0,6.0,0.0,62.0,0.684692,0.71213,0.9772299999999999,1.9045599999999998
2013-45,0.684692,21.0,0.0,15.0,0.0,23.0,16.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,20.0,45.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,14.0,3.0,14.0,0.0,29.0,11.0,14.0,10.0,44.0,0.0,24.0,1.0,14.0,0.0,0.0,11.0,0.0,11.0,7.0,10.0,34.0,10.0,0.0,4.0,0.0,17.0,10.0,26.0,34.0,17.0,17.0,16.0,4.0,32.0,27.0,2.0,40.0,8.0,7.0,5.0,2.0,14.0,0.0,57.0,1.0,0.0,3.0,5.0,7.0,25.0,5.0,11.0,5.0,4.0,11.0,5.0,3.0,16.0,0.0,5.0,44.0,20.0,29.0,5.0,32.0,20.0,0.0,8.0,3.0,55.0,0.71213,0.683909,0.776099,2.31029
2013-46,0.71213,21.0,0.0,15.0,0.0,23.0,16.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,20.0,45.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,14.0,3.0,14.0,0.0,29.0,11.0,14.0,10.0,44.0,0.0,24.0,1.0,14.0,0.0,0.0,11.0,0.0,11.0,7.0,10.0,34.0,10.0,0.0,4.0,0.0,17.0,10.0,26.0,34.0,17.0,17.0,16.0,4.0,32.0,27.0,2.0,40.0,8.0,7.0,5.0,2.0,14.0,0.0,57.0,1.0,0.0,3.0,5.0,7.0,25.0,5.0,11.0,5.0,4.0,11.0,5.0,3.0,16.0,0.0,5.0,44.0,20.0,29.0,5.0,32.0,20.0,0.0,8.0,3.0,55.0,0.683909,0.9772299999999999,0.8176939999999999,1.8379900000000002
2013-47,0.683909,21.0,0.0,15.0,0.0,23.0,16.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,20.0,45.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,14.0,3.0,14.0,0.0,29.0,11.0,14.0,10.0,44.0,0.0,24.0,1.0,14.0,0.0,0.0,11.0,0.0,11.0,7.0,10.0,34.0,10.0,0.0,4.0,0.0,17.0,10.0,26.0,34.0,17.0,17.0,16.0,4.0,32.0,27.0,2.0,40.0,8.0,7.0,5.0,2.0,14.0,0.0,57.0,1.0,0.0,3.0,5.0,7.0,25.0,5.0,11.0,5.0,4.0,11.0,5.0,3.0,16.0,0.0,5.0,44.0,20.0,29.0,5.0,32.0,20.0,0.0,8.0,3.0,55.0,0.9772299999999999,0.776099,0.9489920000000001,1.69376
2013-48,0.9772299999999999,21.0,0.0,15.0,0.0,23.0,16.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,20.0,45.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,14.0,3.0,14.0,0.0,29.0,11.0,14.0,10.0,44.0,0.0,24.0,1.0,14.0,0.0,0.0,11.0,0.0,11.0,7.0,10.0,34.0,10.0,0.0,4.0,0.0,17.0,10.0,26.0,34.0,17.0,17.0,16.0,4.0,32.0,27.0,2.0,40.0,8.0,7.0,5.0,2.0,14.0,0.0,57.0,1.0,0.0,3.0,5.0,7.0,25.0,5.0,11.0,5.0,4.0,11.0,5.0,3.0,16.0,0.0,5.0,44.0,20.0,29.0,5.0,32.0,20.0,0.0,8.0,3.0,55.0,0.776099,0.8176939999999999,1.9045599999999998,1.8334599999999999
2013-49,0.776099,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.8176939999999999,0.9489920000000001,2.31029,1.71574
2013-50,0.8176939999999999,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.9489920000000001,1.9045599999999998,1.8379900000000002,1.2178200000000001
2013-51,0.9489920000000001,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.9045599999999998,2.31029,1.69376,1.2954
2013-52,1.9045599999999998,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,2.31029,1.8379900000000002,1.8334599999999999,0.976909
2014-01,2.31029,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.8379900000000002,1.69376,1.71574,1.12666
2014-02,1.8379900000000002,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.69376,1.8334599999999999,1.2178200000000001,0.9956709999999999
2014-03,1.69376,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.8334599999999999,1.71574,1.2954,0.796262
2014-04,1.8334599999999999,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.71574,1.2178200000000001,0.976909,0.715975
2014-05,1.71574,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.2178200000000001,1.2954,1.12666,0.718586
2014-06,1.2178200000000001,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.2954,0.976909,0.9956709999999999,0.71711
2014-07,1.2954,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.976909,1.12666,0.796262,0.750173
2014-08,0.976909,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,1.12666,0.9956709999999999,0.715975,0.580983
2014-09,1.12666,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.9956709999999999,0.796262,0.718586,0.592349
2014-10,0.9956709999999999,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.796262,0.715975,0.71711,0.571842
2014-11,0.796262,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.715975,0.718586,0.750173,0.43272700000000003
2014-12,0.715975,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.718586,0.71711,0.580983,0.250604
2014-13,0.718586,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.71711,0.750173,0.592349,0.321802
2014-14,0.71711,9.0,0.0,32.0,32.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,11.0,2.0,4.0,0.0,7.0,0.0,7.0,0.0,55.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,7.0,7.0,5.0,39.0,52.0,5.0,0.0,4.0,0.0,7.0,7.0,18.0,44.0,17.0,17.0,7.0,4.0,20.0,4.0,3.0,40.0,2.0,3.0,2.0,0.0,5.0,0.0,60.0,0.0,0.0,2.0,8.0,0.0,10.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,7.0,0.0,0.0,18.0,15.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,49.0,0.750173,0.580983,0.571842,0.36743600000000004
2014-15,0.750173,6.0,0.0,17.0,17.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,27.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,0.0,8.0,8.0,0.0,48.0,0.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,4.0,4.0,21.0,34.0,5.0,0.0,4.0,0.0,8.0,8.0,19.0,19.0,19.0,19.0,29.0,0.0,14.0,8.0,2.0,26.0,5.0,2.0,5.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,6.0,0.0,3.0,3.0,0.0,8.0,11.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,73.0,0.580983,0.592349,0.43272700000000003,0.436388
2014-16,0.580983,6.0,0.0,17.0,17.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,27.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,0.0,8.0,8.0,0.0,48.0,0.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,4.0,4.0,21.0,34.0,5.0,0.0,4.0,0.0,8.0,8.0,19.0,19.0,19.0,19.0,29.0,0.0,14.0,8.0,2.0,26.0,5.0,2.0,5.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,6.0,0.0,3.0,3.0,0.0,8.0,11.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,73.0,0.592349,0.571842,0.250604,0.2483070000000001
2014-17,0.592349,6.0,0.0,17.0,17.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,27.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,0.0,8.0,8.0,0.0,48.0,0.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,4.0,4.0,21.0,34.0,5.0,0.0,4.0,0.0,8.0,8.0,19.0,19.0,19.0,19.0,29.0,0.0,14.0,8.0,2.0,26.0,5.0,2.0,5.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,6.0,0.0,3.0,3.0,0.0,8.0,11.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,73.0,0.571842,0.43272700000000003,0.321802,0.23638
2014-18,0.571842,6.0,0.0,17.0,17.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,27.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,0.0,8.0,8.0,0.0,48.0,0.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,4.0,4.0,21.0,34.0,5.0,0.0,4.0,0.0,8.0,8.0,19.0,19.0,19.0,19.0,29.0,0.0,14.0,8.0,2.0,26.0,5.0,2.0,5.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,6.0,0.0,3.0,3.0,0.0,8.0,11.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,73.0,0.43272700000000003,0.250604,0.36743600000000004,0.26021
2014-19,0.43272700000000003,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0,5.0,16.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,31.0,6.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,7.0,18.0,27.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,22.0,0.0,0.0,9.0,5.0,18.0,5.0,3.0,17.0,1.0,6.0,9.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,7.0,0.0,10.0,0.0,6.0,9.0,16.0,6.0,0.0,0.0,9.0,0.0,7.0,0.0,64.0,0.250604,0.321802,0.436388,0.317023
