date,alabama_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-03,8.25184,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,9.66053,8.53614,8.414,4.71464
2015-04,9.66053,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,8.53614,8.2831,6.0343,3.9032400000000003
2015-05,8.53614,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,8.2831,8.414,5.52358,2.79083
2015-06,8.2831,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,8.414,6.0343,5.87052,1.97849
2015-07,8.414,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,6.0343,5.52358,4.71464,1.7852700000000001
2015-08,6.0343,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,5.52358,5.87052,3.9032400000000003,1.65746
2015-09,5.52358,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,5.87052,4.71464,2.79083,1.53061
2015-10,5.87052,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,4.71464,3.9032400000000003,1.97849,1.42085
2015-11,4.71464,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,3.9032400000000003,2.79083,1.7852700000000001,1.33359
2015-12,3.9032400000000003,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,2.79083,1.97849,1.65746,1.87775
2015-13,2.79083,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,1.97849,1.7852700000000001,1.53061,1.55815
2015-14,1.97849,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0,1.7852700000000001,1.65746,1.42085,0.7938609999999999
2015-15,1.7852700000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.65746,1.53061,1.33359,0.959342
2015-16,1.65746,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.53061,1.42085,1.87775,1.01034
2015-17,1.53061,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.42085,1.33359,1.55815,1.00705
2015-18,1.42085,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.33359,1.87775,0.7938609999999999,0.626204
2015-19,1.33359,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,1.87775,1.55815,0.959342,0.619933
2015-20,1.87775,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,1.55815,0.7938609999999999,1.01034,0.685871
2015-21,1.55815,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,0.7938609999999999,0.959342,1.00705,1.06977
2015-22,0.7938609999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,0.959342,1.01034,0.626204,0.613358
2015-23,0.959342,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,1.01034,1.00705,0.619933,0.596125
2015-24,1.01034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,1.00705,0.626204,0.685871,0.775031
2015-25,1.00705,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,0.626204,0.619933,1.06977,1.07184
2015-26,0.626204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,0.619933,0.685871,0.613358,1.23869
2015-27,0.619933,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,0.685871,1.06977,0.596125,1.19769
2015-28,0.685871,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.06977,0.613358,0.775031,1.05548
2015-29,1.06977,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.613358,0.596125,1.07184,0.871632
2015-30,0.613358,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.596125,0.775031,1.23869,1.25708
2015-31,0.596125,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.775031,1.07184,1.19769,1.6493099999999998
2015-32,0.775031,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,1.07184,1.23869,1.05548,2.1537900000000003
2015-33,1.07184,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,1.23869,1.19769,0.871632,2.58875
2015-34,1.23869,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,1.19769,1.05548,1.25708,2.4881900000000003
