date,maryland_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2015-52,3.08793,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,3.59815
2015-53,3.59815,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,2.27929
2016-01,2.27929,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,3.07626
2016-02,3.07626,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,2.80927
2016-03,2.80927,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,2.33088
2016-04,2.33088,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,1.34237
2016-05,1.34237,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,2.60127
2016-06,2.60127,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,4.37746
2016-07,4.37746,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,3.16991
2016-08,3.16991,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,3.00395
2016-09,3.00395,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,3.03093
2016-10,3.03093,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,2.3806599999999998
2016-11,2.3806599999999998,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,1.72097
2016-12,1.72097,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,1.38378
2016-13,1.38378,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,8.0,2.0,0.0,0.0,15.0,14.0,26.0,6.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,0.0,8.0,13.0,39.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,45.0,0.0,0.0,19.0,0.0,17.0,6.0,18.0,4.0,4.0,8.0,8.0,10.0,0.0,6.0,66.0,0.0,1.0,1.0,7.0,0.0,13.0,7.0,1.0,0.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,2.0,8.0,8.0,16.0,8.0,5.0,0.0,0.0,55.0,1.29988
2016-14,1.29988,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,3.0,2.0,0.0,0.0,10.0,6.0,100.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,13.0,38.0,6.0,13.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,8.0,13.0,44.0,6.0,0.0,0.0,0.0,11.0,23.0,1.0,34.0,0.0,0.0,6.0,4.0,23.0,4.0,24.0,5.0,3.0,7.0,5.0,8.0,0.0,0.0,71.0,1.0,0.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,15.0,8.0,0.0,0.0,3.0,0.0,59.0,1.30955
2016-15,1.30955,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,3.0,2.0,0.0,0.0,10.0,6.0,100.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,13.0,38.0,6.0,13.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,8.0,13.0,44.0,6.0,0.0,0.0,0.0,11.0,23.0,1.0,34.0,0.0,0.0,6.0,4.0,23.0,4.0,24.0,5.0,3.0,7.0,5.0,8.0,0.0,0.0,71.0,1.0,0.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,15.0,8.0,0.0,0.0,3.0,0.0,59.0,1.7459
2016-16,1.7459,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,3.0,2.0,0.0,0.0,10.0,6.0,100.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,13.0,38.0,6.0,13.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,8.0,13.0,44.0,6.0,0.0,0.0,0.0,11.0,23.0,1.0,34.0,0.0,0.0,6.0,4.0,23.0,4.0,24.0,5.0,3.0,7.0,5.0,8.0,0.0,0.0,71.0,1.0,0.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,15.0,8.0,0.0,0.0,3.0,0.0,59.0,1.37531
2016-17,1.37531,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,3.0,2.0,0.0,0.0,10.0,6.0,100.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,13.0,38.0,6.0,13.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,8.0,13.0,44.0,6.0,0.0,0.0,0.0,11.0,23.0,1.0,34.0,0.0,0.0,6.0,4.0,23.0,4.0,24.0,5.0,3.0,7.0,5.0,8.0,0.0,0.0,71.0,1.0,0.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,15.0,8.0,0.0,0.0,3.0,0.0,59.0,1.21282
2016-18,1.21282,9.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,51.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,41.0,68.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35.0,0.0,0.0,14.0,0.0,5.0,9.0,17.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,5.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,44.0,1.42426
2016-19,1.42426,9.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,51.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,41.0,68.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35.0,0.0,0.0,14.0,0.0,5.0,9.0,17.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,5.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,44.0,1.0569600000000001
2016-20,1.0569600000000001,9.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,51.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,41.0,68.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35.0,0.0,0.0,14.0,0.0,5.0,9.0,17.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,5.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,44.0,1.0372
2016-21,1.0372,9.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,51.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,41.0,68.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35.0,0.0,0.0,14.0,0.0,5.0,9.0,17.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,5.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,44.0,2.12127
2016-22,2.12127,9.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,51.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,41.0,68.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35.0,0.0,0.0,14.0,0.0,5.0,9.0,17.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,5.0,5.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,44.0,1.7434599999999998
2016-23,1.7434599999999998,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,38.0,0.0,0.0,5.0,0.0,9.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,6.0,6.0,11.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,1.26864
2016-24,1.26864,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,38.0,0.0,0.0,5.0,0.0,9.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,6.0,6.0,11.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,1.52132
2016-25,1.52132,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,38.0,0.0,0.0,5.0,0.0,9.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,6.0,6.0,11.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,1.0488899999999999
2016-26,1.0488899999999999,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,38.0,0.0,0.0,5.0,0.0,9.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.0,0.0,6.0,6.0,11.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,37.0,1.33616
2016-27,1.33616,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,6.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,14.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,3.0,55.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,6.0,6.0,6.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,45.0,1.14296
2016-28,1.14296,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,6.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,14.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,3.0,55.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,6.0,6.0,6.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,45.0,1.13331
2016-29,1.13331,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,6.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,14.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,3.0,55.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,6.0,6.0,6.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,45.0,0.960384
2016-30,0.960384,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,6.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,14.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,3.0,55.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,6.0,6.0,6.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,45.0,1.06149
2016-31,1.06149,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,6.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,14.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,10.0,0.0,10.0,10.0,14.0,2.0,0.0,9.0,0.0,3.0,0.0,3.0,55.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,71.0,0.0,6.0,6.0,6.0,0.0,0.0,27.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,45.0,0.8729049999999999
