date,iowa_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,flu iowa,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,flu in iowa,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2015-12,1.5987200000000001,28.0,0.0,0.0,40.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,11.0,11.0,11.0,0.0,16.0,15.0,3.0,0.0,0.0,23.0,7.0,14.0,0.0,8.0,54.0,0.0,32.0,0.0,36.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,9.0,11.0,50.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,23.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,54.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,78.0,0.716997,1.1103399999999999,0.36687600000000004,0.324324
2015-13,0.716997,28.0,0.0,0.0,40.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,11.0,11.0,11.0,0.0,16.0,15.0,3.0,0.0,0.0,23.0,7.0,14.0,0.0,8.0,54.0,0.0,32.0,0.0,36.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,9.0,11.0,50.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,23.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,54.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,78.0,1.1103399999999999,0.492126,0.447539,0.108696
2015-14,1.1103399999999999,28.0,0.0,0.0,40.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,11.0,11.0,11.0,0.0,16.0,15.0,3.0,0.0,0.0,23.0,7.0,14.0,0.0,8.0,54.0,0.0,32.0,0.0,36.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,9.0,11.0,50.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,23.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,54.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,78.0,0.492126,0.36687600000000004,0.134228,0.0875657
2015-15,0.492126,28.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,6.0,6.0,0.0,16.0,16.0,1.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,100.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,23.0,7.0,10.0,14.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,34.0,12.0,0.0,0.0,0.0,26.0,0.0,35.0,12.0,18.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,62.0,0.36687600000000004,0.447539,0.23798200000000005,0.0001
2015-16,0.36687600000000004,28.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,6.0,6.0,0.0,16.0,16.0,1.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,100.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,23.0,7.0,10.0,14.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,34.0,12.0,0.0,0.0,0.0,26.0,0.0,35.0,12.0,18.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,62.0,0.447539,0.134228,0.324324,0.0001
2015-17,0.447539,28.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,6.0,6.0,0.0,16.0,16.0,1.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,100.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,23.0,7.0,10.0,14.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,34.0,12.0,0.0,0.0,0.0,26.0,0.0,35.0,12.0,18.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,62.0,0.134228,0.23798200000000005,0.108696,0.0001
2015-18,0.134228,28.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,6.0,6.0,0.0,16.0,16.0,1.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,100.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,23.0,7.0,10.0,14.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,34.0,12.0,0.0,0.0,0.0,26.0,0.0,35.0,12.0,18.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,62.0,0.23798200000000005,0.324324,0.0875657,0.0001
2015-19,0.23798200000000005,12.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.324324,0.108696,0.0001,0.0001
2015-20,0.324324,12.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.108696,0.0875657,0.0001,0.0001
2015-21,0.108696,12.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0875657,0.0001,0.0001,0.11600899999999999
2015-22,0.0875657,12.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0001,0.0001,0.0001,0.0001
2015-23,0.0001,12.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0001,0.0001,0.0001,0.0001
2015-24,0.0001,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,0.0,12.0,0.0,12.0,24.0,4.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0001,0.0001,0.0001,0.0001
2015-25,0.0001,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,0.0,12.0,0.0,12.0,24.0,4.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0001,0.0001,0.11600899999999999,0.0001
2015-26,0.0001,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,0.0,12.0,0.0,12.0,24.0,4.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0001,0.0001,0.0001,0.0001
2015-27,0.0001,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,7.0,21.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,13.0,26.0,0.0,12.0,0.0,12.0,24.0,4.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0001,0.11600899999999999,0.0001,0.0001
2015-28,0.0001,8.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,22.0,6.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,12.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,5.0,5.0,14.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.11600899999999999,0.0001,0.0001,0.154799
2015-29,0.11600899999999999,8.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,22.0,6.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,12.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,5.0,5.0,14.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0001,0.0001,0.0001,0.23753000000000002
2015-30,0.0001,8.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,22.0,6.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,12.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,5.0,5.0,14.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0001,0.0001,0.0001,0.0001
2015-31,0.0001,8.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,22.0,6.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,12.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,5.0,5.0,14.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,0.0,13.0,13.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0001,0.0001,0.0001,0.19802
2015-32,0.0001,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,48.0,0.0,7.0,0.0,0.0,0.0,20.0,8.0,0.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,18.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,20.0,20.0,0.0,40.0,0.0,4.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,10.0,20.0,0.0,41.0,10.0,10.0,0.0,11.0,11.0,11.0,21.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,17.0,33.0,25.0,0.0,13.0,0.0,68.0,0.0001,0.0001,0.154799,0.967742
2015-33,0.0001,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,48.0,0.0,7.0,0.0,0.0,0.0,20.0,8.0,0.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,18.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,20.0,20.0,0.0,40.0,0.0,4.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,10.0,20.0,0.0,41.0,10.0,10.0,0.0,11.0,11.0,11.0,21.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,17.0,33.0,25.0,0.0,13.0,0.0,68.0,0.0001,0.0001,0.23753000000000002,0.43373500000000004
2015-34,0.0001,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,48.0,0.0,7.0,0.0,0.0,0.0,20.0,8.0,0.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,18.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,20.0,20.0,0.0,40.0,0.0,4.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,10.0,20.0,0.0,41.0,10.0,10.0,0.0,11.0,11.0,11.0,21.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,17.0,33.0,25.0,0.0,13.0,0.0,68.0,0.0001,0.154799,0.0001,0.28746
2015-35,0.0001,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,48.0,0.0,7.0,0.0,0.0,0.0,20.0,8.0,0.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,18.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,20.0,20.0,0.0,40.0,0.0,4.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,10.0,20.0,0.0,41.0,10.0,10.0,0.0,11.0,11.0,11.0,21.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,17.0,33.0,25.0,0.0,13.0,0.0,68.0,0.154799,0.23753000000000002,0.19802,0.630473
2015-36,0.154799,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,48.0,0.0,7.0,0.0,0.0,0.0,20.0,8.0,0.0,10.0,0.0,12.0,9.0,2.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,18.0,0.0,15.0,0.0,15.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,20.0,20.0,0.0,40.0,0.0,4.0,32.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,10.0,20.0,0.0,41.0,10.0,10.0,0.0,11.0,11.0,11.0,21.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,17.0,33.0,25.0,0.0,13.0,0.0,68.0,0.23753000000000002,0.0001,0.967742,0.28571399999999997
2015-37,0.23753000000000002,29.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0,0.0,17.0,7.0,0.0,0.0,6.0,21.0,6.0,18.0,0.0,0.0,22.0,0.0,32.0,7.0,28.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,39.0,0.0,6.0,17.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,29.0,0.0,49.0,10.0,0.0,0.0,11.0,16.0,0.0,20.0,10.0,35.0,10.0,3.0,0.0,59.0,0.0,32.0,0.0,16.0,16.0,30.0,0.0,0.0,0.0,46.0,0.0001,0.19802,0.43373500000000004,0.559763
2015-38,0.0001,29.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0,0.0,17.0,7.0,0.0,0.0,6.0,21.0,6.0,18.0,0.0,0.0,22.0,0.0,32.0,7.0,28.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,39.0,0.0,6.0,17.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,29.0,0.0,49.0,10.0,0.0,0.0,11.0,16.0,0.0,20.0,10.0,35.0,10.0,3.0,0.0,59.0,0.0,32.0,0.0,16.0,16.0,30.0,0.0,0.0,0.0,46.0,0.19802,0.967742,0.28746,0.49839799999999995
2015-39,0.19802,29.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0,0.0,17.0,7.0,0.0,0.0,6.0,21.0,6.0,18.0,0.0,0.0,22.0,0.0,32.0,7.0,28.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,39.0,0.0,6.0,17.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,29.0,0.0,49.0,10.0,0.0,0.0,11.0,16.0,0.0,20.0,10.0,35.0,10.0,3.0,0.0,59.0,0.0,32.0,0.0,16.0,16.0,30.0,0.0,0.0,0.0,46.0,0.967742,0.43373500000000004,0.630473,0.5251640000000001
2015-40,0.967742,29.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,56.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0,0.0,17.0,7.0,0.0,0.0,6.0,21.0,6.0,18.0,0.0,0.0,22.0,0.0,32.0,7.0,28.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,39.0,0.0,6.0,17.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,29.0,0.0,49.0,10.0,0.0,0.0,11.0,16.0,0.0,20.0,10.0,35.0,10.0,3.0,0.0,59.0,0.0,32.0,0.0,16.0,16.0,30.0,0.0,0.0,0.0,46.0,0.43373500000000004,0.28746,0.28571399999999997,0.344531
2015-41,0.43373500000000004,23.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,13.0,34.0,0.0,7.0,0.0,0.0,0.0,40.0,17.0,10.0,5.0,0.0,20.0,9.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,28.0,4.0,25.0,0.0,22.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,20.0,0.0,0.0,20.0,8.0,8.0,53.0,11.0,2.0,0.0,5.0,1.0,10.0,0.0,0.0,49.0,0.0,50.0,10.0,0.0,0.0,23.0,22.0,0.0,10.0,10.0,10.0,10.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,12.0,55.0,0.28746,0.630473,0.559763,0.399113
2015-42,0.28746,23.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,13.0,34.0,0.0,7.0,0.0,0.0,0.0,40.0,17.0,10.0,5.0,0.0,20.0,9.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,28.0,4.0,25.0,0.0,22.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,20.0,0.0,0.0,20.0,8.0,8.0,53.0,11.0,2.0,0.0,5.0,1.0,10.0,0.0,0.0,49.0,0.0,50.0,10.0,0.0,0.0,23.0,22.0,0.0,10.0,10.0,10.0,10.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,12.0,55.0,0.630473,0.28571399999999997,0.49839799999999995,0.11411199999999999
