date,delaware_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,flu treatments,cold vs flu,dog flu,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,1918 flu,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,how long does the flu last,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,flu in delaware,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-37,0.0001,21.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,25.0,0.0,23.0,23.0,35.0,0.0,0.0,0.0,64.0,0.0,29.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0001,0.06027730000000001,0.09947769999999999,0.204918
2015-38,0.0001,21.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,25.0,0.0,23.0,23.0,35.0,0.0,0.0,0.0,64.0,0.0,29.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.06027730000000001,0.0001,0.0235738,0.16786600000000002
2015-39,0.06027730000000001,21.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,25.0,0.0,23.0,23.0,35.0,0.0,0.0,0.0,64.0,0.0,29.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0001,0.09947769999999999,0.0697188,0.273496
2015-40,0.0001,21.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,25.0,0.0,23.0,23.0,35.0,0.0,0.0,0.0,64.0,0.0,29.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.09947769999999999,0.0235738,0.123885,0.261292
2015-41,0.09947769999999999,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0235738,0.0697188,0.204918,0.148588
2015-42,0.0235738,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0697188,0.123885,0.16786600000000002,0.148331
2015-43,0.0697188,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.123885,0.204918,0.273496,0.144265
2015-44,0.123885,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.204918,0.16786600000000002,0.261292,0.0001
2015-45,0.204918,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,27.0,27.0,14.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.16786600000000002,0.273496,0.148588,0.20263399999999998
2015-46,0.16786600000000002,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,27.0,27.0,14.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.273496,0.261292,0.148331,0.266351
2015-47,0.273496,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,27.0,27.0,14.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.261292,0.148588,0.144265,0.214988
2015-48,0.261292,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,27.0,27.0,14.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.148588,0.148331,0.0001,0.0820008
2015-49,0.148588,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,27.0,27.0,14.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.148331,0.144265,0.20263399999999998,0.10101
2015-50,0.148331,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.144265,0.0001,0.266351,0.186625
2015-51,0.144265,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0001,0.20263399999999998,0.214988,0.0978793
2015-52,0.0001,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.20263399999999998,0.266351,0.0820008,0.06416430000000001
2015-53,0.20263399999999998,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.266351,0.214988,0.10101,0.658307
2016-01,0.266351,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.214988,0.0820008,0.186625,1.0302799999999999
2016-02,0.214988,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0820008,0.10101,0.0978793,1.7369700000000001
2016-03,0.0820008,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.10101,0.186625,0.06416430000000001,1.35218
2016-04,0.10101,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.186625,0.0978793,0.658307,1.53739
2016-05,0.186625,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0978793,0.06416430000000001,1.0302799999999999,0.867152
2016-06,0.0978793,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.06416430000000001,0.658307,1.7369700000000001,0.747238
2016-07,0.06416430000000001,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.658307,1.0302799999999999,1.35218,0.280199
2016-08,0.658307,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,1.0302799999999999,1.7369700000000001,1.53739,0.30656
2016-09,1.0302799999999999,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,1.7369700000000001,1.35218,0.867152,0.5708529999999999
2016-10,1.7369700000000001,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,1.35218,1.53739,0.747238,0.336474
2016-11,1.35218,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,1.53739,0.867152,0.280199,0.163666
2016-12,1.53739,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.867152,0.747238,0.30656,0.11248599999999999
2016-13,0.867152,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,14.0,18.0,0.0,0.0,20.0,0.0,0.0,20.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.747238,0.280199,0.5708529999999999,0.0001
2016-14,0.747238,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.280199,0.30656,0.336474,0.275356
2016-15,0.280199,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.30656,0.5708529999999999,0.163666,0.134544
