date,texas_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2016-41,1.9523400000000002,11.0,0.0,3.0,47.0,2.0,1.0,11.0,5.0,28.0,42.0,3.0,0.0,5.0,3.0,8.0,4.0,40.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,5.0,1.0,13.0,7.0,1.0,1.0,0.0,43.0,8.0,3.0,6.0,9.0,8.0,13.0,20.0,4.0,2.0,1.0,20.0,1.0,0.0,12.0,56.0,4.0,2.0,3.0,6.0,5.0,10.0,10.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,8.0,7.0,8.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,11.0,0.0,8.0,0.0,11.0,3.0,3.0,3.0,0.0,4.0,2.0,10.0,34.0,0.0,1.8480599999999998
2016-42,1.8480599999999998,11.0,0.0,3.0,47.0,2.0,1.0,11.0,5.0,28.0,42.0,3.0,0.0,5.0,3.0,8.0,4.0,40.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,5.0,1.0,13.0,7.0,1.0,1.0,0.0,43.0,8.0,3.0,6.0,9.0,8.0,13.0,20.0,4.0,2.0,1.0,20.0,1.0,0.0,12.0,56.0,4.0,2.0,3.0,6.0,5.0,10.0,10.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,8.0,7.0,8.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,11.0,0.0,8.0,0.0,11.0,3.0,3.0,3.0,0.0,4.0,2.0,10.0,34.0,0.0,2.0624700000000002
2016-43,2.0624700000000002,11.0,0.0,3.0,47.0,2.0,1.0,11.0,5.0,28.0,42.0,3.0,0.0,5.0,3.0,8.0,4.0,40.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,5.0,1.0,13.0,7.0,1.0,1.0,0.0,43.0,8.0,3.0,6.0,9.0,8.0,13.0,20.0,4.0,2.0,1.0,20.0,1.0,0.0,12.0,56.0,4.0,2.0,3.0,6.0,5.0,10.0,10.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,8.0,7.0,8.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,11.0,0.0,8.0,0.0,11.0,3.0,3.0,3.0,0.0,4.0,2.0,10.0,34.0,0.0,2.01191
2016-44,2.01191,11.0,0.0,3.0,47.0,2.0,1.0,11.0,5.0,28.0,42.0,3.0,0.0,5.0,3.0,8.0,4.0,40.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,5.0,1.0,13.0,7.0,1.0,1.0,0.0,43.0,8.0,3.0,6.0,9.0,8.0,13.0,20.0,4.0,2.0,1.0,20.0,1.0,0.0,12.0,56.0,4.0,2.0,3.0,6.0,5.0,10.0,10.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,8.0,7.0,8.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,11.0,0.0,8.0,0.0,11.0,3.0,3.0,3.0,0.0,4.0,2.0,10.0,34.0,0.0,2.08512
2016-45,2.08512,12.0,1.0,5.0,50.0,9.0,3.0,11.0,5.0,44.0,49.0,4.0,1.0,6.0,4.0,5.0,5.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,9.0,1.0,14.0,5.0,0.0,2.0,0.0,55.0,9.0,5.0,5.0,10.0,16.0,19.0,9.0,4.0,4.0,3.0,32.0,2.0,0.0,17.0,39.0,7.0,0.0,4.0,9.0,6.0,6.0,8.0,1.0,2.0,3.0,3.0,0.0,9.0,2.0,6.0,0.0,0.0,2.0,3.0,13.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,5.0,1.0,11.0,0.0,10.0,3.0,1.0,2.0,0.0,5.0,3.0,15.0,28.0,2.0,2.24903
2016-46,2.24903,12.0,1.0,5.0,50.0,9.0,3.0,11.0,5.0,44.0,49.0,4.0,1.0,6.0,4.0,5.0,5.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,9.0,1.0,14.0,5.0,0.0,2.0,0.0,55.0,9.0,5.0,5.0,10.0,16.0,19.0,9.0,4.0,4.0,3.0,32.0,2.0,0.0,17.0,39.0,7.0,0.0,4.0,9.0,6.0,6.0,8.0,1.0,2.0,3.0,3.0,0.0,9.0,2.0,6.0,0.0,0.0,2.0,3.0,13.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,5.0,1.0,11.0,0.0,10.0,3.0,1.0,2.0,0.0,5.0,3.0,15.0,28.0,2.0,2.5929900000000004
2016-47,2.5929900000000004,12.0,1.0,5.0,50.0,9.0,3.0,11.0,5.0,44.0,49.0,4.0,1.0,6.0,4.0,5.0,5.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,9.0,1.0,14.0,5.0,0.0,2.0,0.0,55.0,9.0,5.0,5.0,10.0,16.0,19.0,9.0,4.0,4.0,3.0,32.0,2.0,0.0,17.0,39.0,7.0,0.0,4.0,9.0,6.0,6.0,8.0,1.0,2.0,3.0,3.0,0.0,9.0,2.0,6.0,0.0,0.0,2.0,3.0,13.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,5.0,1.0,11.0,0.0,10.0,3.0,1.0,2.0,0.0,5.0,3.0,15.0,28.0,2.0,2.49507
2016-48,2.49507,12.0,1.0,5.0,50.0,9.0,3.0,11.0,5.0,44.0,49.0,4.0,1.0,6.0,4.0,5.0,5.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,9.0,1.0,14.0,5.0,0.0,2.0,0.0,55.0,9.0,5.0,5.0,10.0,16.0,19.0,9.0,4.0,4.0,3.0,32.0,2.0,0.0,17.0,39.0,7.0,0.0,4.0,9.0,6.0,6.0,8.0,1.0,2.0,3.0,3.0,0.0,9.0,2.0,6.0,0.0,0.0,2.0,3.0,13.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,63.0,0.0,0.0,58.0,0.0,1.0,5.0,1.0,11.0,0.0,10.0,3.0,1.0,2.0,0.0,5.0,3.0,15.0,28.0,2.0,3.06871
2016-49,3.06871,16.0,2.0,2.0,74.0,18.0,3.0,15.0,4.0,45.0,53.0,5.0,3.0,6.0,6.0,14.0,6.0,49.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,26.0,22.0,2.0,21.0,7.0,1.0,2.0,1.0,56.0,17.0,2.0,7.0,15.0,22.0,17.0,20.0,12.0,3.0,2.0,40.0,2.0,0.0,13.0,82.0,9.0,2.0,4.0,18.0,9.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,13.0,0.0,0.0,2.0,16.0,26.0,9.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,69.0,0.0,1.0,61.0,0.0,2.0,4.0,1.0,14.0,0.0,22.0,5.0,4.0,5.0,0.0,6.0,4.0,22.0,41.0,2.0,3.4127199999999998
2016-50,3.4127199999999998,16.0,2.0,2.0,74.0,18.0,3.0,15.0,4.0,45.0,53.0,5.0,3.0,6.0,6.0,14.0,6.0,49.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,26.0,22.0,2.0,21.0,7.0,1.0,2.0,1.0,56.0,17.0,2.0,7.0,15.0,22.0,17.0,20.0,12.0,3.0,2.0,40.0,2.0,0.0,13.0,82.0,9.0,2.0,4.0,18.0,9.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,13.0,0.0,0.0,2.0,16.0,26.0,9.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,69.0,0.0,1.0,61.0,0.0,2.0,4.0,1.0,14.0,0.0,22.0,5.0,4.0,5.0,0.0,6.0,4.0,22.0,41.0,2.0,4.10321
2016-51,4.10321,16.0,2.0,2.0,74.0,18.0,3.0,15.0,4.0,45.0,53.0,5.0,3.0,6.0,6.0,14.0,6.0,49.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,26.0,22.0,2.0,21.0,7.0,1.0,2.0,1.0,56.0,17.0,2.0,7.0,15.0,22.0,17.0,20.0,12.0,3.0,2.0,40.0,2.0,0.0,13.0,82.0,9.0,2.0,4.0,18.0,9.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,13.0,0.0,0.0,2.0,16.0,26.0,9.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,69.0,0.0,1.0,61.0,0.0,2.0,4.0,1.0,14.0,0.0,22.0,5.0,4.0,5.0,0.0,6.0,4.0,22.0,41.0,2.0,4.32471
2016-52,4.32471,16.0,2.0,2.0,74.0,18.0,3.0,15.0,4.0,45.0,53.0,5.0,3.0,6.0,6.0,14.0,6.0,49.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,26.0,22.0,2.0,21.0,7.0,1.0,2.0,1.0,56.0,17.0,2.0,7.0,15.0,22.0,17.0,20.0,12.0,3.0,2.0,40.0,2.0,0.0,13.0,82.0,9.0,2.0,4.0,18.0,9.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,13.0,0.0,0.0,2.0,16.0,26.0,9.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,69.0,0.0,1.0,61.0,0.0,2.0,4.0,1.0,14.0,0.0,22.0,5.0,4.0,5.0,0.0,6.0,4.0,22.0,41.0,2.0,4.19085
2017-01,4.19085,16.0,2.0,2.0,74.0,18.0,3.0,15.0,4.0,45.0,53.0,5.0,3.0,6.0,6.0,14.0,6.0,49.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,26.0,22.0,2.0,21.0,7.0,1.0,2.0,1.0,56.0,17.0,2.0,7.0,15.0,22.0,17.0,20.0,12.0,3.0,2.0,40.0,2.0,0.0,13.0,82.0,9.0,2.0,4.0,18.0,9.0,6.0,15.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,13.0,0.0,0.0,2.0,16.0,26.0,9.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,69.0,0.0,1.0,61.0,0.0,2.0,4.0,1.0,14.0,0.0,22.0,5.0,4.0,5.0,0.0,6.0,4.0,22.0,41.0,2.0,5.06267
2017-02,5.06267,27.0,6.0,10.0,71.0,30.0,9.0,27.0,14.0,63.0,58.0,9.0,5.0,8.0,11.0,36.0,7.0,61.0,0.0,0.0,2.0,21.0,0.0,1.0,3.0,40.0,37.0,4.0,36.0,5.0,1.0,4.0,1.0,69.0,37.0,11.0,16.0,24.0,28.0,23.0,19.0,15.0,6.0,3.0,43.0,2.0,0.0,22.0,100.0,22.0,3.0,8.0,34.0,12.0,6.0,29.0,2.0,3.0,7.0,20.0,10.0,36.0,3.0,30.0,1.0,0.0,1.0,19.0,31.0,9.0,4.0,5.0,6.0,6.0,1.0,1.0,6.0,88.0,0.0,1.0,66.0,1.0,5.0,4.0,1.0,28.0,0.0,30.0,6.0,8.0,8.0,1.0,10.0,7.0,35.0,43.0,4.0,5.47691
2017-03,5.47691,27.0,6.0,10.0,71.0,30.0,9.0,27.0,14.0,63.0,58.0,9.0,5.0,8.0,11.0,36.0,7.0,61.0,0.0,0.0,2.0,21.0,0.0,1.0,3.0,40.0,37.0,4.0,36.0,5.0,1.0,4.0,1.0,69.0,37.0,11.0,16.0,24.0,28.0,23.0,19.0,15.0,6.0,3.0,43.0,2.0,0.0,22.0,100.0,22.0,3.0,8.0,34.0,12.0,6.0,29.0,2.0,3.0,7.0,20.0,10.0,36.0,3.0,30.0,1.0,0.0,1.0,19.0,31.0,9.0,4.0,5.0,6.0,6.0,1.0,1.0,6.0,88.0,0.0,1.0,66.0,1.0,5.0,4.0,1.0,28.0,0.0,30.0,6.0,8.0,8.0,1.0,10.0,7.0,35.0,43.0,4.0,6.20619
2017-04,6.20619,27.0,6.0,10.0,71.0,30.0,9.0,27.0,14.0,63.0,58.0,9.0,5.0,8.0,11.0,36.0,7.0,61.0,0.0,0.0,2.0,21.0,0.0,1.0,3.0,40.0,37.0,4.0,36.0,5.0,1.0,4.0,1.0,69.0,37.0,11.0,16.0,24.0,28.0,23.0,19.0,15.0,6.0,3.0,43.0,2.0,0.0,22.0,100.0,22.0,3.0,8.0,34.0,12.0,6.0,29.0,2.0,3.0,7.0,20.0,10.0,36.0,3.0,30.0,1.0,0.0,1.0,19.0,31.0,9.0,4.0,5.0,6.0,6.0,1.0,1.0,6.0,88.0,0.0,1.0,66.0,1.0,5.0,4.0,1.0,28.0,0.0,30.0,6.0,8.0,8.0,1.0,10.0,7.0,35.0,43.0,4.0,8.48188
2017-05,8.48188,27.0,6.0,10.0,71.0,30.0,9.0,27.0,14.0,63.0,58.0,9.0,5.0,8.0,11.0,36.0,7.0,61.0,0.0,0.0,2.0,21.0,0.0,1.0,3.0,40.0,37.0,4.0,36.0,5.0,1.0,4.0,1.0,69.0,37.0,11.0,16.0,24.0,28.0,23.0,19.0,15.0,6.0,3.0,43.0,2.0,0.0,22.0,100.0,22.0,3.0,8.0,34.0,12.0,6.0,29.0,2.0,3.0,7.0,20.0,10.0,36.0,3.0,30.0,1.0,0.0,1.0,19.0,31.0,9.0,4.0,5.0,6.0,6.0,1.0,1.0,6.0,88.0,0.0,1.0,66.0,1.0,5.0,4.0,1.0,28.0,0.0,30.0,6.0,8.0,8.0,1.0,10.0,7.0,35.0,43.0,4.0,10.2826
2017-06,10.2826,15.0,3.0,8.0,49.0,15.0,4.0,16.0,6.0,35.0,48.0,5.0,2.0,7.0,7.0,17.0,4.0,41.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,17.0,17.0,3.0,20.0,7.0,1.0,2.0,0.0,59.0,18.0,4.0,10.0,16.0,14.0,16.0,18.0,7.0,5.0,2.0,24.0,2.0,0.0,19.0,57.0,18.0,0.0,4.0,19.0,7.0,2.0,12.0,2.0,2.0,3.0,9.0,12.0,21.0,2.0,15.0,0.0,0.0,4.0,10.0,14.0,8.0,2.0,3.0,3.0,5.0,3.0,0.0,2.0,77.0,0.0,0.0,60.0,0.0,2.0,3.0,0.0,15.0,0.0,17.0,3.0,5.0,4.0,1.0,5.0,5.0,20.0,39.0,1.0,9.2512
2017-07,9.2512,15.0,3.0,8.0,49.0,15.0,4.0,16.0,6.0,35.0,48.0,5.0,2.0,7.0,7.0,17.0,4.0,41.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,17.0,17.0,3.0,20.0,7.0,1.0,2.0,0.0,59.0,18.0,4.0,10.0,16.0,14.0,16.0,18.0,7.0,5.0,2.0,24.0,2.0,0.0,19.0,57.0,18.0,0.0,4.0,19.0,7.0,2.0,12.0,2.0,2.0,3.0,9.0,12.0,21.0,2.0,15.0,0.0,0.0,4.0,10.0,14.0,8.0,2.0,3.0,3.0,5.0,3.0,0.0,2.0,77.0,0.0,0.0,60.0,0.0,2.0,3.0,0.0,15.0,0.0,17.0,3.0,5.0,4.0,1.0,5.0,5.0,20.0,39.0,1.0,8.99901
2017-08,8.99901,15.0,3.0,8.0,49.0,15.0,4.0,16.0,6.0,35.0,48.0,5.0,2.0,7.0,7.0,17.0,4.0,41.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,17.0,17.0,3.0,20.0,7.0,1.0,2.0,0.0,59.0,18.0,4.0,10.0,16.0,14.0,16.0,18.0,7.0,5.0,2.0,24.0,2.0,0.0,19.0,57.0,18.0,0.0,4.0,19.0,7.0,2.0,12.0,2.0,2.0,3.0,9.0,12.0,21.0,2.0,15.0,0.0,0.0,4.0,10.0,14.0,8.0,2.0,3.0,3.0,5.0,3.0,0.0,2.0,77.0,0.0,0.0,60.0,0.0,2.0,3.0,0.0,15.0,0.0,17.0,3.0,5.0,4.0,1.0,5.0,5.0,20.0,39.0,1.0,7.5064899999999986
2017-09,7.5064899999999986,15.0,3.0,8.0,49.0,15.0,4.0,16.0,6.0,35.0,48.0,5.0,2.0,7.0,7.0,17.0,4.0,41.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,17.0,17.0,3.0,20.0,7.0,1.0,2.0,0.0,59.0,18.0,4.0,10.0,16.0,14.0,16.0,18.0,7.0,5.0,2.0,24.0,2.0,0.0,19.0,57.0,18.0,0.0,4.0,19.0,7.0,2.0,12.0,2.0,2.0,3.0,9.0,12.0,21.0,2.0,15.0,0.0,0.0,4.0,10.0,14.0,8.0,2.0,3.0,3.0,5.0,3.0,0.0,2.0,77.0,0.0,0.0,60.0,0.0,2.0,3.0,0.0,15.0,0.0,17.0,3.0,5.0,4.0,1.0,5.0,5.0,20.0,39.0,1.0,7.26928
2017-10,7.26928,8.0,3.0,3.0,64.0,6.0,3.0,5.0,3.0,35.0,41.0,2.0,1.0,7.0,3.0,9.0,3.0,37.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,7.0,2.0,9.0,4.0,0.0,1.0,0.0,42.0,5.0,3.0,9.0,9.0,10.0,15.0,28.0,11.0,3.0,2.0,17.0,0.0,0.0,17.0,52.0,7.0,1.0,3.0,10.0,5.0,3.0,8.0,1.0,1.0,0.0,12.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,7.0,9.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,62.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,1.0,2.0,3.0,0.0,3.0,1.0,16.0,37.0,1.0,5.8524199999999995
2017-11,5.8524199999999995,8.0,3.0,3.0,64.0,6.0,3.0,5.0,3.0,35.0,41.0,2.0,1.0,7.0,3.0,9.0,3.0,37.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,7.0,2.0,9.0,4.0,0.0,1.0,0.0,42.0,5.0,3.0,9.0,9.0,10.0,15.0,28.0,11.0,3.0,2.0,17.0,0.0,0.0,17.0,52.0,7.0,1.0,3.0,10.0,5.0,3.0,8.0,1.0,1.0,0.0,12.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,7.0,9.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,62.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,1.0,2.0,3.0,0.0,3.0,1.0,16.0,37.0,1.0,4.48645
2017-12,4.48645,8.0,3.0,3.0,64.0,6.0,3.0,5.0,3.0,35.0,41.0,2.0,1.0,7.0,3.0,9.0,3.0,37.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,7.0,2.0,9.0,4.0,0.0,1.0,0.0,42.0,5.0,3.0,9.0,9.0,10.0,15.0,28.0,11.0,3.0,2.0,17.0,0.0,0.0,17.0,52.0,7.0,1.0,3.0,10.0,5.0,3.0,8.0,1.0,1.0,0.0,12.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,7.0,9.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,62.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,1.0,2.0,3.0,0.0,3.0,1.0,16.0,37.0,1.0,4.0072199999999984
2017-13,4.0072199999999984,8.0,3.0,3.0,64.0,6.0,3.0,5.0,3.0,35.0,41.0,2.0,1.0,7.0,3.0,9.0,3.0,37.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,7.0,2.0,9.0,4.0,0.0,1.0,0.0,42.0,5.0,3.0,9.0,9.0,10.0,15.0,28.0,11.0,3.0,2.0,17.0,0.0,0.0,17.0,52.0,7.0,1.0,3.0,10.0,5.0,3.0,8.0,1.0,1.0,0.0,12.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,7.0,9.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,62.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,1.0,2.0,3.0,0.0,3.0,1.0,16.0,37.0,1.0,3.50145
2017-14,3.50145,6.0,0.0,1.0,58.0,3.0,1.0,5.0,1.0,29.0,35.0,2.0,0.0,6.0,2.0,6.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,33.0,4.0,3.0,5.0,5.0,8.0,5.0,14.0,5.0,2.0,5.0,11.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,6.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,36.0,1.0,3.4159699999999997
2017-15,3.4159699999999997,6.0,0.0,1.0,58.0,3.0,1.0,5.0,1.0,29.0,35.0,2.0,0.0,6.0,2.0,6.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,33.0,4.0,3.0,5.0,5.0,8.0,5.0,14.0,5.0,2.0,5.0,11.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,6.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,36.0,1.0,3.3900900000000003
2017-16,3.3900900000000003,6.0,0.0,1.0,58.0,3.0,1.0,5.0,1.0,29.0,35.0,2.0,0.0,6.0,2.0,6.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,33.0,4.0,3.0,5.0,5.0,8.0,5.0,14.0,5.0,2.0,5.0,11.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,6.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,36.0,1.0,2.76932
2017-17,2.76932,6.0,0.0,1.0,58.0,3.0,1.0,5.0,1.0,29.0,35.0,2.0,0.0,6.0,2.0,6.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,33.0,4.0,3.0,5.0,5.0,8.0,5.0,14.0,5.0,2.0,5.0,11.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,6.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,36.0,1.0,2.62245
2017-18,2.62245,6.0,0.0,1.0,58.0,3.0,1.0,5.0,1.0,29.0,35.0,2.0,0.0,6.0,2.0,6.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,33.0,4.0,3.0,5.0,5.0,8.0,5.0,14.0,5.0,2.0,5.0,11.0,1.0,0.0,6.0,35.0,17.0,0.0,3.0,6.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,7.0,36.0,1.0,1.7215200000000002
2017-19,1.7215200000000002,4.0,1.0,2.0,44.0,2.0,0.0,3.0,1.0,26.0,34.0,1.0,0.0,6.0,2.0,3.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,30.0,4.0,4.0,3.0,3.0,5.0,16.0,21.0,3.0,1.0,2.0,10.0,1.0,0.0,6.0,29.0,4.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,29.0,0.0,2.3025900000000004
2017-20,2.3025900000000004,4.0,1.0,2.0,44.0,2.0,0.0,3.0,1.0,26.0,34.0,1.0,0.0,6.0,2.0,3.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,30.0,4.0,4.0,3.0,3.0,5.0,16.0,21.0,3.0,1.0,2.0,10.0,1.0,0.0,6.0,29.0,4.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,29.0,0.0,2.14023
2017-21,2.14023,4.0,1.0,2.0,44.0,2.0,0.0,3.0,1.0,26.0,34.0,1.0,0.0,6.0,2.0,3.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,30.0,4.0,4.0,3.0,3.0,5.0,16.0,21.0,3.0,1.0,2.0,10.0,1.0,0.0,6.0,29.0,4.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,29.0,0.0,1.79865
