date,utah_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,flu utah,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,food poisoning,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu in utah,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2013-34,0.8474,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,39.0,0.0,4.0,0.0,0.0,0.0,1.0,40.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,5.0,17.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,18.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,16.0,0.0,10.0,2.0,28.0,2.0,9.0,0.0,9.0,9.0,9.0,0.0,33.0,0.0,10.0,0.0,0.0,24.0,13.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,12.0,0.0,7.0,7.0,48.0,1.39539
2013-35,1.39539,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,39.0,0.0,4.0,0.0,0.0,0.0,1.0,40.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,5.0,17.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,18.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,16.0,0.0,10.0,2.0,28.0,2.0,9.0,0.0,9.0,9.0,9.0,0.0,33.0,0.0,10.0,0.0,0.0,24.0,13.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,12.0,0.0,7.0,7.0,48.0,1.06429
2013-36,1.06429,33.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,5.0,5.0,0.0,0.0,0.0,2.0,44.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,3.0,19.0,5.0,16.0,0.0,5.0,0.0,5.0,27.0,7.0,0.0,3.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,18.0,3.0,27.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,36.0,10.0,16.0,0.0,21.0,16.0,14.0,42.0,14.0,70.0,0.0,0.0,8.0,0.0,0.0,34.0,34.0,17.0,13.0,13.0,0.0,0.0,0.0,7.0,71.0,0.10207100000000001
2013-37,0.10207100000000001,33.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,5.0,5.0,0.0,0.0,0.0,2.0,44.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,3.0,19.0,5.0,16.0,0.0,5.0,0.0,5.0,27.0,7.0,0.0,3.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,18.0,3.0,27.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,36.0,10.0,16.0,0.0,21.0,16.0,14.0,42.0,14.0,70.0,0.0,0.0,8.0,0.0,0.0,34.0,34.0,17.0,13.0,13.0,0.0,0.0,0.0,7.0,71.0,0.218716
2013-38,0.218716,33.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,5.0,5.0,0.0,0.0,0.0,2.0,44.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,3.0,19.0,5.0,16.0,0.0,5.0,0.0,5.0,27.0,7.0,0.0,3.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,18.0,3.0,27.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,36.0,10.0,16.0,0.0,21.0,16.0,14.0,42.0,14.0,70.0,0.0,0.0,8.0,0.0,0.0,34.0,34.0,17.0,13.0,13.0,0.0,0.0,0.0,7.0,71.0,1.03354
2013-39,1.03354,33.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,5.0,5.0,0.0,0.0,0.0,2.0,44.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,3.0,19.0,5.0,16.0,0.0,5.0,0.0,5.0,27.0,7.0,0.0,3.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,18.0,3.0,27.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,36.0,10.0,16.0,0.0,21.0,16.0,14.0,42.0,14.0,70.0,0.0,0.0,8.0,0.0,0.0,34.0,34.0,17.0,13.0,13.0,0.0,0.0,0.0,7.0,71.0,1.16469
2013-40,1.16469,33.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,5.0,5.0,0.0,0.0,0.0,2.0,44.0,11.0,34.0,0.0,0.0,15.0,0.0,0.0,3.0,19.0,5.0,16.0,0.0,5.0,0.0,5.0,27.0,7.0,0.0,3.0,19.0,0.0,40.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,18.0,3.0,27.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,36.0,10.0,16.0,0.0,21.0,16.0,14.0,42.0,14.0,70.0,0.0,0.0,8.0,0.0,0.0,34.0,34.0,17.0,13.0,13.0,0.0,0.0,0.0,7.0,71.0,1.2919100000000001
2013-41,1.2919100000000001,25.0,36.0,72.0,37.0,0.0,9.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,26.0,0.0,0.0,17.0,3.0,0.0,3.0,15.0,6.0,18.0,0.0,12.0,0.0,0.0,36.0,11.0,0.0,0.0,16.0,2.0,32.0,0.0,0.0,27.0,27.0,0.0,0.0,22.0,39.0,17.0,11.0,9.0,0.0,9.0,9.0,52.0,26.0,0.0,0.0,66.0,0.0,39.0,26.0,29.0,6.0,43.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,9.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,15.0,29.0,17.0,0.0,75.0,1.3136
2013-42,1.3136,25.0,36.0,72.0,37.0,0.0,9.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,26.0,0.0,0.0,17.0,3.0,0.0,3.0,15.0,6.0,18.0,0.0,12.0,0.0,0.0,36.0,11.0,0.0,0.0,16.0,2.0,32.0,0.0,0.0,27.0,27.0,0.0,0.0,22.0,39.0,17.0,11.0,9.0,0.0,9.0,9.0,52.0,26.0,0.0,0.0,66.0,0.0,39.0,26.0,29.0,6.0,43.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,9.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,15.0,29.0,17.0,0.0,75.0,1.4954399999999999
2013-43,1.4954399999999999,25.0,36.0,72.0,37.0,0.0,9.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,26.0,0.0,0.0,17.0,3.0,0.0,3.0,15.0,6.0,18.0,0.0,12.0,0.0,0.0,36.0,11.0,0.0,0.0,16.0,2.0,32.0,0.0,0.0,27.0,27.0,0.0,0.0,22.0,39.0,17.0,11.0,9.0,0.0,9.0,9.0,52.0,26.0,0.0,0.0,66.0,0.0,39.0,26.0,29.0,6.0,43.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,9.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,15.0,29.0,17.0,0.0,75.0,1.272
2013-44,1.272,25.0,36.0,72.0,37.0,0.0,9.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,26.0,0.0,0.0,17.0,3.0,0.0,3.0,15.0,6.0,18.0,0.0,12.0,0.0,0.0,36.0,11.0,0.0,0.0,16.0,2.0,32.0,0.0,0.0,27.0,27.0,0.0,0.0,22.0,39.0,17.0,11.0,9.0,0.0,9.0,9.0,52.0,26.0,0.0,0.0,66.0,0.0,39.0,26.0,29.0,6.0,43.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,9.0,0.0,9.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,15.0,29.0,17.0,0.0,75.0,1.263
2013-45,1.263,33.0,42.0,42.0,0.0,0.0,20.0,0.0,0.0,2.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,55.0,74.0,15.0,0.0,0.0,33.0,0.0,0.0,10.0,17.0,7.0,7.0,7.0,0.0,7.0,0.0,41.0,4.0,0.0,0.0,9.0,2.0,20.0,0.0,0.0,30.0,0.0,0.0,30.0,26.0,38.0,26.0,0.0,10.0,20.0,0.0,20.0,30.0,30.0,59.0,0.0,30.0,30.0,38.0,23.0,46.0,10.0,33.0,13.0,13.0,13.0,38.0,0.0,20.0,0.0,26.0,13.0,27.0,0.0,20.0,27.0,27.0,18.0,0.0,18.0,0.0,0.0,43.0,0.0,11.0,22.0,11.0,67.0,17.0,17.0,34.0,0.0,19.0,10.0,77.0,1.16391
2013-46,1.16391,33.0,42.0,42.0,0.0,0.0,20.0,0.0,0.0,2.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,55.0,74.0,15.0,0.0,0.0,33.0,0.0,0.0,10.0,17.0,7.0,7.0,7.0,0.0,7.0,0.0,41.0,4.0,0.0,0.0,9.0,2.0,20.0,0.0,0.0,30.0,0.0,0.0,30.0,26.0,38.0,26.0,0.0,10.0,20.0,0.0,20.0,30.0,30.0,59.0,0.0,30.0,30.0,38.0,23.0,46.0,10.0,33.0,13.0,13.0,13.0,38.0,0.0,20.0,0.0,26.0,13.0,27.0,0.0,20.0,27.0,27.0,18.0,0.0,18.0,0.0,0.0,43.0,0.0,11.0,22.0,11.0,67.0,17.0,17.0,34.0,0.0,19.0,10.0,77.0,1.8026099999999998
2013-47,1.8026099999999998,33.0,42.0,42.0,0.0,0.0,20.0,0.0,0.0,2.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,55.0,74.0,15.0,0.0,0.0,33.0,0.0,0.0,10.0,17.0,7.0,7.0,7.0,0.0,7.0,0.0,41.0,4.0,0.0,0.0,9.0,2.0,20.0,0.0,0.0,30.0,0.0,0.0,30.0,26.0,38.0,26.0,0.0,10.0,20.0,0.0,20.0,30.0,30.0,59.0,0.0,30.0,30.0,38.0,23.0,46.0,10.0,33.0,13.0,13.0,13.0,38.0,0.0,20.0,0.0,26.0,13.0,27.0,0.0,20.0,27.0,27.0,18.0,0.0,18.0,0.0,0.0,43.0,0.0,11.0,22.0,11.0,67.0,17.0,17.0,34.0,0.0,19.0,10.0,77.0,1.84716
2013-48,1.84716,33.0,42.0,42.0,0.0,0.0,20.0,0.0,0.0,2.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,55.0,74.0,15.0,0.0,0.0,33.0,0.0,0.0,10.0,17.0,7.0,7.0,7.0,0.0,7.0,0.0,41.0,4.0,0.0,0.0,9.0,2.0,20.0,0.0,0.0,30.0,0.0,0.0,30.0,26.0,38.0,26.0,0.0,10.0,20.0,0.0,20.0,30.0,30.0,59.0,0.0,30.0,30.0,38.0,23.0,46.0,10.0,33.0,13.0,13.0,13.0,38.0,0.0,20.0,0.0,26.0,13.0,27.0,0.0,20.0,27.0,27.0,18.0,0.0,18.0,0.0,0.0,43.0,0.0,11.0,22.0,11.0,67.0,17.0,17.0,34.0,0.0,19.0,10.0,77.0,2.7997099999999997
2013-49,2.7997099999999997,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.66735
2013-50,2.66735,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.7492799999999997
2013-51,2.7492799999999997,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,5.39844
2013-52,5.39844,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,3.5726
2014-01,3.5726,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,3.2927199999999996
2014-02,3.2927199999999996,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,3.1278900000000003
2014-03,3.1278900000000003,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,3.05851
2014-04,3.05851,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.5232
2014-05,2.5232,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.47417
2014-06,2.47417,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.48033
2014-07,2.48033,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.7389
2014-08,2.7389,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.04691
2014-09,2.04691,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.54926
2014-10,2.54926,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.1076599999999996
2014-11,2.1076599999999996,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.18588
2014-12,2.18588,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,1.88802
2014-13,1.88802,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,2.0068
2014-14,2.0068,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,28.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,13.0,13.0,0.0,0.0,0.0,33.0,12.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,24.0,37.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,36.0,14.0,42.0,3.0,45.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0,31.0,25.0,13.0,0.0,0.0,13.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,16.0,32.0,16.0,16.0,0.0,0.0,0.0,18.0,1.8678099999999997
