date,hawaii_flu,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu,target_1,target_2,target_4,target_8
2014-14,3.0303,14.0,18.0,0.0,18.0,81.0,16.0,41.0,23.0,35.0,13.0,7.0,0.0,0.0,0.0,19.0,66.0,23.0,30.0,0.0,60.0,0.0,26.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,34.0,0.0,40.0,35.0,32.0,22.0,48.0,48.0,57.0,0.0,7.0,33.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,70.0,22.0,66.0,35.0,19.0,0.0,33.0,34.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,35.0,0.0,38.0,61.0,0.0,38.0,39.0,0.0,2.15783,3.2497700000000003,1.78462,2.8328599999999997
2014-15,2.15783,19.0,44.0,0.0,18.0,72.0,33.0,55.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,100.0,20.0,33.0,17.0,0.0,0.0,0.0,8.0,10.0,16.0,35.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,72.0,0.0,0.0,0.0,33.0,52.0,0.0,53.0,0.0,0.0,0.0,56.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.0,9.0,0.0,33.0,33.0,0.0,0.0,0.0,56.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.2497700000000003,2.49844,1.81932,1.30971
2014-16,3.2497700000000003,19.0,44.0,0.0,18.0,72.0,33.0,55.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,100.0,20.0,33.0,17.0,0.0,0.0,0.0,8.0,10.0,16.0,35.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,72.0,0.0,0.0,0.0,33.0,52.0,0.0,53.0,0.0,0.0,0.0,56.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.0,9.0,0.0,33.0,33.0,0.0,0.0,0.0,56.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.49844,1.78462,2.41477,2.9215400000000002
2014-17,2.49844,19.0,44.0,0.0,18.0,72.0,33.0,55.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,100.0,20.0,33.0,17.0,0.0,0.0,0.0,8.0,10.0,16.0,35.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,72.0,0.0,0.0,0.0,33.0,52.0,0.0,53.0,0.0,0.0,0.0,56.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.0,9.0,0.0,33.0,33.0,0.0,0.0,0.0,56.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.78462,1.81932,3.3213,1.61638
2014-18,1.78462,19.0,44.0,0.0,18.0,72.0,33.0,55.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,100.0,20.0,33.0,17.0,0.0,0.0,0.0,8.0,10.0,16.0,35.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,72.0,0.0,0.0,0.0,33.0,52.0,0.0,53.0,0.0,0.0,0.0,56.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.0,9.0,0.0,33.0,33.0,0.0,0.0,0.0,56.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.81932,2.41477,2.8328599999999997,2.82609
2014-19,1.81932,15.0,0.0,0.0,0.0,81.0,0.0,96.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,22.0,57.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,93.0,0.0,0.0,86.0,37.0,41.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,46.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,39.0,0.0,0.0,44.0,0.0,0.0,44.0,53.0,0.0,2.41477,3.3213,1.30971,1.6728599999999998
2014-20,2.41477,15.0,0.0,0.0,0.0,81.0,0.0,96.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,22.0,57.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,93.0,0.0,0.0,86.0,37.0,41.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,46.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,39.0,0.0,0.0,44.0,0.0,0.0,44.0,53.0,0.0,3.3213,2.8328599999999997,2.9215400000000002,1.68577
2014-21,3.3213,15.0,0.0,0.0,0.0,81.0,0.0,96.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,22.0,57.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,93.0,0.0,0.0,86.0,37.0,41.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,46.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,39.0,0.0,0.0,44.0,0.0,0.0,44.0,53.0,0.0,2.8328599999999997,1.30971,1.61638,1.61064
2014-22,2.8328599999999997,15.0,0.0,0.0,0.0,81.0,0.0,96.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,22.0,57.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,93.0,0.0,0.0,86.0,37.0,41.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,46.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,39.0,0.0,0.0,44.0,0.0,0.0,44.0,53.0,0.0,1.30971,2.9215400000000002,2.82609,1.7673
2014-23,1.30971,10.0,0.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,22.0,0.0,19.0,0.0,0.0,71.0,4.0,7.0,0.0,38.0,0.0,0.0,0.0,36.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,24.0,52.0,26.0,54.0,0.0,0.0,0.0,30.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,38.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.9215400000000002,1.61638,1.6728599999999998,1.0377399999999999
2014-24,2.9215400000000002,10.0,0.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,22.0,0.0,19.0,0.0,0.0,71.0,4.0,7.0,0.0,38.0,0.0,0.0,0.0,36.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,24.0,52.0,26.0,54.0,0.0,0.0,0.0,30.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,38.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.61638,2.82609,1.68577,1.07875
2014-25,1.61638,10.0,0.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,22.0,0.0,19.0,0.0,0.0,71.0,4.0,7.0,0.0,38.0,0.0,0.0,0.0,36.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,24.0,52.0,26.0,54.0,0.0,0.0,0.0,30.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,38.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.82609,1.6728599999999998,1.61064,1.4117600000000001
2014-26,2.82609,10.0,0.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,22.0,0.0,19.0,0.0,0.0,71.0,4.0,7.0,0.0,38.0,0.0,0.0,0.0,36.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,24.0,52.0,26.0,54.0,0.0,0.0,0.0,30.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,38.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.6728599999999998,1.68577,1.7673,0.5662510000000001
2014-27,1.6728599999999998,10.0,0.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,0.0,22.0,0.0,19.0,0.0,0.0,71.0,4.0,7.0,0.0,38.0,0.0,0.0,0.0,36.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,24.0,52.0,26.0,54.0,0.0,0.0,0.0,30.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,38.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.68577,1.61064,1.0377399999999999,1.32626
2014-28,1.68577,12.0,20.0,0.0,10.0,47.0,9.0,23.0,0.0,20.0,7.0,13.0,19.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,20.0,9.0,0.0,0.0,31.0,45.0,10.0,0.0,13.0,32.0,14.0,28.0,0.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,19.0,0.0,0.0,21.0,17.0,0.0,0.0,30.0,19.0,1.61064,1.7673,1.07875,2.32198
2014-29,1.61064,12.0,20.0,0.0,10.0,47.0,9.0,23.0,0.0,20.0,7.0,13.0,19.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,20.0,9.0,0.0,0.0,31.0,45.0,10.0,0.0,13.0,32.0,14.0,28.0,0.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,19.0,0.0,0.0,21.0,17.0,0.0,0.0,30.0,19.0,1.7673,1.0377399999999999,1.4117600000000001,2.5350200000000003
2014-30,1.7673,12.0,20.0,0.0,10.0,47.0,9.0,23.0,0.0,20.0,7.0,13.0,19.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,20.0,9.0,0.0,0.0,31.0,45.0,10.0,0.0,13.0,32.0,14.0,28.0,0.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,19.0,0.0,0.0,21.0,17.0,0.0,0.0,30.0,19.0,1.0377399999999999,1.07875,0.5662510000000001,3.02419
2014-31,1.0377399999999999,12.0,20.0,0.0,10.0,47.0,9.0,23.0,0.0,20.0,7.0,13.0,19.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,20.0,9.0,0.0,0.0,31.0,45.0,10.0,0.0,13.0,32.0,14.0,28.0,0.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,19.0,0.0,0.0,21.0,17.0,0.0,0.0,30.0,19.0,1.07875,1.4117600000000001,1.32626,1.9385
2014-32,1.07875,25.0,0.0,0.0,29.0,39.0,13.0,15.0,37.0,19.0,21.0,12.0,18.0,16.0,0.0,0.0,18.0,25.0,0.0,0.0,22.0,17.0,9.0,10.0,0.0,0.0,31.0,12.0,9.0,0.0,62.0,0.0,0.0,18.0,30.0,17.0,19.0,9.0,0.0,0.0,39.0,22.0,28.0,0.0,12.0,28.0,26.0,48.0,0.0,4.0,18.0,0.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,8.0,16.0,18.0,18.0,0.0,19.0,0.0,0.0,62.0,9.0,18.0,19.0,0.0,30.0,16.0,11.0,0.0,42.0,9.0,1.4117600000000001,0.5662510000000001,2.32198,4.81841
2014-33,1.4117600000000001,25.0,0.0,0.0,29.0,39.0,13.0,15.0,37.0,19.0,21.0,12.0,18.0,16.0,0.0,0.0,18.0,25.0,0.0,0.0,22.0,17.0,9.0,10.0,0.0,0.0,31.0,12.0,9.0,0.0,62.0,0.0,0.0,18.0,30.0,17.0,19.0,9.0,0.0,0.0,39.0,22.0,28.0,0.0,12.0,28.0,26.0,48.0,0.0,4.0,18.0,0.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,8.0,16.0,18.0,18.0,0.0,19.0,0.0,0.0,62.0,9.0,18.0,19.0,0.0,30.0,16.0,11.0,0.0,42.0,9.0,0.5662510000000001,1.32626,2.5350200000000003,4.95225
2014-34,0.5662510000000001,25.0,0.0,0.0,29.0,39.0,13.0,15.0,37.0,19.0,21.0,12.0,18.0,16.0,0.0,0.0,18.0,25.0,0.0,0.0,22.0,17.0,9.0,10.0,0.0,0.0,31.0,12.0,9.0,0.0,62.0,0.0,0.0,18.0,30.0,17.0,19.0,9.0,0.0,0.0,39.0,22.0,28.0,0.0,12.0,28.0,26.0,48.0,0.0,4.0,18.0,0.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,8.0,16.0,18.0,18.0,0.0,19.0,0.0,0.0,62.0,9.0,18.0,19.0,0.0,30.0,16.0,11.0,0.0,42.0,9.0,1.32626,2.32198,3.02419,4.42924
2014-35,1.32626,25.0,0.0,0.0,29.0,39.0,13.0,15.0,37.0,19.0,21.0,12.0,18.0,16.0,0.0,0.0,18.0,25.0,0.0,0.0,22.0,17.0,9.0,10.0,0.0,0.0,31.0,12.0,9.0,0.0,62.0,0.0,0.0,18.0,30.0,17.0,19.0,9.0,0.0,0.0,39.0,22.0,28.0,0.0,12.0,28.0,26.0,48.0,0.0,4.0,18.0,0.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,8.0,16.0,18.0,18.0,0.0,19.0,0.0,0.0,62.0,9.0,18.0,19.0,0.0,30.0,16.0,11.0,0.0,42.0,9.0,2.32198,2.5350200000000003,1.9385,4.43332
2014-36,2.32198,25.0,0.0,0.0,29.0,39.0,13.0,15.0,37.0,19.0,21.0,12.0,18.0,16.0,0.0,0.0,18.0,25.0,0.0,0.0,22.0,17.0,9.0,10.0,0.0,0.0,31.0,12.0,9.0,0.0,62.0,0.0,0.0,18.0,30.0,17.0,19.0,9.0,0.0,0.0,39.0,22.0,28.0,0.0,12.0,28.0,26.0,48.0,0.0,4.0,18.0,0.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,8.0,16.0,18.0,18.0,0.0,19.0,0.0,0.0,62.0,9.0,18.0,19.0,0.0,30.0,16.0,11.0,0.0,42.0,9.0,2.5350200000000003,3.02419,4.81841,4.4844800000000005
2014-37,2.5350200000000003,35.0,14.0,0.0,19.0,44.0,35.0,15.0,12.0,0.0,26.0,20.0,0.0,41.0,0.0,20.0,18.0,12.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,66.0,7.0,18.0,0.0,31.0,21.0,0.0,35.0,20.0,43.0,19.0,18.0,0.0,18.0,0.0,21.0,28.0,17.0,24.0,23.0,13.0,38.0,0.0,15.0,0.0,15.0,0.0,0.0,38.0,0.0,17.0,0.0,19.0,12.0,0.0,19.0,5.0,16.0,18.0,18.0,0.0,0.0,0.0,15.0,66.0,19.0,18.0,19.0,0.0,0.0,24.0,21.0,20.0,42.0,0.0,3.02419,1.9385,4.95225,5.23318
2014-38,3.02419,35.0,14.0,0.0,19.0,44.0,35.0,15.0,12.0,0.0,26.0,20.0,0.0,41.0,0.0,20.0,18.0,12.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,66.0,7.0,18.0,0.0,31.0,21.0,0.0,35.0,20.0,43.0,19.0,18.0,0.0,18.0,0.0,21.0,28.0,17.0,24.0,23.0,13.0,38.0,0.0,15.0,0.0,15.0,0.0,0.0,38.0,0.0,17.0,0.0,19.0,12.0,0.0,19.0,5.0,16.0,18.0,18.0,0.0,0.0,0.0,15.0,66.0,19.0,18.0,19.0,0.0,0.0,24.0,21.0,20.0,42.0,0.0,1.9385,4.81841,4.42924,5.196219999999999
2014-39,1.9385,35.0,14.0,0.0,19.0,44.0,35.0,15.0,12.0,0.0,26.0,20.0,0.0,41.0,0.0,20.0,18.0,12.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,66.0,7.0,18.0,0.0,31.0,21.0,0.0,35.0,20.0,43.0,19.0,18.0,0.0,18.0,0.0,21.0,28.0,17.0,24.0,23.0,13.0,38.0,0.0,15.0,0.0,15.0,0.0,0.0,38.0,0.0,17.0,0.0,19.0,12.0,0.0,19.0,5.0,16.0,18.0,18.0,0.0,0.0,0.0,15.0,66.0,19.0,18.0,19.0,0.0,0.0,24.0,21.0,20.0,42.0,0.0,4.81841,4.95225,4.43332,3.79275
2014-40,4.81841,35.0,14.0,0.0,19.0,44.0,35.0,15.0,12.0,0.0,26.0,20.0,0.0,41.0,0.0,20.0,18.0,12.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,66.0,7.0,18.0,0.0,31.0,21.0,0.0,35.0,20.0,43.0,19.0,18.0,0.0,18.0,0.0,21.0,28.0,17.0,24.0,23.0,13.0,38.0,0.0,15.0,0.0,15.0,0.0,0.0,38.0,0.0,17.0,0.0,19.0,12.0,0.0,19.0,5.0,16.0,18.0,18.0,0.0,0.0,0.0,15.0,66.0,19.0,18.0,19.0,0.0,0.0,24.0,21.0,20.0,42.0,0.0,4.95225,4.42924,4.4844800000000005,3.86473
2014-41,4.95225,22.0,13.0,0.0,0.0,62.0,23.0,20.0,0.0,25.0,38.0,21.0,24.0,33.0,0.0,20.0,24.0,17.0,0.0,0.0,14.0,0.0,38.0,14.0,0.0,0.0,31.0,14.0,0.0,26.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,19.0,23.0,16.0,38.0,17.0,54.0,0.0,10.0,0.0,0.0,0.0,27.0,51.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.0,0.0,49.0,25.0,0.0,27.0,22.0,21.0,55.0,52.0,0.0,4.42924,4.43332,5.23318,4.66793
2014-42,4.42924,22.0,13.0,0.0,0.0,62.0,23.0,20.0,0.0,25.0,38.0,21.0,24.0,33.0,0.0,20.0,24.0,17.0,0.0,0.0,14.0,0.0,38.0,14.0,0.0,0.0,31.0,14.0,0.0,26.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,19.0,23.0,16.0,38.0,17.0,54.0,0.0,10.0,0.0,0.0,0.0,27.0,51.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.0,0.0,49.0,25.0,0.0,27.0,22.0,21.0,55.0,52.0,0.0,4.43332,4.4844800000000005,5.196219999999999,4.776009999999999
2014-43,4.43332,22.0,13.0,0.0,0.0,62.0,23.0,20.0,0.0,25.0,38.0,21.0,24.0,33.0,0.0,20.0,24.0,17.0,0.0,0.0,14.0,0.0,38.0,14.0,0.0,0.0,31.0,14.0,0.0,26.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,19.0,23.0,16.0,38.0,17.0,54.0,0.0,10.0,0.0,0.0,0.0,27.0,51.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.0,0.0,49.0,25.0,0.0,27.0,22.0,21.0,55.0,52.0,0.0,4.4844800000000005,5.23318,3.79275,6.849819999999999
2014-44,4.4844800000000005,22.0,13.0,0.0,0.0,62.0,23.0,20.0,0.0,25.0,38.0,21.0,24.0,33.0,0.0,20.0,24.0,17.0,0.0,0.0,14.0,0.0,38.0,14.0,0.0,0.0,31.0,14.0,0.0,26.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,19.0,23.0,16.0,38.0,17.0,54.0,0.0,10.0,0.0,0.0,0.0,27.0,51.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.0,0.0,49.0,25.0,0.0,27.0,22.0,21.0,55.0,52.0,0.0,5.23318,5.196219999999999,3.86473,10.3704
2014-45,5.23318,27.0,0.0,0.0,0.0,61.0,34.0,29.0,98.0,0.0,22.0,35.0,23.0,32.0,33.0,27.0,23.0,65.0,32.0,36.0,57.0,23.0,24.0,0.0,0.0,46.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,55.0,24.0,51.0,28.0,12.0,45.0,16.0,37.0,34.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,22.0,22.0,0.0,0.0,0.0,47.0,25.0,26.0,21.0,35.0,0.0,0.0,0.0,0.0,20.0,59.0,25.0,24.0,0.0,22.0,53.0,21.0,0.0,27.0,32.0,0.0,5.196219999999999,3.79275,4.66793,13.8313
2014-46,5.196219999999999,27.0,0.0,0.0,0.0,61.0,34.0,29.0,98.0,0.0,22.0,35.0,23.0,32.0,33.0,27.0,23.0,65.0,32.0,36.0,57.0,23.0,24.0,0.0,0.0,46.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,55.0,24.0,51.0,28.0,12.0,45.0,16.0,37.0,34.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,22.0,22.0,0.0,0.0,0.0,47.0,25.0,26.0,21.0,35.0,0.0,0.0,0.0,0.0,20.0,59.0,25.0,24.0,0.0,22.0,53.0,21.0,0.0,27.0,32.0,0.0,3.79275,3.86473,4.776009999999999,11.99
2014-47,3.79275,27.0,0.0,0.0,0.0,61.0,34.0,29.0,98.0,0.0,22.0,35.0,23.0,32.0,33.0,27.0,23.0,65.0,32.0,36.0,57.0,23.0,24.0,0.0,0.0,46.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,55.0,24.0,51.0,28.0,12.0,45.0,16.0,37.0,34.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,22.0,22.0,0.0,0.0,0.0,47.0,25.0,26.0,21.0,35.0,0.0,0.0,0.0,0.0,20.0,59.0,25.0,24.0,0.0,22.0,53.0,21.0,0.0,27.0,32.0,0.0,3.86473,4.66793,6.849819999999999,16.1445
2014-48,3.86473,27.0,0.0,0.0,0.0,61.0,34.0,29.0,98.0,0.0,22.0,35.0,23.0,32.0,33.0,27.0,23.0,65.0,32.0,36.0,57.0,23.0,24.0,0.0,0.0,46.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,55.0,24.0,51.0,28.0,12.0,45.0,16.0,37.0,34.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,22.0,22.0,0.0,0.0,0.0,47.0,25.0,26.0,21.0,35.0,0.0,0.0,0.0,0.0,20.0,59.0,25.0,24.0,0.0,22.0,53.0,21.0,0.0,27.0,32.0,0.0,4.66793,4.776009999999999,10.3704,15.7855
2014-49,4.66793,27.0,0.0,0.0,0.0,61.0,34.0,29.0,98.0,0.0,22.0,35.0,23.0,32.0,33.0,27.0,23.0,65.0,32.0,36.0,57.0,23.0,24.0,0.0,0.0,46.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,55.0,24.0,51.0,28.0,12.0,45.0,16.0,37.0,34.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,22.0,22.0,0.0,0.0,0.0,47.0,25.0,26.0,21.0,35.0,0.0,0.0,0.0,0.0,20.0,59.0,25.0,24.0,0.0,22.0,53.0,21.0,0.0,27.0,32.0,0.0,4.776009999999999,6.849819999999999,13.8313,15.5854
2014-50,4.776009999999999,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,6.849819999999999,10.3704,11.99,13.8272
