date,minnesota_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,mn flu,influenza a and b,remedies for flu,flu season,flu shots,dangerous fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,flu how long,fever cough,flu and cold,flu in mn,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,flu minnesota,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2010-40,0.5748,18.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,10.0,13.0,10.0,6.0,0.0,0.0,31.0,0.0,7.0,21.0,14.0,21.0,2.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,31.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,43.0,0.0,25.0,25.0,0.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,34.0,19.0,0.0,0.0,47.0,12.0,0.0,0.0,56.0,0.541293,0.521162,0.805802,0.855418
2010-41,0.541293,18.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,10.0,13.0,10.0,6.0,0.0,0.0,31.0,0.0,7.0,21.0,14.0,21.0,2.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,31.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,43.0,0.0,25.0,25.0,0.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,34.0,19.0,0.0,0.0,47.0,12.0,0.0,0.0,56.0,0.521162,0.637716,0.8201200000000001,0.584334
2010-42,0.521162,18.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,10.0,13.0,10.0,6.0,0.0,0.0,31.0,0.0,7.0,21.0,14.0,21.0,2.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,31.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,43.0,0.0,25.0,25.0,0.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,34.0,19.0,0.0,0.0,47.0,12.0,0.0,0.0,56.0,0.637716,0.805802,0.702763,1.16119
2010-43,0.637716,18.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,10.0,13.0,10.0,6.0,0.0,0.0,31.0,0.0,7.0,21.0,14.0,21.0,2.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,31.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,43.0,0.0,25.0,25.0,0.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,34.0,19.0,0.0,0.0,47.0,12.0,0.0,0.0,56.0,0.805802,0.8201200000000001,1.10096,1.0122
2010-44,0.805802,18.0,0.0,0.0,0.0,6.0,2.0,12.0,6.0,0.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,10.0,13.0,10.0,6.0,0.0,0.0,31.0,0.0,7.0,21.0,14.0,21.0,2.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,31.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,43.0,0.0,25.0,25.0,0.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,34.0,19.0,0.0,0.0,47.0,12.0,0.0,0.0,56.0,0.8201200000000001,0.702763,0.855418,1.10533
2010-45,0.8201200000000001,15.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,0.0,16.0,6.0,6.0,6.0,1.0,9.0,14.0,0.0,16.0,0.0,23.0,0.0,31.0,0.0,31.0,0.0,35.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,36.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,0.0,0.0,51.0,25.0,0.0,4.0,25.0,0.0,25.0,8.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,25.0,0.0,19.0,19.0,0.0,13.0,13.0,26.0,0.0,0.0,34.0,26.0,34.0,19.0,37.0,0.0,38.0,0.0,12.0,0.0,75.0,0.702763,1.10096,0.584334,1.37079
2010-46,0.702763,15.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,0.0,16.0,6.0,6.0,6.0,1.0,9.0,14.0,0.0,16.0,0.0,23.0,0.0,31.0,0.0,31.0,0.0,35.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,36.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,0.0,0.0,51.0,25.0,0.0,4.0,25.0,0.0,25.0,8.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,25.0,0.0,19.0,19.0,0.0,13.0,13.0,26.0,0.0,0.0,34.0,26.0,34.0,19.0,37.0,0.0,38.0,0.0,12.0,0.0,75.0,1.10096,0.855418,1.16119,1.06915
2010-47,1.10096,15.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,0.0,16.0,6.0,6.0,6.0,1.0,9.0,14.0,0.0,16.0,0.0,23.0,0.0,31.0,0.0,31.0,0.0,35.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,36.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,0.0,0.0,51.0,25.0,0.0,4.0,25.0,0.0,25.0,8.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,25.0,0.0,19.0,19.0,0.0,13.0,13.0,26.0,0.0,0.0,34.0,26.0,34.0,19.0,37.0,0.0,38.0,0.0,12.0,0.0,75.0,0.855418,0.584334,1.0122,1.8365099999999999
2010-48,0.855418,15.0,6.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,48.0,0.0,16.0,6.0,6.0,6.0,1.0,9.0,14.0,0.0,16.0,0.0,23.0,0.0,31.0,0.0,31.0,0.0,35.0,14.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,36.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,0.0,0.0,51.0,25.0,0.0,4.0,25.0,0.0,25.0,8.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,25.0,0.0,19.0,19.0,0.0,13.0,13.0,26.0,0.0,0.0,34.0,26.0,34.0,19.0,37.0,0.0,38.0,0.0,12.0,0.0,75.0,0.584334,1.16119,1.10533,1.98138
2010-49,0.584334,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.16119,1.0122,1.37079,2.5663099999999996
2010-50,1.16119,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.0122,1.10533,1.06915,2.51155
2010-51,1.0122,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.10533,1.37079,1.8365099999999999,3.1493
2010-52,1.10533,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.37079,1.06915,1.98138,2.98699
2011-01,1.37079,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.06915,1.8365099999999999,2.5663099999999996,3.2309900000000003
2011-02,1.06915,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.8365099999999999,1.98138,2.51155,2.8406700000000003
2011-03,1.8365099999999999,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,1.98138,2.5663099999999996,3.1493,2.80579
2011-04,1.98138,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.5663099999999996,2.51155,2.98699,2.38585
2011-05,2.5663099999999996,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.51155,3.1493,3.2309900000000003,2.18437
2011-06,2.51155,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,3.1493,2.98699,2.8406700000000003,2.04599
2011-07,3.1493,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.98699,3.2309900000000003,2.80579,1.40235
2011-08,2.98699,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,3.2309900000000003,2.8406700000000003,2.38585,1.32867
2011-09,3.2309900000000003,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.8406700000000003,2.80579,2.18437,1.01429
2011-10,2.8406700000000003,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.80579,2.38585,2.04599,0.588957
2011-11,2.80579,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.38585,2.18437,1.40235,0.5821649999999999
2011-12,2.38585,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.18437,2.04599,1.32867,0.756474
2011-13,2.18437,9.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,6.0,3.0,10.0,10.0,0.0,6.0,10.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,16.0,0.0,3.0,3.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,36.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,19.0,0.0,2.0,7.0,11.0,2.0,4.0,4.0,0.0,12.0,0.0,9.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,9.0,22.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,40.0,2.04599,1.40235,1.01429,0.59795
2011-14,2.04599,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,6.0,0.0,0.0,7.0,6.0,0.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,59.0,1.40235,1.32867,0.588957,0.524738
2011-15,1.40235,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,6.0,0.0,0.0,7.0,6.0,0.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,59.0,1.32867,1.01429,0.5821649999999999,0.523722
2011-16,1.32867,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,6.0,0.0,0.0,7.0,6.0,0.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,59.0,1.01429,0.588957,0.756474,0.436554
2011-17,1.01429,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,6.0,0.0,0.0,7.0,6.0,0.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,59.0,0.588957,0.5821649999999999,0.59795,0.811416
2011-18,0.588957,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,5.0,0.0,10.0,3.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,26.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,13.0,0.0,0.0,13.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.5821649999999999,0.756474,0.524738,0.334753
